ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,F0,F1,F2,F3,F4,F5,F6
9006,28000,0,2,2,62,0,0,0,0,0,0,28621.4,27716.2,24698.2,23777.2,23411.8,23481,967.8,1000,1000,1500,1400,1005.8,0,1.022192857,0.034918207,0.040488781,0.042057097,0.064070255,0.059622674,1.039264311
9007,4000,1,1,2,24,0,0,0,0,0,0,3429.4,3652.8,3829,3464.4,3397.8,2539.8,340,300,164.4,200,200,100,0,0.85735,0.093079282,0.078349438,0.047454105,0.058861616,0.078746358,0.294117647
9009,34000,1,2,1,33,-1,-1,-1,-1,-1,-1,52.6,128.2,0,127.6,0,72.4,128.2,0,127.6,0,72.4,215.8,0,0.001547059,1,100,1,100,1,1.683307332
9010,16000,0,2,2,30,0,0,0,0,0,0,15989.8,13083.2,9198.2,9445.8,9693.6,9898,500,400,400,400,365.2,400,0,0.9993625,0.03821695,0.043486769,0.042346863,0.041264339,0.036896343,0.8
9011,16000,0,2,1,36,-1,-1,0,0,0,0,1819.4,6218.2,6930.2,5313.8,4016.4,5107,6218.2,4000,1000,2000,2000,0,0,0.1137125,1,0.57718392,0.188189243,0.497958371,0.391619346,0
9012,20000,1,2,1,36,1,2,2,2,0,0,15939,15571,16789,16340.4,16646.4,16989.4,0,1480,0,600,620,680,1,0.79695,0,0.088152957,0,0.036043829,0.036493343,100
9013,24000,1,2,2,26,0,0,0,-2,-2,-1,957.4,1238,0,0,0,960,300,0,0,0,960,0,0,0.039891667,0.242326333,100,100,100,1,0
9014,10000,1,2,1,47,2,0,0,2,2,2,2198.4,2409.4,3051.4,3082,3183.4,3102.8,308,750,140,180,0,120,1,0.21984,0.127832655,0.245788818,0.045425049,0.056543318,0,0.38961039
9015,36000,0,1,1,35,0,0,0,0,0,0,34025.6,34451.6,27761.4,26561.2,27120.6,27560.6,1437.4,1000,949.8,1028.2,983.2,800,0,0.945155556,0.0417223,0.036021238,0.035758927,0.037912141,0.035674114,0.556560456
9016,6000,1,2,1,23,0,0,0,0,0,0,5428.2,5659.4,5802.4,5950.8,6042.2,5970.6,380,300,240,260,300,236,0,0.9047,0.067144927,0.051702744,0.040330712,0.043030684,0.050246206,0.621052632
9017,16000,0,3,1,52,1,2,2,2,2,2,2740.2,2606.8,823.8,541,571,282.2,0,240,0,282.2,0,78,1,0.1712625,0,0.291332848,0,0.494220665,0,100
9018,10000,0,3,1,41,0,0,0,0,0,0,2773.6,2612,2230.2,1584.2,1389.8,943.2,245.4,214.6,46,48.2,27.6,238.2,0,0.27736,0.093950995,0.096224554,0.029036738,0.034681249,0.029262087,0.970660147
9019,18000,1,2,2,28,2,0,0,0,2,0,9635.4,9912.6,9550,9433.8,9256.8,9503.8,500,500,740,0,440,360,1,0.5353,0.050440853,0.052356021,0.078441349,0,0.046297271,0.72
9020,36000,1,3,1,35,0,0,0,0,0,0,26746.6,18591,18031.8,13757.8,5322.8,5505.6,702.8,713.8,640.8,200,262,891.8,0,0.742961111,0.037803238,0.039585621,0.046577214,0.037574209,0.04758791,1.268924303
9021,92000,1,2,1,39,-1,-1,-1,2,0,-1,3190,2620.2,4510.2,4370.2,4442.8,16026.4,2620.2,2000,0,2000,16026.4,976.4,0,0.034673913,1,0.443439315,0,0.450166562,1,0.37264331
9022,16000,0,1,2,31,1,2,2,0,0,0,12248.2,12431,11209.8,10165.8,10137.4,9472.4,503,3.2,400.6,402.6,1001.4,22.6,0,0.7655125,0.040463358,0.000285465,0.039406638,0.039714325,0.105717664,0.044930417
9023,10000,0,2,2,35,1,2,2,0,0,2,8124.8,8276.2,8083.2,8279,8812.6,8917.4,340,0,330,701,280,340,1,0.81248,0.041081656,0,0.039859886,0.079545197,0.031399287,1
9024,48000,0,1,1,39,1,-2,-2,-2,-2,-2,-3.6,-3.6,-3.6,-3.6,-3.6,-3.6,0,0,0,0,0,0,0,-0.000075,0,0,0,0,0,100
9025,72000,0,2,1,43,-1,-1,-1,-1,-1,-1,1229.2,189,1099.4,832.4,344.8,313.8,200,1100,836.4,360,314,236,0,0.017072222,1.058201058,1.000545752,1.004805382,1.044083527,1.000637349,1.18
9026,30000,1,4,2,23,0,0,0,0,0,0,5467.6,4682,4882,5401.4,5717,5565.4,280.6,280.6,600,400,231,400,0,0.182253333,0.059931653,0.057476444,0.111082312,0.069966766,0.041506451,1.42551675
9027,6000,0,3,2,44,4,3,2,7,7,7,529.2,529.2,529.2,529.2,529.2,529.2,0,0,0,0,0,0,0,0.0882,0,0,0,0,0,100
9028,40000,1,1,2,44,-2,-2,-2,-2,-2,-2,0,0,0,1560,6044.6,2143,0,0,1560,6044.6,2143,270.8,0,0,100,100,1,1,1,100
9029,16000,1,6,2,51,0,0,0,0,-1,0,1949.4,1518.4,1484,293.4,1501,767.4,240.6,204,293.4,1501,27,12.2,0,0.1218375,0.15845627,0.137466307,1,1,0.035183737,0.050706567
9030,4000,0,2,2,49,2,0,0,0,0,0,1564.6,1738.2,1940.2,1978.8,2020.4,2106.8,230.2,232.2,70.8,73.4,120,120,1,0.39115,0.132435853,0.119678384,0.03577926,0.03632944,0.05695842,0.521285838
9031,48000,1,1,2,39,0,0,0,0,0,0,24740.8,25026.6,25771.2,26324,26882.6,27437.6,981,1160,980,980,1000,903,0,0.515433333,0.039198293,0.045011486,0.037228385,0.036454807,0.036446336,0.920489297
9032,24000,1,1,2,44,1,2,2,2,0,0,5500,5713,5800.6,5648.2,5786.6,6191.2,360,240,0,260,500,0,0,0.229166667,0.063014178,0.04137503,0,0.044931393,0.080759788,0
9033,4000,1,3,1,52,0,0,2,0,0,0,1882,2368,2252,2252,2252,0,520,0,0,0,0,0,0,0.4705,0.219594595,0,0,0,100,0
9034,86000,1,1,1,37,-1,-1,-1,-1,-1,-1,333.8,82.4,4709.4,1012.8,2651.6,449.8,83.2,4709.4,1012.8,2651.6,449.8,737.2,0,0.003881395,1.009708738,1,1,1,1,8.860576923
9035,16000,1,2,1,46,0,0,0,0,0,0,15254,15475.2,7711.2,6869,7204,7684,680,600,600,600,600,600,0,0.953375,0.043941274,0.077808901,0.087348959,0.083287063,0.078084331,0.882352941
9036,28000,0,3,2,35,0,0,2,0,0,0,9484.4,10566.2,10269,9946.8,10095.2,10150.2,1360,1.6,343.6,800,400.2,375.8,0,0.338728571,0.128712309,0.000155809,0.034543773,0.079245582,0.039427795,0.276323529
9037,10000,0,2,1,31,1,2,0,0,0,0,10240.6,10022,10213.2,10147.4,10165.4,10171.2,0,420,360,380,420,360,0,1.02406,0,0.041123252,0.035477068,0.037381707,0.041293063,100
9038,10000,0,1,2,25,0,0,0,0,0,0,9015.8,9148.2,9512.2,7896.4,8013.2,7798.8,354.6,705.6,400.4,401,279.6,181.6,0,0.90158,0.038761724,0.074178423,0.050706651,0.05004243,0.035851669,0.51212634
9039,10000,1,2,1,26,1,2,2,2,2,2,3383.8,3570.8,3653,4091,3997.2,4349.4,300,200,500,0,420,0,0,0.33838,0.084014787,0.054749521,0.122219506,0,0.096565043,0
9040,16000,1,2,1,37,0,0,0,0,0,0,7967.8,8119.2,8382.8,8523.6,8705,8886.6,340,399.2,340,349,360,500,0,0.4979875,0.041876047,0.04762132,0.039889249,0.040091901,0.040510431,1.470588235
9041,10000,0,3,1,55,2,0,0,0,0,0,8433.2,8737.4,8824.2,8672,8111,6261.8,440,326.4,222.6,267.2,628.4,425.2,1,0.84332,0.05035823,0.036989189,0.025668819,0.032942917,0.100354531,0.966363636
9042,72000,1,1,1,52,-1,-1,-1,-1,-1,-1,1508.4,1260.4,943.8,315.4,315.4,4244,1260.4,943.8,315.4,315.4,4244,2148.8,0,0.02095,1,1,1,1,1,1.704855601
9043,12000,1,2,2,41,0,0,0,0,0,0,12134.4,11785.8,12067,11876.8,12172.2,11848.2,548.2,600,460,520,440,533,0,1.0112,0.046513601,0.049722383,0.038730971,0.042720297,0.037136443,0.972272893
9044,58000,1,1,2,31,-1,-1,-1,0,0,0,234,0,16657.8,16577.8,16577.8,392.8,0,16657.8,0,0,0,1590.2,0,0.004034483,100,1,0,0,0,100
9045,72000,1,5,2,28,0,0,0,0,-1,-1,48622.8,9346.8,2511.6,0,146,100,317.4,205.6,0,146,100,0,0,0.675316667,0.033958146,0.081860169,100,1,1,0
9046,88000,1,2,1,40,-1,-1,-1,-1,-1,-1,655.6,405.6,196.2,174.6,174.6,168,407,196.4,174.8,174.8,168.2,1490.6,0,0.00745,1.003451677,1.001019368,1.001145475,1.001145475,1.001190476,3.662407862
9047,100000,0,1,1,36,-1,-1,-1,0,0,0,79.2,208.6,3846,23339.2,38896.6,39090.8,208.6,3846,20012.4,18900.6,2000,8000,0,0.000792,1,1,0.857458696,0.485919078,0.051162933,38.35091083
9048,20000,0,2,2,31,0,0,0,0,0,0,4269,5257.6,4677.2,5072.4,5263.6,8496.8,1272.6,877.2,1072.4,868.8,4000,876.4,0,0.21345,0.242049604,0.187548106,0.211418658,0.165058135,0.470765465,0.688668867
9049,40000,1,1,1,47,1,2,2,-2,-2,-2,900.6,670,-441.8,-441.8,-721.4,213.8,0,126,0,40,2000,560,0,0.022515,0,-0.285196922,0,-0.055447741,9.35453695,100
9050,52000,0,1,1,43,1,-1,2,0,-1,-1,-2,1034.4,560,760.8,1001.8,607,1036.4,1.8,599.6,1006.8,610,593,0,-3.84615E-05,1.001933488,0.003214286,0.788117771,1.004991016,1.004942339,0.572172906
9051,4000,0,3,1,53,0,0,2,0,0,0,3522.8,3864.6,3938.8,4000.8,4031.8,4011.8,400,200,200,200,200,160,1,0.8807,0.103503597,0.050776886,0.049990002,0.049605635,0.049852934,0.4
9052,36000,0,1,2,38,1,2,0,0,0,0,24846.6,25153.6,25240.4,25535.4,19952.8,0,1000,840,600,1000,400,0,1,0.690183333,0.039755741,0.03327998,0.023496793,0.050118279,100,0
9053,16000,1,2,1,44,0,0,0,0,0,0,9420.4,4894,5122.8,4210.6,3706.2,3810.2,294.6,323.4,171.2,134.4,165.6,182,0,0.588775,0.060196159,0.063129539,0.040659288,0.036263558,0.043462285,0.61778683
9054,10000,1,2,1,26,0,0,0,0,-1,2,4583,4449.4,4498.6,132,395.8,167.2,282.2,330,0,395.8,0,264,0,0.4583,0.063424282,0.073356155,0,1,0,0.935506733
9055,24000,0,1,1,36,2,0,0,0,2,0,23498.4,20979,11748.6,12093.8,11506.4,11140.4,797,600,1000,0,400,320,1,0.9791,0.037990371,0.051069915,0.082686997,0,0.035905353,0.401505646
9056,64000,1,1,1,42,0,0,0,0,0,0,39470.4,40382.6,20655.6,12578.2,12989.6,13392.2,1800,1200,600,600,600,600,0,0.616725,0.044573653,0.058095625,0.047701579,0.046190799,0.044802198,0.333333333
9057,24000,1,2,1,42,-1,-1,-1,-1,-1,-1,99.8,99.8,99.8,99.8,99.8,229.6,99.8,99.8,99.8,99.8,229.6,0,0,0.004158333,1,1,1,1,1,0
9058,30000,1,2,2,25,0,0,0,0,0,0,20033,20465.4,20314.4,20612.4,16713.4,17019.6,1000,700,600,600,620,620,0,0.667766667,0.048862959,0.034458315,0.029108692,0.035899338,0.036428588,0.62
9059,46000,1,2,1,32,-1,0,0,0,0,-2,312,353.2,544,744,0,0,209.2,200,200,0,0,8950.4,0,0.006782609,0.592298981,0.367647059,0.268817204,100,100,42.78393881
9060,58000,1,2,1,34,0,0,0,0,0,0,7605.4,4607.2,25886.6,23500,22629.8,20518.6,1200,24000,1000,1000,1000,700,0,0.131127586,0.260461886,0.927120595,0.042553191,0.04418952,0.048736269,0.583333333
9061,10000,1,2,1,36,-1,-1,-2,-2,-2,-2,956.4,0,0,0,0,0,0,0,0,0,0,0,0,0.09564,100,100,100,100,100,100
9062,72000,0,1,2,34,0,0,-1,0,0,0,2973.4,2922.4,2747.8,1599,1896,1990.4,215.8,2919.6,203.4,1004.4,1009.8,660.8,0,0.041297222,0.073843416,1.062522745,0.127204503,0.529746835,0.507335209,3.062094532
9063,6000,1,2,2,42,3,2,2,0,-1,-1,446.2,609.6,569,326,2407.4,2586.6,200,2.4,0,2407.4,220,0,1,0.074366667,0.32808399,0.004217926,0,1,0.085053738,0
9064,12000,0,1,2,27,0,0,0,0,0,2,4277.4,4483.2,4688.8,5207.6,5721.4,5599.4,275.6,281.2,600,600,0,184.6,1,0.35645,0.061473947,0.059972701,0.115216222,0.104869438,0,0.669811321
9065,84000,0,2,1,34,0,0,0,0,0,0,45201.4,45293,41055.2,41304.2,41955,38976.6,2000,1920,1340,1400,1408.4,1422.4,1,0.538111905,0.044156934,0.046766305,0.032442221,0.033369086,0.036134501,0.7112
9066,72000,1,2,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100
9067,50000,0,3,1,46,0,0,0,0,-1,0,11178.2,11830.4,4123,2779.2,15948,14019.4,4268.6,247.6,247,15957.6,429.6,3650.6,0,0.223564,0.360816202,0.060053359,0.088874496,1.000601956,0.030643251,0.855221853
9068,32000,0,1,2,32,0,0,2,2,2,3,16469,18269,18488.8,18743,19490.2,19495.4,1800,700,740,1080,380,0,0,0.51465625,0.09852756,0.037860759,0.039481406,0.055412464,0.019491778,0
9069,32000,0,1,2,29,1,-1,-1,0,0,-1,-22.6,3777.4,464.6,1806.4,1126,1828.2,3800,600,1800,0,1919.2,2056.8,0,-0.00070625,1.005982951,1.291433491,0.996457042,0,1.049775736,0.541263158
9070,44000,0,1,2,31,0,0,0,0,-1,0,1050.8,1173.6,1741.6,815.6,1073,811,1000,608,704,1074.2,4,0,0,0.023881818,0.852079073,0.349104272,0.86316822,1.00111836,0.004932182,0
9071,14000,1,3,1,43,2,2,2,2,2,2,5238.6,5395.4,5546.6,5596.4,5479.2,5668.2,300,300,200,0,280,400,0,0.374185714,0.055602921,0.054087189,0.03573726,0,0.049398398,1.333333333
9072,24000,0,1,2,29,0,0,0,0,0,0,5120.4,6031.2,6726.4,7314.8,7797,8067.8,1000,800,700,600,400,1007.2,0,0.21335,0.165804483,0.118934348,0.095696396,0.076952674,0.049579811,1.0072
9073,10000,0,3,3,55,2,0,0,0,0,0,9413.4,9682,9843.6,3787.4,3836.6,3952.2,480,440,164.8,140,180,170.4,0,0.94134,0.049576534,0.044699094,0.0435127,0.036490643,0.045544254,0.355
9074,42000,1,2,1,32,0,0,0,0,0,0,26416.4,26203,26763,26917,25456.4,25067.6,1300,1300,880,1000,1400,1200,0,0.628961905,0.04961264,0.048574525,0.032693094,0.039282852,0.055848984,0.923076923
9075,52000,1,2,1,40,0,0,0,0,0,0,27720.4,27199.8,26750.4,27010.6,26777.6,26497.2,974,1261.4,1001.4,1003,954.6,954,0,0.533084615,0.035809087,0.047154435,0.037074334,0.03745668,0.036026448,0.979466119
9076,24000,0,2,1,41,1,2,2,2,2,2,7921.2,8135.8,7946,8429.6,8901.8,9128.6,400,0,680,640,400,400,0,0.33005,0.049165417,0,0.080668122,0.071895572,0.043818329,1
9077,50000,0,1,2,30,1,-2,-2,-1,-1,-1,0,0,0,140,30,40,0,0,140,30,40,0,0,0,100,100,1,1,1,100
9078,10000,0,2,1,28,-2,-2,-2,-2,-2,-2,572.4,4099.8,1911,961.4,2885.8,1974.4,4127.4,1917.6,964.2,2894.4,2000.4,650.8,0,0.05724,1.006732036,1.003453689,1.002912419,1.00298011,1.013168558,0.157677957
9079,14000,1,3,2,23,0,0,2,0,0,0,3220.6,3437,3316.2,2821.2,2885.4,2337.8,560,0,130,130,114,90,0,0.230042857,0.16293279,0,0.046079682,0.045054412,0.048763795,0.160714286
9080,40000,1,1,2,59,0,0,0,0,0,0,36177.4,33384.2,31189,21854.2,7350.6,15615.8,2000,6000,1.4,1400,14600,140,0,0.904435,0.05990858,0.192375517,6.40609E-05,0.190460643,0.934950499,0.07
9081,40000,0,2,1,36,-1,-1,-1,-1,-1,-1,934,934,934,934,934,934,934,934,934,934,934,934,1,0.02335,1,1,1,1,1,1
9082,56000,1,1,2,29,-1,-1,-1,-1,-1,-1,601.8,687.4,826.4,538.6,131.8,655.4,690.8,834,540.6,131.8,659.4,84.6,0,0.010746429,1.004946174,1.009196515,1.003713331,1,1.006103143,0.122466705
9083,84000,0,1,1,54,-1,-1,-1,-1,-1,-1,2469.8,1309,1275.4,3760.2,4436,2642.2,1315.2,1284,3778.4,4457,2654,2136.6,0,0.029402381,1.00473644,1.006742983,1.004840168,1.004733995,1.004465975,1.624543796
9084,36000,1,2,2,27,0,0,0,0,0,0,5795.6,5054.2,3983.4,4531.8,3222.8,3117.4,1005.8,2400,2531.8,2000,1800,1800,0,0.160988889,0.19900281,0.602500377,0.558674257,0.620578379,0.577404247,1.789620203
9085,68000,1,1,2,29,0,0,0,0,0,0,36488.2,36217,35921.4,35501.2,35246.6,34655.8,1310,1300,1166,1210.6,1040,1015.2,0,0.536591176,0.036170859,0.036190126,0.03284396,0.034346575,0.030009407,0.774961832
9086,100000,0,1,2,38,-1,-1,-1,-1,-1,-1,621.8,6845.6,1596.2,139,226,8205.2,6848.2,1598.6,139,226,8205.2,5176,0,0.006218,1.000379806,1.001503571,1,1,1,0.755819047
9087,36000,1,1,2,32,-2,-2,-2,-2,-2,-2,2197.8,45.6,308,0,0,0,45.6,308.2,0,0,0,0,0,0.06105,1,1.000649351,100,100,100,0
9088,24000,0,3,1,46,0,-1,0,0,0,0,18990.6,23382.8,17959.8,17982.6,17696.8,18095.4,24131.2,704,586.2,636,686.4,223.2,0,0.791275,1.032006432,0.039198655,0.032598178,0.035938701,0.037932292,0.009249436
9089,10000,1,2,1,49,0,0,2,0,0,0,9700.2,10221,7818.8,3895.2,3896.6,3926.8,700,0,136,138.6,170.2,140,0,0.97002,0.068486449,0,0.034914767,0.035569471,0.04334318,0.2
9090,4000,1,1,2,22,1,2,2,0,0,2,2217.4,2342.4,2232.8,2279,2385.4,1837.2,220,0,57.8,118.8,0,10,0,0.55435,0.093920765,0,0.025362001,0.049802968,0,0.045454545
9091,30000,0,3,1,27,2,2,2,2,0,0,36681,37791.8,38468.4,37943.4,39134,39722.2,2000,1600,400,1800,1600,22000,0,1.2227,0.052921533,0.04159258,0.010542018,0.045995809,0.040279743,11
9092,8000,0,2,2,27,6,5,4,3,2,0,8411,8229.2,8022.8,7759.4,7648.8,7695.6,0,0,0,0,174.2,23.2,1,1.051375,0,0,0,0,0.022636312,100
9093,24000,1,2,2,43,2,2,0,0,0,0,24922.6,24242.2,24184,9590.2,8312.6,7355.8,0,701.4,400,500,400,300,1,1.038441667,0,0.029002646,0.041709245,0.060149652,0.054378858,100
9094,84000,0,1,2,42,0,0,0,0,0,0,31162.8,31056.4,23277,21392.2,18466.2,17913.2,1079.4,1135.6,715.4,604.6,605.2,602.4,0,0.370985714,0.034756121,0.048786356,0.033442096,0.0327409,0.033785142,0.558087827
9095,4000,1,1,2,29,1,2,0,0,0,2,1269,1219.6,1421.4,1480.2,1565.2,1510.4,0,223.6,82.4,138.8,0,60,0,0.31725,0,0.157309695,0.055668153,0.088678763,0,100
9096,46000,1,2,1,27,0,0,0,0,0,0,5189.4,5399.6,5165,5181.6,5268.2,5579.6,360,300,300,200,400,400,0,0.112813043,0.066671605,0.058083253,0.057897175,0.037963631,0.071689727,1.111111111
9097,10000,0,2,3,46,0,0,0,0,0,0,9955.2,10081,9819.8,3825,3700.8,3839.4,411.2,260,133.8,134.2,200,136.8,1,0.99552,0.040789604,0.026477118,0.034980392,0.03626243,0.052091473,0.332684825
9098,10000,1,2,1,36,0,0,0,0,0,0,10427.2,10188.4,9943,4266.4,4019.2,3776.6,443.6,503.8,142.4,141.2,148,120,0,1.04272,0.043539712,0.050668812,0.033377086,0.035131369,0.039188688,0.270513977
9099,14000,1,2,2,23,2,0,0,0,2,0,13814.8,14162.2,13479.4,10025.2,9520.8,8685.8,575,465.4,706.6,0,273.4,264.4,1,0.986771429,0.040601037,0.034526759,0.070482384,0,0.031476663,0.459826087
9100,56000,1,1,2,27,0,0,0,0,0,0,32177.8,33080,33342.4,34011.8,30877.4,31566.4,1800,1200,1200,1200,1200,1200,0,0.574603571,0.054413543,0.035990211,0.035281873,0.038863376,0.038015105,0.666666667
9101,36000,0,1,1,48,0,0,0,0,0,0,13218.4,13047.2,13182.4,13304.6,13404,13451.8,474,600,600,517.6,500,700,0,0.367177778,0.036329634,0.045515232,0.045097184,0.038615339,0.037169747,1.476793249
9102,68000,1,2,2,25,1,-2,-2,-1,-1,-1,0,0,0,377.6,955.4,950.4,0,0,377.6,955.4,950.4,377.6,0,0,100,100,1,1,1,100
9103,40000,1,2,2,25,0,0,0,0,-1,-1,8271.4,4554,4646.2,1395.8,485.6,419.8,652.4,669.2,606.8,488,421.8,0,0,0.206785,0.143258674,0.144031682,0.43473277,1.004942339,1.004764173,0
9104,36000,1,2,2,28,0,0,0,0,0,0,2095.8,2358.6,2500,2676.6,2952,3094.4,282,223.4,200,300,200,200,0,0.058216667,0.119562452,0.08936,0.074721662,0.101626016,0.064632885,0.709219858
9105,24000,1,2,2,31,0,0,0,0,0,0,23114.6,23553.4,23183.6,23383.6,23739.6,24274.4,1140,834.4,833.6,954,1023.8,590.8,0,0.963108333,0.048400656,0.035990959,0.035648916,0.040186018,0.04217612,0.518245614
9106,72000,0,3,1,46,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,1890.2,0,0,100,100,100,100,100,100
9107,48000,0,2,1,50,-1,-1,-1,-1,-1,-1,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,0,0.001745833,1,1,1,1,1,1
9108,4000,1,3,3,41,-2,-2,-2,-2,-2,-2,559,39.6,462,194.6,81.2,263.4,188.2,727.4,194.6,81.2,445.6,384.6,0,0.13975,4.752525253,1.574458874,1,1,1.691723614,2.04357067
9109,38000,0,2,1,32,1,2,2,2,2,0,2608.2,2787.2,2683,2918,2843.2,2964.6,280,0,280,0,200,200,0,0.068636842,0.100459242,0,0.095956134,0,0.067462727,0.714285714
9110,40000,1,2,1,38,-1,-1,-1,-1,-1,-1,156,0,78,78,78,78,0,78,78,78,78,78,0,0.0039,100,1,1,1,1,100
9111,22000,0,1,2,27,0,0,0,0,0,0,6862.8,6707.6,7489.6,6992.6,5639.4,6066.2,1000,1000,600,630,600,600,0,0.311945455,0.14908462,0.133518479,0.085804994,0.111714012,0.098908707,0.6
9112,42000,1,2,2,27,0,0,0,0,0,0,17581.8,17353.8,17000.2,16762.2,16479.8,16286.8,820,700,622.6,600,666.2,509.2,0,0.418614286,0.047251899,0.041175986,0.037143096,0.036408209,0.040904291,0.62097561
9113,60000,0,1,1,42,1,2,2,2,2,2,6528.6,6685.4,6518.2,6988.6,7107.2,7280.6,320,0,580,260,320,0,0,0.10881,0.047865498,0,0.082992302,0.03658262,0.043952422,0
9114,6000,0,2,1,51,0,0,0,0,0,-2,5783.2,5890.2,5555.8,5668,0,0,2318.4,300,191.8,0,0,0,1,0.963866667,0.393602934,0.053997624,0.033839097,100,100,0
9115,4000,1,2,2,24,0,0,0,0,0,0,400.8,638.6,810,825.8,873.4,922.6,242.2,213.6,29.4,60.8,93.4,0,1,0.1002,0.379267147,0.263703704,0.035601841,0.069613007,0.101235638,0
9116,14000,1,2,2,23,-1,-1,-1,0,0,0,364.6,65.2,1319.6,1281,1449.6,1618,65.2,1319.6,45.4,254,259.2,54.2,0,0.026042857,1,1,0.035441062,0.175220751,0.160197775,0.831288344
9117,10000,0,1,2,25,-1,3,2,0,0,-1,260.8,195.6,130.4,65.2,0,290.8,0,0,0,0,290.8,0,1,0.02608,0,0,0,100,1,100
9118,6000,0,3,2,51,0,0,0,0,2,2,5071.6,5289.4,5389.2,5791.4,5881.6,5968,360,260,480,200,200,0,0,0.845266667,0.06806065,0.048244637,0.082881514,0.034004353,0.033512064,0
9119,26000,0,1,2,33,1,2,2,2,0,0,7334.4,7161.4,8170.2,7905.2,8269.2,8126,0,1200,0,600,200,220,0,0.282092308,0,0.146875229,0,0.07255841,0.024612355,100
9121,6000,1,2,1,34,-1,-1,2,0,0,0,82.2,199,115.8,286,282.8,279.6,200,0,284,80,80,0,0,0.0137,1.005025126,0,0.993006993,0.282885431,0.286123033,0
9122,34000,1,2,2,26,0,0,0,0,0,0,6001,6124.2,6061.6,6032.6,5999.8,5994.6,368.4,341.6,232.6,239.8,234.6,190.4,0,0.1765,0.060154796,0.056354758,0.038557173,0.039967999,0.039135222,0.516829533
9123,10000,0,1,2,42,1,2,2,2,2,2,8870,8672,9178.4,9377.2,9607.4,9510.2,0,660,400,400,79.2,320,0,0.887,0,0.071907958,0.042656657,0.041634573,0.008327901,100
9124,26000,1,3,1,41,0,0,0,0,0,0,26345.6,26412.6,25719.8,26290.8,25324.2,25344.8,1400,940,1002.6,920.2,905,960,0,1.013292308,0.053005005,0.036547718,0.038135013,0.036336785,0.035707522,0.685714286
9125,22000,1,3,2,32,0,0,0,0,0,0,10086.6,8419.6,8550.6,8485.6,8748,8971.6,440,400,500,460,460,400,0,0.458481818,0.052259015,0.046780343,0.058923353,0.052583448,0.051272906,0.909090909
9126,100000,1,2,2,32,0,0,0,0,2,0,6752.6,8616.2,8855.4,9321,7153.2,5235,2000,440,700,0,220,160,0,0.067526,0.232120889,0.049687197,0.075099238,0,0.042024833,0.08
9127,36000,1,2,1,46,-2,-2,-2,-2,-2,-2,0,2420.6,450,179.8,0,275,2420.6,450,179.8,0,275,0,0,0,1,1,1,100,1,0
9128,24000,1,3,1,58,1,-1,-1,-2,-2,-1,0,445.6,0,0,0,134.4,445.6,0,0,0,134.4,501.4,1,0,1,100,100,100,1,1.125224417
9129,74000,0,2,2,30,-1,-1,-1,-1,-1,-1,5117.6,251.8,251.8,732.2,896.8,4846.6,419.2,252.6,733,897.6,4852.4,2235,1,0.069156757,1.664813344,1.003177125,1.001092598,1.000892061,1.001196715,5.331583969
9130,10000,0,2,2,22,0,0,0,0,0,0,9910.2,8503.4,7091.6,3955.6,3985.8,3958,341.4,264.2,137.4,141,162.2,174.8,0,0.99102,0.040148646,0.037255344,0.034735565,0.035375583,0.040980293,0.512009373
9131,30000,0,1,1,51,0,0,0,0,0,0,18553.2,18946.4,19388,9269.8,9472,9743.4,800,800,296.4,315.4,400,300,0,0.61844,0.04222438,0.041262637,0.0319748,0.033298142,0.041053431,0.375
9132,92000,1,1,2,28,0,0,0,-1,0,0,3312,2514,3880.6,2012.6,1725.6,0,500,1891.2,2012.6,0,0,2636.4,0,0.036,0.198886237,0.487347317,1,0,100,5.2728
9133,10000,0,3,1,53,2,2,2,2,2,2,9174,9388.8,9174.8,9665.2,9488,10085.2,420,0,700,0,751.6,1,1,0.9174,0.044734151,0,0.072424782,0,0.074525047,0.002380952
9134,16000,1,2,2,25,0,0,0,0,0,0,12448.4,5722,5885,5998,5830.6,3972.6,3977,340,233.8,208.8,143.4,200,0,0.778025,0.6950367,0.057774002,0.03897966,0.035811066,0.036097266,0.050289163
9135,64000,0,1,2,32,-1,-1,-1,0,0,-1,97.6,458,2816,1986.2,1518,1937,460.2,2821.8,2.2,7.6,1946.6,4088.8,0,0.001525,1.004803493,1.002059659,0.001107643,0.005006588,1.004956118,8.884832681
9136,10000,1,2,2,46,0,0,0,0,0,0,8961.6,8979.8,9269.2,9454.6,9671.4,10078.6,420,500,400,400,600,320,0,0.89616,0.046771643,0.053942088,0.042307448,0.041359059,0.059532078,0.761904762
