ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
10237,0,0,0,0,0,0,51291,49142.4,46205,36431.8,16149.4,10337.8,1670.8,1100.2,858.6,415.8,378.4,4002.4
10238,-1,-1,-1,-1,-1,-1,1779.6,255.2,4806.2,8261,1081,6462,256.6,4834.8,8261.2,1091,7382.8,2491.4
10239,-1,-1,-1,-1,-1,-1,145.4,165.8,110,209,86.4,179.6,165.8,110,209,86.4,179.6,41.6
10240,0,0,0,0,0,0,44169,35852,23359.6,21929.4,22949,20729.2,1561.8,2000,2000,2066.8,2000,1000
10241,2,2,2,2,0,0,9111.4,9346.4,9317.8,6189.8,5971.4,6064.4,440,220,0,244.8,221,280
10242,2,2,2,2,2,0,3014,3501.8,3584.6,3626.8,3540.8,3651.2,600,200,160,0,200,140
10243,0,0,2,0,0,0,28458.2,30535.8,29736.4,29301,30192.6,29310.6,2840,0,1400,1400,1300,2200
10244,0,0,0,0,-1,-1,14626.4,14933.6,15485.4,16140,3105,16324.2,542,800,1000,3105,16324.2,498.6
10245,0,0,0,0,0,-1,11444.4,32142.4,42089,14827.6,361.6,19163.6,21557.8,10907.8,296.6,361.6,18804,516.2
10246,0,0,-2,-2,-1,-1,7199.4,0,0,0,469,466,0,0,0,469,466,0
10247,0,0,0,0,0,0,11239.4,11049.2,12480.4,8518.8,8730.4,7650.8,1000,2000.8,1600,600,1000,1600
10248,-1,-1,-1,-1,-1,-1,810.4,900.6,0,223,267.2,375.6,904,0,223,267.2,375.6,0
10249,0,0,0,0,-2,-2,1759.8,1934.2,2300,0,0,0,234.2,400,0,0,0,0
10250,0,0,0,0,0,0,14902,15052.4,9983.8,8660.6,5585.8,3106,546.8,240,215.4,600,126.6,1600
10251,0,0,-2,-2,-2,-2,8260,0,0,0,0,0,0,0,0,0,0,0
10252,0,0,0,0,0,0,19932,19981.6,19610.4,18884.6,19211.2,19464,920,700,680,700,1000,700
10253,0,-1,-1,-1,-1,-1,688.6,13.8,37.6,37.6,35.4,475.6,13.8,37.6,37.6,35.4,480,2264
10254,0,0,0,0,0,0,27819.4,26231.4,25668.4,24469,21845.6,20285.6,1139.8,860,804.6,757,736.8,800
10255,0,0,2,0,0,0,1063.8,1306.2,1089.2,970.6,793,662,460,0,57.6,28.6,49.2,6.6
10256,0,0,0,0,0,0,6024.6,6059.8,5551.6,4544,3827.2,2890.4,320,400,400,122.8,184.8,0
10257,0,0,0,0,0,0,47621.4,48431.8,45139,42039.8,41661.4,40755.8,2413.4,2001.8,2000,2000,2000,6059.2
10258,2,0,0,0,0,0,15366.2,14420,13315,13699.8,13916.8,14249.4,807.4,600,600,600,600,520
10259,0,0,0,0,0,0,17048.2,17315.2,17382.8,5739.6,5944.4,5880,720,439.2,205.4,297.2,117.6,70.4
10260,0,0,2,2,2,2,7557.6,7873.2,8306.2,8409.6,8248.2,8811.2,500,622.8,299.2,0,700,0
10261,2,2,2,0,0,0,5754.8,5884,5700.4,6032.4,3454.8,3048.6,280,0,408.2,201.4,203,66
10262,-1,0,-1,-1,-1,-1,1028.6,1670.2,646.8,363.8,381.8,381.8,1291.6,783.4,363.8,459.8,381.8,613.8
10263,0,0,0,0,-1,0,16392.6,18778.6,20035.4,-769.8,60885,58784,3000,14000,623.2,62618.8,2060,3000
10264,-1,-1,-1,-1,-1,-1,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8,67.8
10265,-1,-1,-1,-1,-1,-1,743.6,351,597.6,2329,2647.4,60702.4,351,597.6,2329,2647.4,60702.4,0
10266,-1,-1,-1,-1,-1,-1,148.8,458.2,439.4,786.8,1108.2,628.2,459.4,440.6,791.4,1111.4,630,611.2
10267,0,0,0,0,0,0,28442.8,29045,29962.4,30285.2,30937.6,31702.2,1060,1400,1120,1140,1280,1280
10268,2,0,0,0,2,0,21977.4,19806,17863.4,16134.8,15862.2,16249.2,700,1349.6,1140,0,640,1140
10269,0,0,0,0,0,0,3691.4,4563,5417.2,5564.2,6153.4,5978,1000,1000,227.4,1000,217,1000
10270,0,0,0,0,0,0,9910,10327.2,10712.2,10656.6,10611.4,10581.6,548.6,533.6,342.4,352.4,378.8,334
10271,0,0,0,0,0,0,54922,54974,51751.8,45090.8,45006.4,45139.6,2111.2,2010,1674,1702,1650,2134.2
10272,0,0,2,3,3,2,3239.2,3565,4046.8,4102,3979.4,3980,440,600,180,0,100,0
10273,2,2,2,2,2,2,5771.8,5623.2,6045.2,5890.8,6355,6148.6,0,580,0,557.4,0,289
10274,-1,-1,-1,-1,-1,-1,176.2,207,5988.8,2105.6,3581.4,629.4,207,5988.8,2105.6,3581.4,629.4,1002.2
10275,-1,-1,-1,-1,-1,-1,525.8,215.2,322.6,198.6,1576.2,303.2,215.8,323.4,199.2,1580.8,304.2,82.6
10276,0,0,0,0,0,-1,1559.4,1778.6,1933,1972.4,970.8,286,245.6,200,39.4,319.4,286,236.8
10277,0,0,0,0,0,0,18772.6,18778.6,18167.4,17104,16989,16286.2,952.4,771.2,550.6,580,600,560
10278,-1,-1,-1,0,0,0,1162,43.2,1148.2,1228.6,1407.8,5359.8,43.2,1548.2,100,200,4000,300
10279,-2,-1,0,0,0,0,2217.2,4583.8,7187.4,6245.4,4227,526.4,4601.6,4009.2,1015,1020.6,529.2,4128.4
10280,-1,0,0,0,0,0,9457,9561.4,9674.2,9725.8,9882,9913.6,421.6,412.4,342,384.6,302.4,200
10281,-1,-1,-1,-1,-1,-1,904,2076.4,889.4,25295.2,140,0,2076.4,889.4,25295.2,140,0,172
10282,0,0,0,0,0,0,58652.2,55820.8,44145.6,39685,36565.2,26117.2,3600,2003.6,2000,2000,954.2,1200
10283,-1,-1,-1,-1,-1,-1,1218.4,715.2,2784,2222.4,636.4,397,839.6,2787,2222.4,636.4,397,655.2
10284,2,2,2,2,2,2,500,500,500,500,500,500,0,0,0,0,0,0
10285,8,7,6,5,4,3,4150.6,4099.2,3986,3886.8,3715.4,3602.2,0,0,14,0,0,0
10286,0,0,2,0,0,0,2314.4,2807.6,2841.4,2928.6,2971.2,3032,534,140,134.4,120,110,114
10287,-1,-1,-2,-1,0,0,163.2,0,0,648,648,0,0,0,648,0,0,0
10288,1,2,0,0,0,0,13291.8,8786,5152.4,5569.6,13307.4,11501.2,0,340,600,8000,500,512
10289,2,2,2,2,2,2,11289.6,11510,11601.6,11791.4,12073.4,12323.4,520,400,500,500,480,500
10290,2,2,2,3,3,4,5329.6,5507.2,5640.6,5809.6,5980.6,6086.2,320,280,320,320,320,200
10291,0,0,0,0,0,2,19238.2,19381.6,19513,19712.2,20607.8,19160.6,700.8,700,760,1500,0,720
10292,0,0,0,0,0,0,8436.8,8421.6,8260,8168,8073.2,7947.4,402.8,323.2,313.2,340,320,280
10293,-2,-2,-2,-2,-2,-2,0,0,0,0,0,30,0,0,0,0,30,194.8
10294,0,0,-1,-1,-1,-1,8564.2,1321.8,320,1017.4,854,1576.2,201.6,320,1017.4,854,1576.2,200
10295,0,0,0,0,0,0,58699.6,59813.2,59034.6,57377,57563.2,58876.6,2601.4,2213.4,2005.2,2100,2216,2100
10296,0,0,0,0,0,0,4846,5168,5511.2,5489.4,5250.8,5929,400,500,300,300,800,0
10297,-1,-1,-1,-2,-2,-2,3651,3755.8,0,0,0,0,3848.2,0,0,0,0,0
10298,0,0,0,0,0,0,2858.8,3050.6,428.4,5857.6,5315.8,5194.4,260,400,5600,160,100.2,110.6
10299,0,0,0,0,0,0,5057.4,5300.2,6060,5161.2,5229.8,5095.6,402.2,1000,173.6,218.4,600,300
10300,-1,-1,-1,-1,0,0,37083.8,2114.6,0,56512.4,57691.8,58646.6,2114.6,0,56512.4,2200,1914.4,1785.6
10301,-1,-1,-1,-1,-1,0,338.8,1099.8,276.8,417,1070.2,635.8,1105,278,419,1072.2,3,378.8
10302,0,0,0,2,0,0,5703.6,5911.6,6410.8,6247.8,6387,6520.4,300.8,600,0,240,240,260
10303,2,2,2,2,2,0,5093,5811.6,5647.2,5876.6,4826.2,5395.8,800,0,400,0,1000,400
10304,-1,-1,-1,-1,-1,-1,985.2,569.4,670.2,392.2,881.8,500.6,571,671.4,393,883.8,501.8,227.8
10305,2,2,7,7,7,7,480,480,480,480,480,480,0,0,0,0,0,0
10306,0,0,0,0,0,0,13146.8,11609.6,10602.4,10714.2,11344.2,11462.4,600,680.8,400,800,600,1000
10307,0,0,0,0,0,0,9652.8,3828.4,3637.6,3679.4,3632.2,3676.6,313,1448,159,200,134.6,129.4
10308,2,2,2,2,2,2,499.4,499.4,499.4,499.4,499.4,499.4,0,0,0,0,0,0
10309,1,2,2,2,2,2,5408.8,5265,6176.4,6018,6883.8,6742.8,0,1000,0,1000,0,1000
10310,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
10311,0,0,0,0,0,0,28719.2,29578.2,29449.6,27969.2,28561.6,30154,1248.2,1000,880,900,1920,0
10312,-1,0,0,-2,-1,0,523.6,1697.8,74.2,77,2654.6,4194.2,1527.8,2267.2,300.2,2655.6,2004.4,2809
10313,-1,2,0,0,0,-1,2130.6,1487.8,3041.2,2489.2,1409.4,1094.4,2.6,2490.8,6,4.2,1097.6,345
10314,-1,0,0,0,0,0,111.8,312,672,668.6,618.2,715.6,200.2,480,20,12.4,255.2,300
10315,0,0,0,0,-1,-1,25613.6,28645.4,10439.2,8636,219,171.2,4000,2400,0,219,171.2,10000
10316,1,-2,-2,-2,-1,-1,-40.6,-139.6,-38.6,-137.6,163.4,231.4,0,200,0,400,200,400
10317,0,0,0,0,0,0,10147,10587.6,10838,9192.4,9484.2,9902.4,600,600,400,430,600,600
10318,0,0,0,0,0,0,9822.8,9981.4,7675.2,3919,3970.2,4051.2,401,264.6,168,142.6,145.4,140.2
10319,-1,-1,-1,0,0,-2,660,260,614.8,118.8,0,0,260,733.6,0,0,0,0
10320,2,2,-1,-1,-1,-2,114.6,0,44,138.6,0,0,0,44,138.6,0,0,0
10321,-2,-2,-2,-2,-2,-2,1434.8,0,0,0,0,0,0,0,0,0,0,0
10322,0,0,0,0,0,0,19806.2,18155.8,16978.2,15246.4,15566.6,14977,660,860,600,525.2,582.6,520
10323,0,0,0,0,0,0,11228.8,11636,6971,7200,7536.8,4495.6,1000,1000,400,400,400,400
10324,-1,0,0,0,0,0,2060.8,2266,2466.8,2663.8,2889.4,3109.8,300,300,300,300,300,300
10325,1,-2,-2,-2,-1,-1,-40,-40,-40,0,2039.8,0,0,0,40,2039.8,60.6,0
10326,-1,-1,-1,-1,-1,-1,585.2,250.4,87,261.8,117.8,242,250.8,87,261.8,117.8,242,213
10327,0,0,0,0,0,0,9097.4,9449.4,9632,9872.2,10112.8,10314.4,560,400,400,400,400,400
10328,0,0,0,0,0,0,101716.2,94359.2,93640.4,88480.2,83841.8,85012.2,3477.8,16033.4,3033.4,3200,2626.6,39216.8
10329,-2,-2,-2,-1,-1,0,20354.2,20575.6,15923.6,874,15690.6,16012.6,760,1.4,194.2,15936.2,572.2,539.6
10330,2,0,0,0,0,0,9073.4,9363,2019.8,1737.2,1722.8,1395.4,467,325.8,100,100,200,200
10331,-1,-1,-1,-1,-1,-1,349.8,217.4,700.6,200.6,200.6,200.6,219.8,1286,200.6,200.6,200.6,40.6
10332,-1,2,-1,0,-1,-1,2820.6,1079.4,10910.8,18480,704,666,0,10910.8,16657.6,704,666,4370.4
10333,1,2,0,0,0,0,9684.2,8555.8,6998.4,5183.2,5441.4,5238.4,0,284.8,300,335.4,300,300
10334,0,0,0,0,0,0,9360.2,7659.2,5784.6,5850.8,5862.6,5932.2,567.8,287.6,231.8,207,239.2,201.4
10335,-2,-2,-2,-2,-2,-2,-528,0,528,0,200,940.4,528,528,300,200,940.4,7203
10336,0,0,0,2,3,2,1365.4,1551.8,1923.6,2062.6,1972.6,1911.6,240,400,200,0,0,101.6
10337,0,0,0,0,0,0,56087,55394.2,45167.2,43885.2,42102.8,36025.8,2720,1600,1400,2000,1400,2000
10338,5,4,3,2,2,2,1708.2,1654,1599,1544,1644.8,1588.8,0,0,0,155.6,0,31.6
10339,0,0,0,0,0,0,1576,1663.2,952.2,1192.8,1139.4,518,606.8,600.4,418.6,204.6,200,200
10340,2,2,2,2,2,2,6492.6,6688.8,6799.2,6907.8,7047.6,7182,360,280,280,280,280,0
10341,0,0,0,0,2,2,8572.6,8774.8,8968.6,10014.4,9828.4,10467.2,400,400,1200,0,840,400
10342,0,0,0,0,0,0,22480.6,16703,14251.8,13332.2,12554,11613.4,700,700,600,600,460,480
10343,0,0,0,2,0,0,911,1152.8,1394.8,1063,929,791,258,300,0,200,200,300
10344,1,2,2,2,0,0,2876,2707.2,3008,2834.8,2894.4,2952.6,0,408,0,105.2,106.4,317
10345,0,0,0,0,0,0,3671.4,3733.6,3919.4,3917.8,3855,0,294.2,280,78.4,77.2,0,0
10346,0,0,0,0,0,0,14454.8,14019.6,12036,8784,8534,8316.8,646.2,458,699.8,360,400,400
10347,-1,-1,-1,-1,-1,-1,5332,132,132,132,7381.2,294,132,132,132,7381.2,264,0
10348,-2,-2,-2,-2,-1,-1,786.2,725,320,763,1666,953,725,320,663,2329,953,434.2
10349,1,2,2,2,0,0,7999,7609.8,7087,6395.2,5940.8,5537.4,340,220,0,206,200,666
10350,0,0,0,2,0,0,1225.6,1434.2,1916.4,1856.4,1995.4,2162.4,260,540,0,200,200,0
10351,2,2,-2,-2,-2,-2,200,0,0,0,0,0,0,0,0,0,0,0
10352,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
10353,2,2,2,0,0,0,3903.6,4040.4,3816.4,3778,3857.4,3950.2,259.8,0,133.4,138.4,155.2,746
10354,-1,-1,-1,-1,-1,-1,1495,3108,777.8,2099.2,6389.6,6603.2,3123.4,785.4,2109.8,6421.6,6636.2,1782
10355,0,0,0,0,0,0,14065.4,13262,10835.2,8588.8,8078.2,7164,592.6,388.2,306.8,306.4,313,266
10356,0,0,2,2,2,2,8976.6,9469.8,9495,9346,5440.8,1932.4,637.8,300,20.2,318,0,38.8
10357,0,0,0,0,0,0,10220.4,10096.8,9835,4388.8,4028.4,3745.6,500,431.6,185.4,139.2,200,74.8
10358,0,0,2,2,0,0,1962.2,3145.2,3144.6,3034.6,3185,3249,1219.4,109.4,0,200,117,200
10359,-1,-1,-1,-1,-1,-1,113.4,78,101.6,0,916,454.8,78,101.6,0,916,454.8,0
10360,0,0,0,0,0,0,31768.8,29859.6,31507.4,32539.4,22785,23276.4,2000.8,2001.8,1602.8,1001.6,1002.4,1000
10361,0,0,0,0,2,2,2911.8,3102.6,3448.4,3690,3602.6,3881.2,300,400,300,0,340,140
10362,0,0,0,0,0,0,26174.8,26548.6,26372.4,20394.2,20337.8,20260.6,1100,1200,800,800,800,760
10363,0,0,2,2,0,0,2117.4,5153.6,2443.6,2731.2,3183.6,2154.2,700,500,396,700,200,0
10364,0,0,0,0,0,0,3611.2,3877,4018.6,4128.6,4184,4267.2,325.2,266.8,176.8,151.6,152.6,188.4
10365,0,0,0,-1,-1,-1,466.2,708.8,612.8,317.4,-38.6,621.4,540,460,420,0,1000,0
10366,0,0,0,0,0,0,4492,4718.4,4933,5261,4751.2,5070.6,300,300,400,300,400,400
10367,0,0,0,0,0,0,44630,45206.8,45430.6,34943.4,34229,34815.2,2000,1840,1260,1240,1320,1800
10368,0,0,0,0,0,0,11784,12013.8,10970.6,11901.8,6113,6006.2,463.8,377.4,300,300,260,240
10369,2,0,0,0,0,0,44411.8,32363.4,32054,12120.8,12197.2,12439,1460,832,461.6,460,444.6,460.8
10370,0,0,-2,-2,-1,-1,661.4,0,0,0,268.8,176.2,51.6,0,0,268.8,185.8,119.8
10371,-2,-1,-1,-1,-1,-1,604,583.2,397,1370,364.4,849.8,583.2,397,1372,364.4,849.8,88.8
10372,0,0,-2,-1,-1,0,9581.2,0,0,251,16031.6,16355,0,0,251,16031.6,621.4,571.4
10373,1,2,0,0,0,-1,6147.8,5917.2,5882.4,3717.4,311.6,936.2,0,266.2,9.8,1,1072.6,1.6
10374,0,0,0,0,0,0,10253.6,10508.4,10755.8,10900.6,11137,11597,500,500,400,400,600,820
10375,0,0,0,0,0,0,11610.6,10666.8,10889.6,11140,10302.2,10530.4,400,399.8,436.2,380,400,428.4
10376,0,0,0,0,0,0,4042.4,4149.8,3986,3192.2,4021.4,3855,283,280,84.2,1200,600,2600
10377,0,0,0,0,0,0,64397.4,63709.2,63266,65174.8,65171.4,65446.4,2400,2570,3340,2240,2400,2216
10378,0,0,-2,-2,-2,-2,1031,0,0,0,0,0,0,0,0,0,0,0
10379,-1,-1,-1,-1,-1,-1,1435.8,1525.2,760.4,254.2,297.8,252,1526.2,760.6,254.2,297.8,252,274.6
10380,-1,2,-1,-1,0,-1,44,22,22,2389.2,6567.2,22,0,22,2389.2,4200,22,0
10381,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
10382,0,0,0,0,0,0,39101.4,36588.4,35231.6,31911.2,32588.6,31322.4,1409.6,1200,1200,1160,1200,1200
10383,0,0,0,0,0,0,7539.8,7040.6,3072,3006.2,2434.6,2345.6,400,400,230,400,200,200
10384,0,0,0,2,2,2,5132.8,5338.6,5691.2,5937.4,6138,6218.6,289.6,442.2,400,325.2,209.8,2.2
10385,-1,0,0,0,0,0,10080.8,10156.4,9803.8,4041.6,3935.4,4030.6,460,288,200,200,400,112
10386,2,2,-2,-2,-2,-2,500,0,0,0,0,0,0,0,0,0,0,0
10387,2,2,-2,-2,-2,-2,19,-1.2,-1.2,243.4,211,35.2,1.2,0,244.6,255.2,0,238
10388,0,0,0,0,0,2,33976.6,34370.2,31685.2,19340.8,20311,19576.8,1361.6,925,702,1820,0,700
10389,1,2,0,0,0,0,5586.8,5441.2,5680.8,4973,4905.6,5002.2,0,400,220,220,208.4,183.4
10390,-1,-1,-1,0,0,0,953.8,1344,4678.6,2642.8,1632.4,1027.6,1344,4678.6,1200,0,600,3629.6
10391,0,0,0,0,0,0,20911.6,21132.2,21692.4,13807.4,14283.2,14685,853.6,1000,600,700,700,600
10392,0,0,0,0,0,0,15646.6,10647.2,7044.4,14572.2,14885.8,12156.6,403,440,7800,500,480,450
10393,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
10394,-1,3,2,0,0,-1,682.6,641.2,450,300,150,330,0,0,0,0,330,0
10395,-1,-1,-1,-1,-1,-1,375,447.8,63.2,536.2,697.2,459.2,447.8,63.2,536.2,697.2,459.2,682.6
10396,0,0,0,0,2,2,7120.2,7297.6,7145.8,7623.4,7451.8,6602,400.6,400,683.8,2.6,417.6,1.8
10397,0,0,0,0,0,0,2669.6,14052.6,13486.2,12906.8,13174.6,13394.8,13486.2,475.6,491.6,506,467.6,294.6
10398,-2,-2,-1,0,0,0,1464.4,545.6,77085,77437.8,79089,80457.8,545.6,83110.4,2800,2801,2800,3040
10399,2,2,2,2,0,0,2487.2,2588.6,3085.6,2976.6,3098.8,3217.2,200,540,0,170,170,170
10400,-1,-1,-1,-1,-1,-1,1486.4,1486.6,1436.8,1436.8,1468.8,1436.8,1486.6,1436.8,1436.8,1468.8,1436.8,1436.8
10401,0,0,0,0,2,0,45181,45103,45477.4,39591.8,38942,39860,2200,1800,3000,0,1600,1600
10402,-1,-1,-2,-2,-2,-2,996,0,0,0,0,0,0,0,0,0,0,0
10403,-1,-1,-1,0,0,-1,3543,63.2,126.4,126.4,63.2,63.2,63.2,126.4,63.2,0,63.2,126.4
10404,1,-2,-1,-1,-1,0,-63.4,-413.2,-656.6,708.4,1528.6,1916.8,113.8,163.4,1395.2,1529,437.6,1.4
10405,2,0,0,0,0,0,4944.8,9820.4,9977,5154.6,5108.8,5252.8,5000,402,159.2,191.4,235,0
10406,-1,-1,0,0,0,0,96.8,3180.8,8970.4,8394.2,16202.2,7694.4,3180.8,6000,4000,10000,4000,2000
10407,0,0,0,0,0,0,5394.8,5628.8,5656,5198,5199.8,5285,400,267.8,169.8,225,208.6,0
10408,1,2,2,2,0,0,1900.6,1447.6,1881.4,1625.2,1767.6,1807.8,0,462,0,200,100,67
10409,-1,-1,-1,-1,-1,-1,79.2,79.2,79.2,541.4,649.4,79.2,79.2,79.2,541.4,649.4,79.2,119
10410,-1,-1,0,0,-1,-1,455.4,3200.4,2641.4,1747.6,1294.2,544.6,3204.2,201,37,1296.4,546.2,794.8
10411,0,0,0,0,0,0,59761.8,60937.2,61518.2,62462.8,63729.4,65073.8,2495,2530,2270.8,2309,2400,2200
10412,1,2,0,0,0,0,1874,1815.6,2053.4,2070,2112.8,2154.2,0,300,110,105.8,106.2,110
10413,2,-1,-1,-1,-1,-1,192,1630.8,295.4,3142.6,1797.6,5089.8,1645.8,297.4,3150.8,1802.4,5119.2,1400.6
10414,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
10415,-2,-2,-2,-2,-2,-2,305,160,170,468,476,538.8,160,170,468,476,538.8,306
10416,0,0,0,0,0,0,30595.8,20323.2,21112.4,1220.4,1348.2,13134.4,700,800,200,200,12600,600
10417,0,0,0,0,0,0,10982.8,11084.6,11575,11491.2,6666.8,6344.6,600,1000,660,267.4,300,200
10418,-2,-1,-1,-1,-1,-1,0,529.4,147,482.8,51.2,771.6,529.4,147,482.8,51.2,771.6,55
10419,0,0,0,0,0,0,5850.8,5257.8,4350.2,4030.8,3356.8,3470.4,347.4,260,133.6,1600,200,620
10420,2,2,2,0,0,0,3803.4,4003.6,3876.8,3881,3995.6,3958.2,320,0,120,169.4,134,96.6
10421,0,0,0,0,0,0,27842.2,27396.4,26117,25402.6,25327,25418.6,1404,1401,1400,1200,1200,1200
10422,1,2,0,0,2,0,213,135,257,379,268,190,0,200,200,0,0,90
10423,2,0,0,0,0,2,294.4,557,1099.2,1499.2,1859.6,668,300,600,400,400,0,18733
10424,1,3,2,2,2,0,9467.8,9454,9207.4,9691.4,9544.4,9735.6,193.4,0,602.4,0,313.8,279.2
10425,0,0,0,-1,0,0,11758.8,11997.4,6781.6,3902.6,3456.2,3360.4,1459.2,380.6,3902.6,151.8,170.2,78
10426,0,0,0,0,0,0,3790.2,3459.6,2958.6,3113.2,3002.8,3082.6,254,260,200,200,160,200
10427,0,0,2,2,2,0,7944.6,2460.4,1873.8,4589.8,2237.6,2661.2,2000,18.4,3000,0,600,800
10428,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
10429,3,2,2,2,2,0,5411.2,5406.2,5663.4,5713.6,5460.4,5634.2,140,412.4,193.8,140,300,300
10430,-1,-1,0,0,0,-1,332.6,2809,2631,3036.6,2299.6,478.4,2809,206,1036.6,0,478.4,1401.4
10431,0,0,0,0,0,0,4142,4358,4203.4,3954.4,3125.6,2500.2,347.8,290.6,138.2,102.4,286,0
10432,2,2,2,2,2,2,31649,32339,32724,33120.8,33815,34480.2,1480,1200,1220,1240,1240,1260
10433,-1,-1,-1,-1,-1,-1,6125.4,859.4,544,408,544.4,1011.4,863.6,548,410,547.2,1054.6,1021
10434,-2,-2,-2,-2,-2,-2,4187.6,16035.2,7483.4,4409.6,4185.2,2637.4,16038.2,7483.4,4416,4185.2,2667.4,17748.8
10435,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
10436,-1,-1,-1,-1,-1,-1,538.2,85.2,85.2,5585.2,0,86,85.2,85.2,5585.2,5500,86,700.8
10437,0,0,0,0,0,0,81155.8,82536.8,82278.8,55599,49939.4,51670.6,3200,3000,36556.2,19800,2600,7000
10438,0,0,0,0,0,0,49199.4,48780.8,48872.2,48657.4,49522.6,49266,2160,1822,2000,1840,1800,3000
10439,-2,-2,-2,-2,-2,-2,7985.8,6582,3593,1969.2,2724.2,2093.2,6600,3600,1980,2730,2100,1980
10440,-1,-1,-1,-1,-1,-1,273,540.6,172.6,78,78,708,600,200,200,78,708,78
10441,0,0,0,0,0,0,39313.2,33674.4,34339.8,26629.4,27029.4,25417.4,1560,1567.8,941.2,1080,920.8,980
10442,0,0,0,0,0,2,22467.2,22670.2,23103,22789.6,24425.4,24392.4,840,820,820,2000,912,0
10443,-2,-1,0,0,-2,-2,1024.2,5895.6,8778.4,1284,9848,1354.4,6261,8772.8,1290.6,9894,744.6,20737.2
10444,-2,-2,-2,-2,-2,-2,3245.6,5882.8,995,792,582.8,213.6,6149,995,1003.4,582.8,250,946.8
10445,-1,2,-1,-1,0,-1,322.2,287,447.2,633.2,385,665.2,2.8,447.2,633.2,0,665.2,98
10446,-1,-1,-2,-2,-2,-2,693.4,665.4,167.8,-0.6,371.2,305.6,668,168,0.6,371.8,426.8,329.6
10447,-2,-2,-2,-2,-2,-1,0,0,0,0,32.6,12751,0,0,0,32.6,12751,400
10448,0,0,0,0,0,0,10507.2,10724.8,8692.4,7244.4,3811,619.6,830.2,3398.4,1045,400,200,16604
10449,0,0,0,0,0,0,1297.8,1874.4,2235.8,1737.6,1659,2029.4,600,400,59,200,400,200
10450,1,2,2,2,2,2,3069,2962.4,3339.2,3226.8,3476,3391.6,0,427.4,0,300.6,0,160
10451,-1,-1,-1,-1,-1,-1,6900,2141.2,767,2511.8,1352.8,1540,7331.8,767,2511.8,1352.8,1540,0.8
10452,2,0,0,0,0,0,40668,41034.4,39715.4,28228.2,28843.2,28805.4,1612.8,1894.8,988.8,1048,1042.8,2062.8
10453,-1,-1,-1,0,-1,-1,1267.4,860,3245.8,11385.8,1416.4,928,860,3245.8,9000,21700.2,928,127.6
10454,2,0,0,0,0,0,11770,11973.4,9585,4728.4,4341.4,4108.8,540,900,200,186.6,1000,100
10455,-1,-1,-1,-1,-1,-1,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2,79.2
10456,0,0,0,0,0,0,5469.4,4583,4448.6,4187.6,4497.2,4278.8,1000,1448.6,1000,1000,1078.8,3200
10457,0,0,0,-2,-2,-2,10036,10280,0,0,0,0,480,0,0,0,0,0
10458,-1,-1,2,-1,-1,-2,35.6,372,188,222,0,0,372,0,222,0,0,0
10459,2,3,2,3,2,2,15288.4,15326.6,15634.8,15760,15483.4,16473.8,400,680,500,0,1250,620
10460,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
10461,0,0,2,0,0,0,39254.4,41806.8,40718.4,38847.6,38490.2,39271,3500,0,1400,1470,1460,2300
10462,-1,-1,0,0,-1,-1,389.2,522.4,681.6,381.6,221.6,106,522.4,382.8,0,221.6,106,20
10463,0,0,3,2,0,0,1663,2253.4,2125.2,2032,2010.4,1927,651.6,0,0,71.4,80,60
10464,1,2,2,2,2,0,25340.2,25877.6,26153.6,26371.6,25174.8,25597.6,1240,1000,946.4,0,1000,1000
10465,-1,-1,-1,-1,-1,0,231.2,79.2,155.2,155.2,310.4,155.2,79.2,155.2,155.2,310.4,0,155.2
10466,0,0,0,0,0,0,12682.4,31908.4,32177,32473.6,33118.2,24322.8,20000,1200,1200,1600,900,600
10467,0,0,0,0,0,0,41026.2,39403.8,39204.2,20704.4,29097.4,28375.2,2000,944,10015,22000,2000,2000
10468,0,0,0,2,2,2,2266.4,2418.6,2778.2,2674.2,2930.8,2854.2,250,400,0,300,0,120
10469,1,3,3,2,2,2,3236,3327,3216.4,3105.8,3305,3222,200,0,0,280,0,300.8
10470,0,0,0,0,0,-2,4399.2,3946,4091.2,4156.6,-58,-136,600,600,400,0,0,200
10471,1,2,2,2,2,2,23268.8,22392,23160.8,18508.4,16716.2,12330,0,1356.2,0,1110,0,0
