ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE
12549,20000,0,2,1,39
12550,48000,0,3,1,42
12551,10000,0,3,1,49
12552,10000,0,2,1,30
12553,40000,0,2,1,31
12554,36000,0,2,2,32
12555,40000,0,3,2,48
12556,4000,0,2,2,41
12557,40000,0,1,2,38
12558,10000,0,2,2,39
12559,10000,0,2,2,25
12560,16000,0,2,1,43
12561,16000,0,3,1,42
12562,30000,0,2,2,36
12563,4000,0,2,2,37
12564,6000,0,2,2,35
12565,28000,0,2,1,49
12566,16000,0,1,1,36
12567,14000,0,2,1,35
12568,64000,0,2,2,36
12569,16000,0,2,1,46
12570,16000,0,2,1,41
12571,22000,0,3,2,38
12572,10000,0,2,1,45
12573,4000,0,2,1,38
12574,24000,0,1,1,42
12575,6000,0,2,2,37
12576,20000,0,3,2,35
12577,10000,0,2,2,35
12578,6000,0,2,2,34
12579,38000,0,2,1,39
12580,2000,0,3,1,39
12581,10000,0,3,1,43
12582,24000,0,3,2,37
12583,10000,0,3,2,43
12584,62000,0,1,2,31
12585,10000,0,2,1,47
12586,42000,0,1,2,40
12587,12000,0,2,1,31
12588,10000,0,2,2,43
12589,6000,0,2,2,39
12590,12000,0,1,2,29
12591,6000,0,2,1,32
12592,6000,0,2,2,37
12593,44000,0,3,1,39
12594,90000,0,1,1,42
12595,6000,0,2,2,34
12596,44000,0,2,1,37
12597,100000,0,2,2,30
12598,4000,0,2,2,34
12599,22000,0,2,2,32
12600,4000,0,2,2,47
12601,46000,0,2,1,34
12602,4000,0,2,2,35
12603,40000,0,1,2,40
12604,16000,0,2,1,37
12605,10000,0,3,2,43
12606,22000,0,1,2,29
12607,22000,0,2,1,38
12608,44000,0,2,1,36
12609,10000,0,2,2,43
12610,20000,0,2,1,40
12611,4000,0,1,2,38
12612,8000,0,2,2,33
12613,36000,0,2,1,34
12614,16000,0,3,2,34
12615,46000,0,2,1,35
12616,4000,0,6,2,41
12617,70000,0,3,1,44
12618,26000,0,2,2,36
12619,10000,0,2,1,37
12620,20000,0,2,2,44
12621,30000,0,1,1,43
12622,46000,0,2,1,46
12623,94000,0,1,1,38
12624,24000,0,3,1,49
12625,4000,0,2,1,43
12626,2000,0,2,1,45
12627,72000,0,1,2,30
12628,20000,0,5,1,38
12629,34000,0,1,2,36
12630,46000,0,1,1,37
12631,30000,0,1,2,35
12632,52000,0,2,2,37
12633,4000,0,2,2,43
12634,48000,0,1,1,36
12635,10000,0,2,1,40
12636,20000,0,2,2,45
12637,4000,0,3,2,40
12638,30000,0,1,1,41
12639,4000,0,2,1,45
12640,78000,0,2,2,33
12641,16000,0,2,1,36
12642,4000,0,2,1,37
12643,30000,0,2,1,45
12644,10000,0,1,2,36
12645,72000,0,1,2,33
12646,30000,0,3,1,40
12647,100000,0,1,1,46
12648,56000,0,1,1,46
12649,6000,0,1,2,38
12650,100000,0,3,2,36
12651,80000,0,1,1,38
12652,70000,0,2,1,43
12653,4000,0,2,2,36
12654,6000,0,3,2,31
12655,4000,0,2,2,45
12656,36000,0,1,1,42
12657,60000,0,1,2,43
12658,48000,0,3,2,41
12659,32000,0,2,1,41
12660,10000,0,2,1,45
12661,10000,0,2,1,39
12662,20000,0,0,2,37
12663,58000,0,1,1,36
12664,4000,0,2,2,37
12665,10000,0,2,1,33
12666,28000,0,2,1,42
12667,52000,0,2,2,33
12668,30000,0,1,2,37
12669,24000,0,1,2,33
12670,18000,0,2,2,38
12671,40000,0,1,1,42
12672,10000,0,2,1,45
12673,40000,0,0,2,40
12674,56000,0,1,2,33
12675,38000,0,3,1,34
12676,10000,0,3,2,38
12677,22000,0,2,2,40
12678,20000,0,3,2,45
12679,74000,0,1,2,37
12680,64000,0,4,2,36
12681,20000,0,1,1,35
12682,36000,0,2,1,42
12683,18000,0,3,1,46
12684,16000,0,2,1,50
12685,4000,0,3,1,50
12686,10000,0,2,2,60
12687,78000,0,1,1,64
12688,16000,0,3,1,59
12689,70000,0,2,1,51
12690,10000,0,3,1,52
12691,52000,0,2,1,62
12692,40000,0,2,1,55
12693,4000,0,2,2,55
12694,64000,0,2,1,50
12695,6000,0,3,3,52
12696,36000,0,2,1,52
12697,10000,0,1,2,50
12698,12000,0,2,1,52
12699,10000,0,3,1,55
12700,4000,0,3,1,53
12701,16000,0,3,1,53
12702,40000,0,2,1,52
12703,72000,0,2,1,50
12704,4000,0,3,2,59
12705,74000,0,3,2,66
12706,36000,0,1,2,51
12707,4000,0,3,3,59
12708,12000,0,3,1,54
12709,66000,0,2,1,52
12710,46000,0,2,1,51
12711,6000,0,5,1,56
12712,16000,0,1,1,53
12713,10000,0,2,1,58
12714,34000,0,5,1,56
12715,10000,0,2,1,61
12716,4000,0,3,2,57
12717,38000,0,3,1,50
12718,54000,0,1,1,50
12719,96000,0,2,2,51
12720,4000,0,3,1,49
12721,10000,0,2,1,48
12722,56000,0,3,1,52
12723,22000,0,2,1,54
12724,40000,0,1,1,53
12725,28000,0,1,1,56
12726,26000,0,2,2,57
12727,10000,0,3,1,54
12728,60000,0,1,2,55
12729,10000,0,3,2,58
12730,90000,0,1,1,67
12731,34000,1,2,2,27
12732,6000,1,3,2,26
12733,40000,1,1,2,28
12734,6000,1,2,1,30
12735,6000,1,3,1,35
12736,30000,1,3,2,24
12737,42000,1,1,2,25
12738,10000,1,3,2,22
12739,72000,1,2,1,33
12740,48000,1,1,2,28
12741,28000,1,1,1,33
12742,2000,1,1,2,21
12743,10000,1,3,2,22
12744,10000,1,2,2,22
12745,28000,1,1,2,23
12746,4000,1,2,2,27
12747,6000,1,3,2,23
12748,10000,1,2,2,22
12749,26000,1,2,2,23
12750,6000,1,2,2,21
12751,10000,1,2,2,22
12752,4000,1,2,2,22
12753,6000,1,1,2,22
12754,10000,1,2,2,22
12755,30000,1,1,2,24
12756,6000,1,1,2,24
12757,10000,1,2,2,24
12758,80000,1,1,2,30
12759,14000,1,2,2,23
12760,4000,1,1,2,23
12761,6000,1,1,2,23
12762,16000,1,1,2,24
12763,16000,1,1,2,24
12764,8000,1,2,2,24
12765,2000,1,1,2,22
12766,12000,1,2,1,24
12767,10000,1,1,2,22
12768,14000,1,1,2,23
12769,6000,1,3,2,22
12770,6000,1,2,2,22
12771,10000,1,1,2,25
12772,6000,1,2,2,29
12773,10000,1,2,2,24
12774,10000,1,3,2,23
12775,10000,1,1,2,23
12776,2000,1,1,2,23
12777,22000,1,2,2,24
12778,28000,1,2,2,24
12779,4000,1,1,2,24
12780,20000,1,2,2,24
12781,4000,1,1,2,24
12782,38000,1,2,2,25
12783,10000,1,2,1,26
12784,6000,1,3,2,26
12785,4000,1,1,2,25
12786,14000,1,2,1,25
12787,12000,1,2,1,24
12788,12000,1,2,1,25
12789,20000,1,2,1,24
12790,14000,1,3,2,25
12791,4000,1,2,2,22
12792,10000,1,3,1,22
12793,6000,1,2,1,22
12794,6000,1,3,2,22
12795,12000,1,2,2,23
12796,4000,1,2,1,22
12797,10000,1,3,2,23
12798,6000,1,1,2,23
12799,14000,1,1,2,24
12800,20000,1,2,2,24
12801,50000,1,2,2,25
12802,26000,1,2,1,25
12803,10000,1,1,2,25
12804,10000,1,2,1,26
12805,10000,1,1,2,25
12806,46000,1,2,2,24
12807,10000,1,2,2,23
12808,20000,1,2,2,24
12809,28000,1,2,2,24
12810,20000,1,2,2,25
12811,48000,1,2,2,25
12812,4000,1,2,2,25
12813,10000,1,1,2,25
12814,12000,1,2,2,25
12815,2000,1,2,2,22
12816,6000,1,1,2,23
12817,12000,1,1,2,23
12818,16000,1,2,2,25
12819,6000,1,2,2,25
12820,12000,1,2,2,23
12821,16000,1,2,1,24
12822,16000,1,1,2,25
12823,14000,1,1,2,24
12824,44000,1,2,1,25
12825,42000,1,2,2,24
12826,12000,1,2,2,24
12827,6000,1,2,1,25
12828,10000,1,2,1,24
12829,16000,1,1,2,26
12830,12000,1,3,1,25
12831,10000,1,3,1,26
12832,52000,1,1,2,27
12833,34000,1,2,2,27
12834,4000,1,2,1,26
12835,26000,1,2,1,26
12836,14000,1,2,1,25
12837,42000,1,1,2,26
12838,10000,1,2,1,27
12839,6000,1,1,2,27
12840,60000,1,3,2,27
12841,30000,1,2,2,27
12842,6000,1,2,1,27
12843,16000,1,1,2,26
12844,16000,1,2,1,26
12845,12000,1,2,2,26
12846,56000,1,2,2,31
12847,10000,1,2,2,24
12848,16000,1,2,2,24
12849,4000,1,1,2,24
12850,16000,1,1,2,24
12851,4000,1,3,1,27
12852,10000,1,1,2,28
12853,26000,1,3,2,24
12854,4000,1,1,2,25
12855,10000,1,3,2,25
12856,10000,1,2,2,25
12857,26000,1,2,2,26
12858,46000,1,2,1,28
12859,100000,1,1,2,28
12860,32000,1,1,2,27
12861,12000,1,2,2,27
12862,10000,1,1,2,27
12863,2000,1,1,1,27
12864,36000,1,1,2,30
12865,52000,1,1,2,28
12866,18000,1,2,1,27
12867,6000,1,3,1,26
12868,84000,1,2,2,26
12869,46000,1,2,2,27
12870,42000,1,2,1,27
12871,46000,1,2,2,27
12872,20000,1,2,2,30
12873,4000,1,3,2,27
12874,30000,1,3,2,28
12875,36000,1,1,2,29
12876,56000,1,1,2,27
12877,10000,1,3,2,26
12878,10000,1,3,2,26
12879,2000,1,2,2,27
12880,18000,1,1,2,27
12881,24000,1,1,2,29
12882,36000,1,1,2,29
12883,70000,1,2,2,29
12884,50000,1,2,2,31
12885,10000,1,1,2,28
12886,30000,1,1,2,28
12887,32000,1,1,2,28
12888,68000,1,2,1,26
12889,52000,1,2,2,26
12890,22000,1,1,2,26
12891,14000,1,1,2,29
12892,4000,1,3,1,31
12893,12000,1,2,1,28
12894,30000,1,2,1,31
12895,40000,1,5,2,29
12896,22000,1,1,2,29
12897,32000,1,2,2,29
12898,30000,1,2,2,28
12899,6000,1,1,1,28
12900,28000,1,1,2,29
12901,10000,1,1,2,28
12902,78000,1,1,2,27
12903,10000,1,2,2,29
12904,14000,0,2,2,29
12905,34000,1,2,2,28
12906,10000,1,1,2,27
12907,10000,1,2,1,28
12908,18000,1,1,2,28
12909,4000,1,2,2,26
12910,10000,1,2,1,30
12911,10000,1,2,1,24
12912,6000,1,2,1,33
12913,72000,1,3,2,30
12914,4000,1,2,2,22
12915,16000,1,2,2,25
12916,4000,1,2,1,22
12917,14000,1,2,2,25
12918,4000,1,1,2,26
12919,4000,1,2,2,22
12920,34000,1,2,2,23
12921,36000,1,3,2,32
12922,48000,1,2,2,30
12923,10000,1,2,1,27
12924,16000,1,1,2,33
12925,2000,1,2,3,46
12926,10000,1,2,2,35
12927,8000,1,3,1,39
12928,18000,1,2,1,40
12929,34000,1,3,1,40
12930,2000,1,2,1,41
12931,14000,1,3,1,34
12932,4000,1,2,2,38
12933,22000,1,2,1,38
12934,10000,1,2,1,36
12935,22000,1,2,2,34
12936,72000,1,1,2,31
12937,4000,1,2,1,38
12938,36000,1,1,1,42
12939,4000,1,3,1,37
12940,30000,1,3,1,39
12941,12000,1,2,1,27
12942,12000,1,3,1,47
12943,4000,1,3,1,43
12944,22000,1,2,2,33
12945,56000,1,2,1,37
12946,26000,1,3,2,36
12947,10000,1,3,2,29
12948,14000,1,3,1,34
12949,48000,1,2,1,46
12950,62000,1,2,2,31
12951,10000,1,2,1,37
12952,10000,1,3,2,33
12953,26000,1,2,1,34
12954,76000,1,2,1,31
12955,32000,1,3,2,32
12956,4000,1,3,1,32
12957,18000,1,1,2,32
12958,80000,1,1,1,33
12959,14000,1,2,1,34
12960,6000,1,2,1,35
12961,4000,1,2,1,46
12962,4000,1,3,2,39
12963,16000,1,1,1,41
12964,72000,1,1,1,41
12965,24000,1,3,0,47
12966,30000,1,2,1,38
12967,10000,1,2,2,44
12968,34000,1,3,1,40
12969,10000,1,2,2,46
12970,56000,1,1,1,36
12971,10000,1,2,1,44
12972,72000,1,1,1,32
12973,80000,1,2,2,32
12974,16000,1,3,2,33
12975,52000,1,2,1,36
12976,22000,1,3,1,39
12977,10000,1,1,1,41
12978,4000,1,2,1,37
12979,58000,1,2,2,37
12980,24000,1,2,1,45
12981,72000,1,2,2,36
12982,30000,1,1,1,41
12983,20000,1,1,1,42
12984,40000,1,3,2,49
12985,12000,1,3,1,48
12986,16000,1,2,1,29
12987,10000,1,1,1,30
12988,10000,1,3,2,39
12989,8000,1,2,1,39
12990,40000,1,1,2,25
12991,6000,1,2,2,29
12992,52000,1,5,1,33
12993,28000,1,1,1,31
12994,30000,1,2,2,32
12995,6000,1,3,1,32
12996,30000,1,2,1,39
12997,6000,1,2,1,39
12998,40000,1,2,2,36
12999,6000,1,3,1,48
13000,10000,1,2,1,29
13001,62000,1,2,1,29
13002,100000,1,3,1,36
13003,60000,1,2,1,36
13004,86000,1,3,2,30
13005,6000,1,3,2,31
13006,40000,1,1,2,32
13007,26000,1,3,1,32
13008,34000,1,2,2,31
13009,42000,1,1,1,34
13010,26000,1,2,1,34
13011,36000,1,2,1,39
13012,48000,1,2,2,40
13013,20000,1,2,1,44
13014,4000,1,2,1,43
13015,10000,1,2,2,46
13016,14000,1,2,1,38
13017,10000,1,3,1,48
13018,100000,1,3,1,41
13019,40000,1,1,2,41
13020,40000,1,2,1,49
13021,30000,1,2,2,36
13022,20000,1,2,1,42
13023,10000,1,2,1,36
13024,10000,1,1,1,43
13025,110000,1,1,2,33
13026,30000,1,3,1,39
13027,28000,1,2,2,27
13028,10000,1,2,2,48
13029,10000,1,2,1,26
13030,10000,1,1,1,28
13031,22000,1,1,2,33
13032,70000,1,2,2,31
13033,14000,1,2,1,42
13034,42000,1,1,1,38
13035,6000,1,3,1,28
13036,126000,1,1,1,31
13037,44000,1,2,1,41
13038,68000,1,2,1,40
13039,36000,1,1,2,33
13040,50000,1,2,1,35
13041,28000,1,2,1,40
13042,26000,1,2,2,44
13043,24000,1,1,1,38
13044,48000,1,2,1,43
13045,62000,1,2,1,40
13046,20000,1,3,1,46
13047,16000,1,2,1,29
13048,42000,1,1,2,32
13049,36000,1,1,2,31
13050,12000,1,2,2,36
13051,40000,1,1,1,49
13052,10000,1,2,2,48
13053,14000,1,2,1,41
13054,26000,1,2,1,48
13055,28000,1,2,1,47
13056,30000,1,1,2,30
13057,10000,1,2,1,39
13058,10000,1,3,1,47
13059,4000,1,3,1,38
13060,10000,1,2,2,33
13061,6000,1,2,2,47
13062,14000,1,3,1,43
13063,6000,1,2,2,49
13064,30000,1,3,1,33
13065,50000,1,2,1,31
13066,40000,1,2,1,46
13067,38000,1,2,1,31
13068,4000,1,3,1,36
13069,40000,1,2,1,47
13070,12000,1,2,1,38
13071,46000,1,2,2,38
13072,26000,1,2,1,33
13073,28000,1,2,1,44
13074,4000,1,1,2,31
13075,20000,1,2,2,35
13076,42000,1,2,2,45
13077,76000,1,1,1,44
13078,10000,1,1,2,39
13079,40000,1,2,2,30
13080,30000,1,1,1,31
13081,6000,1,2,1,32
13082,6000,1,2,2,34
13083,6000,1,2,1,38
13084,26000,1,2,1,39
13085,52000,1,2,1,39
13086,44000,1,2,2,47
13087,24000,1,1,1,33
13088,20000,1,2,2,43
13089,14000,1,2,2,44
13090,4000,1,2,1,46
13091,64000,1,1,1,36
13092,18000,1,3,1,37
13093,24000,1,3,1,36
13094,72000,1,2,1,35
13095,60000,1,1,1,32
13096,18000,1,2,1,43
13097,34000,1,3,2,44
13098,28000,1,2,1,40
13099,40000,1,1,1,37
13100,100000,1,2,1,43
13101,36000,1,2,2,29
13102,72000,1,3,1,44
13103,18000,1,2,1,32
13104,100000,1,1,1,30
13105,16000,1,2,2,29
13106,2000,1,3,2,46
13107,30000,1,5,2,36
13108,16000,1,1,1,44
13109,12000,1,2,1,30
13110,10000,1,3,1,35
13111,46000,1,1,2,33
13112,8000,1,2,2,33
13113,10000,1,2,1,32
13114,24000,1,3,1,39
13115,10000,1,3,2,41
13116,32000,1,3,2,35
13117,10000,1,2,1,43
13118,80000,1,1,1,48
13119,20000,1,3,2,31
13120,20000,1,2,2,34
13121,72000,1,1,2,35
13122,10000,1,2,1,32
13123,16000,1,2,1,28
13124,30000,1,2,2,28
13125,40000,1,2,1,35
13126,6000,1,2,2,42
13127,44000,1,1,1,37
13128,44000,1,1,2,30
13129,44000,1,1,2,29
13130,78000,1,2,2,33
13131,112000,1,2,1,45
13132,48000,1,1,1,37
13133,82000,1,2,1,43
13134,6000,1,1,2,31
13135,8000,1,2,1,33
13136,12000,1,2,2,46
13137,26000,1,2,1,35
13138,18000,1,2,2,32
13139,60000,1,2,1,36
13140,4000,1,1,2,33
13141,28000,1,3,1,35
13142,30000,1,6,1,47
13143,40000,1,2,1,37
13144,4000,1,2,1,40
13145,22000,1,2,1,41
13146,42000,1,3,1,45
13147,74000,1,2,2,40
13148,16000,1,3,0,41
13149,36000,1,2,1,35
13150,52000,1,2,2,35
13151,10000,1,2,1,43
13152,38000,1,3,1,45
13153,32000,1,2,2,42
13154,36000,1,2,1,37
13155,6000,1,2,1,47
13156,20000,1,2,1,36
13157,4000,1,2,2,37
13158,4000,1,2,1,40
13159,4000,1,2,1,35
13160,4000,1,3,2,48
13161,22000,1,2,1,38
13162,12000,1,2,1,48
13163,10000,1,2,2,35
13164,72000,1,2,1,48
13165,22000,1,2,1,35
13166,46000,1,2,1,46
13167,36000,1,2,2,31
13168,10000,1,2,2,42
13169,114000,1,1,1,39
13170,28000,1,2,1,46
13171,10000,1,2,1,44
13172,10000,1,1,1,35
13173,24000,1,1,2,35
13174,10000,1,2,2,45
13175,36000,1,2,1,40
13176,60000,1,1,1,43
13177,16000,1,1,1,37
13178,14000,1,2,2,34
13179,100000,1,1,2,35
13180,50000,1,1,2,35
13181,46000,1,2,1,46
13182,34000,1,2,1,40
13183,22000,1,3,0,31
13184,48000,1,1,2,31
13185,18000,1,3,1,37
13186,20000,1,2,1,36
13187,6000,1,2,1,42
13188,52000,1,2,1,49
13189,40000,1,3,1,43
13190,4000,1,3,1,39
13191,14000,1,2,2,38
13192,4000,1,2,1,43
13193,40000,1,1,1,45
13194,4000,1,3,1,43
13195,22000,1,1,1,35
13196,26000,1,3,1,44
13197,58000,1,1,1,35
13198,96000,1,2,1,38
13199,62000,1,1,2,29
13200,100000,1,4,1,39
13201,16000,1,2,2,31
13202,20000,1,2,1,32
13203,42000,1,2,1,43
13204,36000,1,3,1,43
13205,10000,1,2,1,43
13206,10000,1,2,1,40
13207,14000,1,3,1,38
13208,10000,1,2,2,36
13209,34000,1,2,1,45
13210,36000,1,2,1,32
13211,44000,1,1,2,30
13212,72000,1,2,1,33
13213,100000,1,1,2,31
13214,82000,1,1,2,31
13215,36000,1,1,2,33
13216,56000,1,1,2,31
13217,4000,1,1,2,31
13218,40000,1,1,1,31
13219,36000,1,1,2,32
13220,28000,1,1,2,33
13221,4000,1,2,1,30
13222,24000,1,1,2,29
13223,10000,1,2,2,30
13224,84000,1,1,2,30
13225,12000,1,2,2,30
13226,28000,1,1,1,30
13227,44000,1,2,1,31
13228,72000,1,2,1,33
13229,58000,1,1,2,29
13230,34000,1,1,2,29
13231,40000,1,1,2,34
13232,28000,1,2,1,35
13233,44000,1,1,1,45
13234,46000,1,1,1,44
13235,72000,1,3,2,38
13236,72000,1,1,1,37
13237,18000,1,3,2,42
13238,26000,1,2,1,47
13239,80000,1,1,1,41
13240,48000,1,2,2,43
13241,2000,1,2,1,46
13242,26000,1,1,1,40
13243,4000,1,3,1,44
13244,16000,1,2,1,40
13245,6000,1,2,1,44
13246,56000,1,2,1,42
13247,58000,1,2,1,49
13248,16000,1,2,1,40
13249,24000,1,2,1,47
13250,16000,1,2,1,48
13251,20000,1,2,2,30
13252,42000,1,1,1,41
13253,100000,1,2,1,44
13254,22000,1,2,1,40
13255,42000,1,1,1,46
13256,64000,1,2,2,35
13257,8000,1,1,1,48
13258,56000,1,1,1,35
13259,44000,1,1,1,47
13260,14000,1,1,2,34
13261,14000,1,1,1,35
13262,60000,1,1,1,47
13263,14000,1,1,2,36
13264,10000,1,3,1,35
13265,50000,1,2,1,35
13266,14000,1,1,1,35
13267,88000,1,1,1,40
13268,56000,1,1,1,41
13269,30000,1,1,1,43
13270,60000,1,3,2,44
13271,4000,1,2,1,42
13272,68000,1,2,1,44
13273,42000,1,2,2,41
13274,12000,1,2,1,41
13275,68000,1,1,1,43
13276,34000,1,2,1,49
13277,72000,1,2,1,43
13278,72000,1,1,1,37
13279,56000,1,2,1,41
13280,48000,1,1,1,34
13281,18000,1,1,2,33
13282,20000,1,1,1,34
13283,82000,1,1,1,34
13284,44000,1,1,1,36
13285,18000,1,2,2,44
13286,24000,1,1,2,30
13287,100000,1,1,1,50
13288,24000,1,2,1,51
13289,24000,1,2,1,50
13290,48000,1,2,1,50
13291,30000,1,1,2,36
13292,100000,1,1,1,50
13293,12000,1,2,1,49
13294,6000,1,3,1,50
13295,64000,1,2,1,53
13296,88000,1,1,2,51
13297,10000,1,2,1,51
13298,44000,1,2,1,51
13299,18000,1,3,1,58
13300,10000,1,3,2,60
13301,10000,1,2,1,56
13302,70000,1,2,1,50
13303,22000,1,3,1,52
13304,8000,1,2,1,53
13305,22000,1,1,1,55
13306,72000,1,3,1,70
13307,40000,1,3,2,63
13308,16000,1,2,2,61
13309,52000,1,2,1,56
13310,68000,1,1,1,56
13311,6000,1,3,1,54
13312,88000,1,3,1,50
13313,2000,1,3,1,52
13314,10000,1,3,1,61
13315,30000,1,2,3,54
13316,66000,1,3,1,55
13317,26000,1,3,2,53
13318,2000,1,3,1,51
13319,72000,1,2,1,54
13320,36000,1,3,2,52
13321,16000,1,3,1,62
13322,10000,1,2,1,55
13323,6000,1,3,1,56
13324,10000,1,3,1,52
13325,4000,1,2,3,56
13326,64000,1,3,2,53
13327,60000,1,3,1,62
13328,66000,1,1,1,53
13329,14000,1,3,2,60
13330,14000,1,3,3,58
13331,20000,1,3,1,58
13332,20000,1,2,1,58
13333,32000,1,3,1,53
13334,14000,1,3,2,55
13335,16000,1,2,1,61
13336,20000,1,3,1,60
13337,46000,1,1,1,66
13338,32000,1,2,1,58
13339,6000,1,2,1,55
13340,62000,1,1,1,62
13341,10000,0,2,1,64
13342,28000,0,3,1,58
13343,4000,0,2,2,27
13344,16000,0,2,2,29
13345,10000,0,3,2,24
13346,32000,1,2,1,51
13347,94000,1,2,1,54
13348,42000,1,1,1,54
13349,10000,0,3,2,23
13350,10000,0,1,2,23
13351,16000,0,1,2,24
13352,6000,0,2,1,23
13353,30000,0,1,2,28
13354,34000,0,2,2,27
13355,44000,0,2,2,30
13356,20000,0,2,2,23
13357,2000,0,2,2,24
13358,28000,0,2,2,24
13359,4000,0,2,2,22
13360,2000,0,2,2,22
13361,10000,0,2,2,24
13362,6000,0,2,2,23
13363,10000,0,2,2,23
13364,20000,0,2,2,24
13365,4000,0,2,2,25
13366,20000,0,2,2,25
13367,10000,0,2,2,25
13368,6000,0,3,2,25
13369,10000,0,2,1,25
13370,10000,0,2,2,25
13371,10000,0,5,2,23
13372,10000,0,1,2,25
13373,10000,0,2,2,25
13374,10000,0,1,2,24
13375,6000,0,2,2,24
13376,30000,0,2,1,25
13377,16000,0,3,2,26
13378,22000,0,2,2,24
13379,6000,0,3,2,25
13380,56000,0,2,2,26
13381,2000,0,2,2,23
13382,2000,0,2,2,23
13383,34000,0,2,2,26
13384,4000,0,3,2,26
13385,26000,0,2,2,22
13386,50000,0,2,2,26
13387,16000,0,2,2,27
13388,36000,0,1,2,27
13389,4000,0,2,2,26
13390,30000,0,1,2,26
13391,38000,0,2,2,26
13392,36000,0,2,2,27
13393,10000,0,2,2,28
13394,28000,0,1,2,25
13395,16000,0,2,2,27
13396,16000,0,2,2,25
13397,4000,0,2,2,28
13398,6000,0,2,2,26
13399,48000,0,1,2,27
13400,10000,0,2,2,28
13401,12000,0,1,2,28
13402,20000,0,2,2,28
13403,24000,0,1,2,28
13404,14000,0,2,2,28
13405,12000,0,1,2,28
13406,26000,0,1,2,29
13407,72000,0,1,2,30
13408,16000,0,2,2,30
13409,4000,0,2,2,27
13410,16000,0,3,2,27
13411,30000,0,1,1,27
13412,12000,0,2,2,27
13413,2000,0,3,2,23
13414,10000,0,2,2,26
13415,10000,0,1,2,26
13416,90000,0,1,2,29
13417,48000,0,2,1,33
13418,100000,0,2,2,29
13419,20000,0,2,2,29
13420,12000,0,1,2,29
13421,40000,0,1,2,30
13422,4000,0,1,2,28
13423,8000,0,2,2,27
13424,22000,0,1,2,27
13425,20000,0,2,2,28
13426,10000,0,2,2,28
13427,6000,0,3,2,28
13428,10000,0,2,1,29
13429,4000,0,3,2,29
13430,10000,0,2,2,30
13431,10000,0,2,2,32
13432,26000,0,3,1,34
13433,4000,0,2,2,25
13434,4000,0,2,1,38
13435,30000,0,3,2,44
13436,14000,0,1,2,33
13437,10000,0,3,1,32
13438,18000,0,2,1,34
13439,18000,0,2,2,32
13440,48000,0,2,2,25
13441,10000,0,2,2,25
13442,20000,0,2,1,29
13443,10000,0,3,1,36
13444,8000,0,2,1,44
13445,38000,0,2,1,38
13446,2000,0,2,1,44
13447,36000,0,1,2,30
13448,46000,0,2,2,31
13449,46000,0,2,2,32
13450,40000,0,1,2,32
13451,94000,0,1,2,34
13452,14000,0,3,1,37
13453,10000,0,2,2,37
13454,16000,0,1,2,35
13455,28000,0,2,2,33
13456,14000,0,2,2,44
13457,56000,0,2,2,32
13458,16000,0,2,1,35
13459,24000,0,1,1,42
13460,10000,0,2,1,45
13461,32000,0,2,2,36
13462,10000,0,3,2,37
13463,20000,0,3,1,49
13464,34000,0,2,1,36
13465,10000,0,2,1,43
13466,40000,0,3,1,46
13467,10000,0,3,2,41
13468,10000,0,3,2,45
13469,60000,0,2,1,39
13470,16000,0,1,2,33
13471,24000,0,1,2,34
13472,28000,0,1,2,32
13473,14000,0,2,2,32
13474,4000,0,3,2,45
13475,40000,0,1,1,49
13476,102000,0,1,2,32
13477,90000,0,1,2,34
13478,10000,0,2,1,34
13479,10000,0,3,1,45
13480,56000,0,2,2,31
13481,6000,0,1,2,33
13482,16000,0,2,1,42
13483,24000,0,2,1,45
13484,74000,0,2,1,38
13485,4000,0,3,2,39
13486,32000,0,2,1,36
13487,34000,0,3,2,44
13488,42000,0,1,1,42
13489,20000,0,3,2,32
13490,46000,0,1,1,33
13491,48000,0,3,2,36
13492,10000,0,2,3,48
13493,16000,0,2,1,46
13494,10000,0,2,1,36
13495,88000,0,1,2,37
13496,44000,0,3,2,42
13497,48000,0,1,2,32
13498,72000,0,3,2,42
13499,72000,0,1,2,32
13500,6000,0,2,2,36
13501,32000,0,2,2,37
13502,30000,0,2,2,39
13503,14000,0,2,2,33
13504,60000,0,2,2,35
13505,18000,0,2,1,39
13506,72000,0,2,2,40
13507,18000,0,2,1,41
13508,60000,0,3,2,43
13509,10000,0,2,2,37
13510,22000,0,2,1,30
13511,16000,0,1,2,37
13512,10000,0,2,1,44
13513,4000,0,3,2,40
13514,10000,0,3,2,46
13515,26000,0,2,1,48
13516,18000,0,2,1,45
13517,6000,0,3,1,44
13518,34000,0,1,1,39
13519,58000,0,1,2,31
13520,4000,0,3,1,47
13521,72000,0,1,1,35
13522,4000,0,3,2,31
13523,28000,0,2,2,33
13524,24000,0,2,1,40
13525,32000,0,1,1,31
13526,56000,0,2,1,32
13527,20000,0,2,2,38
13528,32000,0,3,2,31
13529,4000,0,2,1,42
13530,6000,0,2,1,45
13531,10000,0,3,1,47
13532,14000,0,2,2,40
13533,10000,0,2,2,44
13534,34000,0,2,1,40
13535,6000,0,1,1,33
13536,10000,0,2,2,30
13537,18000,0,3,1,44
13538,22000,0,2,1,40
13539,72000,0,3,1,42
13540,58000,0,2,2,45
13541,36000,0,1,1,39
13542,10000,0,2,2,43
13543,100000,0,1,2,47
13544,10000,0,2,1,35
13545,80000,0,1,2,32
