ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,sumC
25821,22000,1,1,2,25,1,2,2,0,0,0,12098.2,12374.8,11277.2,8836.2,7107.6,5083.4,600.0,6.2,600.0,300.0,400.0,200.0,5,0.048485632091023696,0.0005497818607455751,0.06790249202145718,0.04220834036805673,0.07868749262304757,0.5246039240373518,0.0
25822,72000,1,2,2,30,-2,-2,-2,-2,-2,-2,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
25823,4000,1,3,1,41,0,0,0,2,2,2,1495.6,1699.4,2032.4,1970.4,2083.6,2020.4,229.2,362.2,0.0,175.2,0.0,74.8,5,0.1348711309874073,0.17821295020665223,0.0,0.08408523708965253,0.0,0.4878685103052439,0.0
25824,56000,1,1,2,26,0,0,0,0,0,0,7279.0,7189.0,7276.2,7318.8,7402.0,7266.8,340.0,320.0,260.0,300.0,400.0,19866.8,5,0.04729447767422451,0.04397900002748688,0.03552494944526425,0.0405295865982167,0.05504486156217317,61.31728395061728,0.0
25825,40000,1,1,2,25,-1,-1,-2,-1,-1,-1,18480.0,0.0,0.0,18476.8,2636.0,238.8,0.0,0.0,18476.8,2639.2,240.0,0.0,0,10.0,10.0,1.0,1.0012139605462822,1.0050251256281406,0.0,10.0
25826,60000,1,1,1,33,-1,-1,-1,-1,0,-1,71.2,262.6,1054.6,869.0,221.2,264.4,264.0,1054.6,919.6,0.0,524.0,1191.2,1,1.0053313023610053,1.0,1.058227848101266,0.0,1.9818456883509836,2.1562522626891614,5.0
25827,20000,0,2,2,26,0,0,0,0,0,0,16023.4,9387.8,3568.2,3063.4,2526.0,2350.0,536.6,500.0,600.0,1200.0,500.0,200.0,5,0.057159291846865086,0.14012667451376046,0.1958608082522687,0.4750593824228028,0.2127659574468085,0.29970628783791886,1.0
25828,28000,0,2,1,42,0,0,0,0,0,0,25587.8,20074.4,16917.4,13117.8,13823.4,13182.2,1011.8,2931.8,1000.0,1600.0,1000.0,2000.0,5,0.05040250268999322,0.17330086183456087,0.07623229504947476,0.11574576442843296,0.07585987164509717,1.3256270215812078,0.0
25829,46000,1,2,1,54,-2,-2,-2,-2,-2,-2,0.0,176.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,348.0,0,1.0,10.0,10.0,10.0,10.0,9.886363636363637,10.0
25830,22000,0,1,1,29,0,0,0,0,0,0,10299.8,10081.0,9831.2,9285.2,8753.0,8259.0,377.4,320.2,300.0,339.2,331.6,235.8,5,0.037436762225969644,0.03256977785010985,0.03230948175591263,0.038752427739060895,0.04015013924203899,0.7066650683289378,0.0
25831,72000,1,2,1,59,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
25832,10000,0,2,2,27,0,0,0,0,0,0,9452.2,9610.8,9486.8,4019.8,3736.4,3707.6,411.0,387.0,135.0,132.4,130.0,133.2,5,0.04276439006118118,0.04079352363283721,0.03358376038608886,0.03543517824644042,0.03506311360448808,0.5571356867993976,0.0
25833,4000,1,2,1,46,0,0,0,0,0,3,3258.8,3465.4,3667.0,3787.0,4124.8,4140.4,320.0,320.0,240.0,520.0,140.0,0.0,5,0.09234143244647082,0.0872647941096264,0.06337470293108001,0.126066718386346,0.033813158148971116,0.0,0.0
25834,40000,0,2,2,44,-1,-1,-1,0,-1,-1,108.2,108.2,216.4,108.2,108.2,108.2,108.2,216.4,0.0,108.2,108.2,108.2,1,1.0,1.0,0.0,1.0,1.0,1.0,4.0
25835,78000,1,2,2,31,1,2,0,0,-1,-1,4170.4,3675.2,3045.8,3645.8,1858.0,365.2,0.0,200.0,600.0,1858.0,365.2,741.2,3,0.0,0.06566419331538512,0.16457293323824673,1.0,1.0,1.2258534003704686,2.0
25836,42000,1,1,2,33,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
25837,42000,1,1,1,23,-2,-2,-2,-1,0,0,0.0,0.0,0.0,5867.4,6072.4,6271.2,0.0,0.0,5867.4,300.0,300.0,300.0,2,10.0,10.0,1.0,0.049403860088268234,0.04783773440489859,0.231932461267279,10.0
25838,62000,1,1,2,36,-1,-1,-1,-1,-1,-1,1302.8,1723.8,1240.8,581.0,1588.8,2625.0,1723.8,1241.2,581.0,1588.8,2704.8,3246.6,0,1.0,1.0003223726627983,1.0,1.0,1.0304,2.070641359253023,5.0
25839,30000,1,1,2,28,0,0,0,0,0,0,21007.0,20700.4,18562.0,14815.6,15112.8,15988.2,900.0,627.4,540.0,600.0,1200.0,700.0,5,0.04347742072616954,0.03380023704342204,0.03644806825238262,0.039701445132602826,0.07505535332307577,0.9050007757149505,0.0
25840,30000,0,5,1,36,0,0,0,0,0,0,44177.8,26723.2,27275.6,27843.8,28434.4,29013.0,760.0,780.0,800.0,820.0,820.0,1100.0,5,0.028439707819422823,0.028596987783953424,0.02873171047055359,0.028838308527698843,0.028263192362044602,1.3819095477386933,0.0
25841,10000,0,2,3,37,0,0,0,0,-1,0,9928.4,9676.2,8822.6,1704.4,3589.6,1878.0,412.0,202.8,34.0,3589.6,37.6,78.0,4,0.04257869824931274,0.022986421236370232,0.01994836892748181,1.0,0.020021299254526094,0.0912067352666043,1.0
25842,72000,1,2,1,42,1,-1,-1,-1,-1,-1,0.0,1363.0,0.0,200.0,1268.8,481.6,1363.0,0.0,200.0,1268.8,481.6,0.0,0,1.0,10.0,1.0,1.0,1.0,0.0,10.0
25843,100000,0,1,1,35,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
25844,54000,1,1,1,35,2,0,0,0,0,0,25688.4,26237.0,26859.4,41679.2,21304.8,20889.4,1260.0,1360.0,800.0,840.0,1400.0,600.0,5,0.04802378320692152,0.050634042458133834,0.019194226376705887,0.039427734595020844,0.06701963675356878,0.5300353356890459,0.0
25845,72000,1,2,1,27,-1,-1,-1,-1,-1,-1,179.2,155.6,-38.4,7693.8,1489.8,31.2,156.4,0.0,7732.2,1497.2,31.2,2501.6,0,1.0051413881748072,-0.0,1.0049910317398425,1.0049671096791517,1.0,1.3282361686311988,4.0
25846,28000,0,3,1,54,-1,-1,-1,-1,-1,-1,209.0,389.4,199.6,191.0,395.2,379.0,390.4,200.2,191.4,396.2,380.0,364.4,0,1.002568053415511,1.003006012024048,1.0020942408376963,1.0025303643724697,1.0026385224274406,1.1692979078423824,5.0
25847,30000,1,3,1,39,0,0,0,0,0,0,21751.0,22510.8,22716.6,23169.2,23673.8,24357.2,1032.6,800.0,752.8,800.0,1000.0,1006.0,5,0.04587131510208433,0.03521653768609739,0.03249141101117,0.033792631516697785,0.04105562215689816,1.1469877320198842,0.0
25848,12000,0,2,2,25,2,2,2,0,0,0,7218.0,4416.6,3088.8,2739.0,3519.6,3494.4,403.4,1.0,200.0,1000.0,200.0,120.6,5,0.09133722773173933,0.00032375032375032373,0.07301935012778386,0.28412319581770656,0.05723443223443223,0.33418310795832407,1.0
25849,36000,1,1,2,30,0,0,0,0,0,0,8062.2,8769.4,10152.6,13805.2,6406.0,6735.8,2000.0,2000.0,4600.0,1000.0,800.0,700.0,5,0.22806577416927043,0.19699387349053443,0.33320777677976415,0.1561036528254761,0.11876837198254105,0.3365384615384615,1.0
25850,20000,0,3,2,50,0,0,0,0,0,0,19177.8,19358.2,19482.8,13833.2,10654.0,-293.0,840.0,557.0,458.2,393.0,293.0,12424.2,4,0.0433924641753882,0.02858931981029421,0.033123210826128444,0.03688755397033978,-1.0,24.445537541319066,-1.0
25851,38000,1,1,1,35,-1,-1,0,0,0,0,196.0,13747.6,21053.0,25381.0,30190.6,30644.6,13747.6,10000.0,5381.0,6000.0,1400.0,2000.0,4,1.0,0.47499168764546623,0.2120089830975927,0.19873735533576678,0.04568504728402394,0.2737580963957009,2.0
25852,2000,0,2,2,23,2,2,7,7,7,7,480.0,480.0,480.0,480.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,10.0,0.0
25853,20000,1,1,2,24,0,-1,-1,-2,-2,-2,18682.2,816.2,0.0,0.0,0.0,0.0,2329.0,0.0,0.0,0.0,0.0,0.0,0,2.8534672874295515,10.0,10.0,10.0,10.0,0.0,10.0
25854,48000,0,1,2,34,1,2,-1,-1,0,0,8057.2,7601.6,1899.4,1824.8,1425.6,549.0,2.8,1899.4,1824.8,400.0,240.0,200.0,3,0.0003683435066301831,1.0,1.0,0.28058361391694725,0.4371584699453552,0.2289901534234028,3.0
25855,44000,1,2,2,30,0,0,0,0,0,0,3719.6,4956.2,4580.2,4763.0,7549.6,3331.4,2000.0,403.0,1000.0,4000.0,600.0,242.0,5,0.4035349663048303,0.08798742412995066,0.2099517111064455,0.5298293949348309,0.18010446058714052,0.15119330251155816,1.0
25856,46000,1,1,1,43,-1,-1,-1,-1,-1,3,649.0,371.0,1155.2,266.4,1068.4,632.4,373.4,1163.2,268.0,1068.4,0.8,0.0,1,1.0064690026954177,1.0069252077562327,1.006006006006006,1.0,0.001265022137887413,0.0,4.0
25857,18000,0,1,2,27,-1,-1,-1,-1,-1,-1,676.4,996.6,679.2,291.4,150.0,618.2,996.6,679.2,292.8,150.0,618.2,1188.6,0,1.0,1.0,1.0048043925875088,1.0,1.0,2.1715141771411863,5.0
25858,10000,1,3,2,41,2,2,0,0,0,0,4640.6,4706.8,4967.6,5085.8,5204.0,5308.2,200.0,400.0,200.0,200.0,191.0,300.0,5,0.042491714115747425,0.08052178114179885,0.0393251799126981,0.03843197540353574,0.035982065483591424,1.2594458438287153,0.0
25859,14000,0,1,2,30,0,0,0,0,0,0,7240.2,5102.0,2280.4,1692.8,1292.8,-200.0,317.2,200.0,0.0,0.0,0.0,0.0,4,0.062171697373578985,0.0877039115944571,0.0,0.0,-0.0,0.0,0.0
25860,12000,1,3,1,30,1,2,0,0,0,0,3088.4,3218.2,3502.4,3682.6,3990.2,4290.8,240.0,400.0,300.0,400.0,400.0,260.0,5,0.07457584985395563,0.11420740063956145,0.08146418291424537,0.10024560172422435,0.09322270905192505,0.7471264367816093,0.0
25861,122000,1,1,2,35,0,0,0,0,0,0,77867.0,77630.0,78555.2,79868.6,80486.4,81982.4,2823.4,2820.0,2828.8,3420.0,3500.0,720.0,5,0.03636996006698442,0.035898323726500606,0.03541817435137213,0.042491650763358785,0.04269209000956303,0.2338846948454412,0.0
25862,34000,0,1,1,36,-1,-1,-1,-1,-1,-1,403.0,403.0,403.0,403.0,403.0,385.0,403.0,403.0,403.0,403.0,385.0,421.0,0,1.0,1.0,1.0,1.0,1.0,1.0540811216825239,5.0
25863,8000,1,2,2,53,3,2,2,0,0,2,2837.2,3052.8,2941.6,2940.8,3399.4,3313.6,320.0,0.0,100.0,500.0,0.0,41.8,5,0.10482180293501048,0.0,0.03400435255712731,0.14708477966700007,0.0,0.22717391304347825,0.0
25864,6000,1,2,1,22,1,2,2,0,0,0,5786.6,6035.0,5876.6,5964.6,6075.8,5937.2,400.0,0.0,240.0,232.4,219.4,769.2,5,0.06628003314001657,0.0,0.04023740066391711,0.038250106981796636,0.03695344606885401,3.5226231910606343,0.0
25865,26000,1,1,2,27,1,-2,-1,0,0,0,-4.8,-70.0,6131.2,5885.2,5820.0,-282.0,65.2,6420.0,0.0,0.0,0.0,0.0,2,-0.9314285714285715,1.0471033402922756,0.0,0.0,-0.0,0.0,0.0
25866,10000,0,1,2,25,0,0,0,0,0,0,9930.8,9983.4,5047.8,2045.6,2021.4,1835.6,320.0,462.0,60.6,73.8,66.2,0.8,5,0.03205320832582086,0.09152502080114108,0.029624560031286665,0.0365093499554764,0.03606450207016779,0.004070832485243233,0.0
25867,6000,0,3,3,45,0,0,2,0,0,2,4265.0,4871.0,4734.0,4800.4,5274.6,5159.6,675.2,0.0,204.6,585.0,0.0,200.0,5,0.13861630055430096,0.0,0.042621448212648946,0.11090888408599703,0.0,0.6826870562534133,0.0
25868,40000,0,1,1,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
25869,26000,0,2,2,27,0,0,0,0,0,0,5815.6,6022.0,6223.8,6378.2,6485.8,6607.0,301.2,303.0,257.4,240.0,268.2,332.6,5,0.05001660577881102,0.04868408367878145,0.04035621335172933,0.037003916247802894,0.04059331012562434,1.2140458461089212,0.0
25870,6000,0,2,3,43,2,2,2,2,2,2,2974.0,3265.4,3352.4,3436.4,3552.0,3465.4,400.0,200.0,200.0,200.0,0.0,200.0,5,0.122496478226251,0.05965875193890944,0.058200442323361655,0.05630630630630631,0.0,1.0,0.0
25871,18000,1,2,1,25,0,0,0,0,0,0,11569.2,10132.6,9103.0,8519.8,7711.8,7267.4,403.6,406.6,403.2,402.0,402.0,222.8,5,0.03983182993506109,0.044666593430737124,0.04732505457874598,0.05212790788142846,0.05531551861738724,0.5521958957073461,0.0
25872,4000,0,1,2,26,1,2,0,0,0,0,3079.4,2080.6,1441.4,1470.2,1502.4,1676.0,0.0,300.0,52.8,56.0,200.0,162.6,5,0.0,0.20813098376578326,0.03591348115902598,0.03727369542066027,0.11933174224343675,1.335413929040736,0.0
25873,30000,0,2,1,45,0,0,0,0,0,0,8966.4,9387.8,11436.2,9890.6,17373.8,15830.0,1204.0,3008.6,1004.2,9206.8,1000.4,1000.0,5,0.12825156053601483,0.2630768961718053,0.10153074636523568,0.529924368877275,0.0631964624131396,0.3241701244813278,1.0
25874,20000,1,2,1,46,0,0,0,0,0,0,19640.0,14849.4,14327.0,14561.8,14820.0,15063.2,645.6,600.0,548.6,600.0,600.0,600.0,5,0.04347650410117581,0.041878969777343476,0.03767391393921082,0.04048582995951417,0.039832173774496785,1.0019370783514796,0.0
25875,36000,1,3,1,41,2,2,2,0,0,0,20018.8,20240.8,19736.0,20128.8,20550.0,20958.4,716.4,0.0,721.0,746.2,750.4,807.6,5,0.03539385795027865,0.0,0.035819323556297446,0.03631143552311436,0.03580425986716543,1.3762781186094066,0.0
25876,16000,1,1,2,39,-2,-1,-1,-1,-1,-1,-44.8,271.4,689.2,993.8,0.0,530.0,316.2,693.2,993.8,0.0,530.0,187.0,0,1.1650700073691969,1.0058038305281485,1.0,10.0,1.0,0.3690983735986104,10.0
25877,66000,1,2,2,39,0,0,0,0,0,0,31370.6,27937.4,24117.2,24630.4,23021.0,17147.4,1151.4,784.6,821.6,726.4,755.8,734.4,5,0.041213570339401664,0.03253279816894167,0.03335715213719631,0.03155379870552973,0.04407665302028295,0.8660785886126704,0.0
25878,100000,0,1,2,42,2,0,0,0,0,0,83870.4,85620.2,87361.8,88768.0,90568.2,93661.0,3401.6,3465.2,3220.2,3326.8,4700.2,4124.6,5,0.039728942469183674,0.03966493364376649,0.03627658615717375,0.03673253967728188,0.0501831071630668,1.1385116484487139,0.0
25879,58000,1,1,1,45,-1,-1,-1,-1,-1,-1,132.8,0.0,126.4,0.0,630.4,63.2,0.0,126.4,0.0,630.4,63.2,0.0,0,10.0,1.0,10.0,1.0,1.0,0.0,10.0
25880,40000,1,1,2,31,-1,-1,0,0,0,-1,208.2,210.6,608.4,276.2,276.2,5421.2,400.0,402.2,0.0,0.0,5421.2,7040.0,3,1.899335232668566,0.6610782380013149,0.0,0.0,1.0,5.656072243468201,4.0
25881,32000,1,2,2,36,-2,-2,-1,-1,-1,-1,598.4,260.0,1779.8,1251.4,-239.4,2430.2,260.0,2407.6,2139.2,122.6,2852.4,0.0,0,1.0,1.3527362625014046,1.709445421128336,-0.5121136173767752,1.1737305571557897,0.0,5.0
25882,58000,1,2,1,29,2,2,0,0,0,0,12774.4,12458.0,12724.8,12885.4,12570.6,12784.6,0.0,600.0,481.2,486.2,486.6,486.8,5,0.0,0.047152018106374954,0.03734459155323079,0.038677549202106504,0.03806141764310186,1.1850048685491723,0.0
25883,12000,0,1,1,60,-1,-1,-1,-1,-1,-1,78.0,78.0,568.0,78.0,78.0,153.8,78.0,568.0,78.0,78.0,153.8,78.0,0,1.0,1.0,1.0,1.0,1.0,0.4080351537978657,5.0
25884,10000,0,3,1,40,0,0,0,0,0,0,6916.4,5056.2,3052.8,2493.0,2652.4,2704.6,400.0,400.0,200.0,200.0,96.4,400.0,5,0.07911079466793244,0.13102725366876308,0.08022462896109106,0.07540340823405217,0.035642978629002446,1.54273372415921,0.0
25885,10000,1,1,2,22,0,0,0,0,0,0,9817.2,9722.8,8842.2,5483.0,5326.0,1710.2,409.4,307.8,126.6,126.8,86.6,5117.2,5,0.04210721191426338,0.034810341317771595,0.023089549516687943,0.023807735636500186,0.05063735235644953,24.20166477487703,0.0
25886,44000,0,1,1,47,0,0,0,0,0,0,17044.8,13895.0,13930.2,13651.0,12236.6,12196.4,641.8,582.6,487.0,460.0,475.6,453.2,5,0.04618927671824397,0.04182280225696688,0.0356750421214563,0.037592141607962995,0.03899511331212489,0.8560634680770683,0.0
25887,10000,0,1,2,28,0,0,0,-1,-1,-1,8895.2,9196.8,4194.4,3271.8,268.0,0.0,573.8,305.4,3281.6,288.8,0.0,0.0,2,0.062391266527487825,0.07281136753766927,1.0029952931108257,1.0776119402985076,10.0,0.0,10.0
25888,4000,1,1,2,22,-2,-2,-2,-2,-2,-2,96.6,96.0,78.0,78.0,78.0,78.0,97.4,78.0,78.0,78.0,78.0,78.0,0,1.0145833333333334,1.0,1.0,1.0,1.0,0.9526135808500246,5.0
25889,28000,0,1,3,59,0,0,0,0,0,0,28229.6,27914.4,17322.4,12581.2,16633.4,16663.0,980.0,668.0,386.2,4488.8,488.2,331.4,5,0.03510732811738744,0.038562785757169905,0.03069659491940355,0.2698666538410668,0.02929844565804477,0.23633614787768142,0.0
25890,48000,1,2,1,48,-1,-1,-2,-2,-2,-2,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
25891,42000,1,1,2,56,0,0,0,-2,-2,-2,40730.6,4704.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1,0.21258503401360543,10.0,10.0,10.0,10.0,0.0,10.0
25892,48000,0,2,1,62,-1,-1,0,0,-1,2,380.2,771.0,760.4,380.2,433.0,393.0,771.0,380.2,0.0,433.0,0.0,21.6,3,1.0,0.5,0.0,1.0,0.0,0.06817321045322561,2.0
25893,4000,1,2,2,45,0,0,-1,2,2,2,2704.2,992.8,176.4,176.4,182.8,186.0,200.0,180.0,0.0,36.4,3.2,0.0,4,0.20145044319097502,1.0204081632653061,0.0,0.19912472647702406,0.017204301075268817,0.0,1.0
25894,12000,0,1,2,37,0,0,0,0,0,0,8474.4,7116.0,5666.0,5627.2,5350.4,5471.4,300.0,360.0,217.6,240.0,240.0,200.0,5,0.04215851602023609,0.06353688669255206,0.038669320443559856,0.044856459330143546,0.043864458822239286,0.7365939893930467,0.0
25895,24000,0,1,1,51,1,-2,-2,-1,0,-1,0.0,-83.2,-249.6,166.4,83.2,279.6,0.0,0.0,416.0,0.0,279.6,0.0,1,-0.0,-0.0,2.5,0.0,1.0,0.0,4.0
25896,34000,1,2,2,31,0,0,0,0,0,0,33197.4,33958.0,23157.2,14461.8,14762.4,15029.8,1680.0,800.0,442.0,456.4,431.8,360.0,5,0.049472878261381706,0.03454649094018275,0.030563277047117234,0.03091638216008237,0.028729590546780398,0.4724161461340612,0.0
25897,16000,1,2,1,50,0,0,0,-1,0,-1,11320.4,2846.6,3145.8,600.0,300.0,300.0,1000.0,1000.0,600.0,0.0,300.0,894.6,3,0.35129628328532286,0.31788416301099875,1.0,0.0,1.0,1.5424137931034485,3.0
25898,40000,0,1,1,53,-2,-1,-1,-1,-1,-1,102.6,194.8,854.2,739.2,0.0,419.8,194.8,854.2,739.2,0.0,419.8,1556.8,0,1.0,1.0,1.0,10.0,1.0,3.5253623188405796,10.0
25899,10000,1,2,2,22,0,0,0,0,0,2,9135.0,8342.4,5951.2,6483.6,6996.6,3635.0,726.0,400.0,700.0,542.6,0.0,38.6,5,0.08702531645569621,0.06721333512568894,0.10796471096304522,0.0775519538061344,0.0,0.08148273241577304,0.0
25900,38000,1,2,1,33,1,-2,-2,-2,-2,-2,-500.0,-600.0,-600.0,-600.0,-600.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,-0.0
25901,62000,0,1,2,33,0,0,2,0,0,0,9444.8,10288.4,10306.2,10275.0,5813.8,5979.0,980.0,300.0,200.0,240.0,240.0,240.0,5,0.0952529061856071,0.029108691855388016,0.019464720194647202,0.04128108982077127,0.04014049172102358,0.6122448979591837,0.0
25902,14000,0,2,2,38,0,0,0,-1,0,0,14317.2,11971.2,3075.8,597.0,5870.2,5995.4,261.6,3001.2,600.0,5820.0,220.0,220.0,4,0.02185244587008821,0.9757461473437804,1.0050251256281406,0.9914483322544377,0.036694799346165395,0.1110796946318213,3.0
25903,56000,1,1,1,29,0,0,0,0,0,0,11661.6,12204.8,12533.0,12746.0,11583.2,11824.4,800.0,600.0,463.0,420.6,500.0,400.0,5,0.06554798112218144,0.047873613659937767,0.036325121606778595,0.03631120933766144,0.04228544365887487,0.7184940364994972,0.0
25904,14000,1,3,3,39,0,0,-1,0,-1,0,6848.8,6438.6,2160.6,3026.6,629.6,939.8,600.0,2200.0,1000.0,630.0,400.0,800.0,3,0.09318796011555307,1.0182356752753865,0.33040375338663847,1.0006353240152477,0.4256224728665674,0.8281573498964803,3.0
25905,6000,0,2,2,29,0,0,0,0,0,0,2434.8,2661.8,2774.8,3060.8,1717.6,974.6,327.0,240.0,326.0,800.0,200.0,60.0,5,0.12284919978961605,0.08649272019605016,0.10650810245687402,0.4657661853749418,0.20521239482864764,0.15847860538827258,1.0
25906,12000,0,2,1,35,-1,0,0,0,0,0,12026.0,12131.0,11221.2,5854.0,5882.4,5959.6,601.4,603.0,1000.0,400.0,600.0,600.0,5,0.04957546780974363,0.05373756817452679,0.1708233686368295,0.06799945600435196,0.10067789784549298,0.93621270752715,0.0
25907,8000,0,2,1,48,0,0,-1,-1,-1,-1,334.4,0.0,167.2,167.2,114.2,347.0,0.0,167.2,167.2,114.2,400.0,0.0,0,10.0,1.0,1.0,1.0,1.1527377521613833,0.0,10.0
25908,26000,1,2,1,28,0,0,0,0,0,0,17382.8,17111.6,15432.6,16048.0,9327.4,10281.8,1226.8,620.0,1000.0,600.0,1200.0,2606.2,5,0.07169405549451834,0.04017469512590231,0.06231306081754736,0.06432660762913567,0.11671108171720905,2.804295429112507,0.0
25909,38000,1,2,2,30,0,0,0,0,0,0,38944.8,38156.2,38372.2,31193.4,30638.6,31298.8,1780.0,1240.0,1100.0,1120.0,1160.0,1120.0,5,0.04665034778096352,0.032315061424677244,0.03526386992120128,0.036555195080715176,0.03706212378749345,0.875,0.0
25910,48000,1,1,2,29,0,0,0,0,0,0,38211.8,39509.6,40764.6,43394.2,44609.6,45751.0,2000.0,2000.0,3400.0,2000.0,2000.0,1600.0,5,0.05062060866219856,0.04906217649627373,0.07835148476063622,0.04483339908898533,0.0437148914777819,0.7017543859649122,0.0
25911,46000,1,2,2,40,0,0,0,0,0,0,14548.4,14651.2,13264.2,13254.2,12480.2,12302.0,1000.0,804.6,1000.0,1000.0,1053.4,600.0,5,0.06825379491099705,0.06065951960917356,0.07544778258966968,0.080126921042932,0.08562835311331492,0.6175380815150268,0.0
25912,48000,1,5,2,36,-2,-1,2,0,0,-2,-47.0,353.0,174.2,174.2,-31.0,-31.0,400.0,0.0,0.0,31.0,0.0,0.0,2,1.13314447592068,0.0,0.0,-1.0,-0.0,0.0,0.0
25913,52000,0,2,1,53,-2,-2,-2,-2,-2,-2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,10.0,-0.0
25914,10000,1,3,1,35,0,0,0,0,0,0,9765.8,9957.8,3945.2,4014.8,4024.2,3404.2,409.2,600.0,300.0,200.0,320.0,300.0,5,0.04109341420795758,0.15208354456047857,0.07472352296502939,0.04969931911932807,0.09400152752482228,0.8200306144762738,0.0
25915,62000,1,3,2,36,-1,-1,-1,-1,-1,-1,1256.4,1167.0,182.4,337.6,1118.0,329.8,1172.8,183.8,339.2,1123.4,331.4,902.0,0,1.0049700085689803,1.0076754385964912,1.004739336492891,1.004830053667263,1.004851425106125,1.431473370151717,5.0
25916,20000,1,1,1,37,0,0,0,0,0,0,14022.6,14313.4,14482.0,14769.2,15111.2,15548.4,636.2,525.6,528.0,579.4,720.0,500.0,5,0.04444786004722848,0.036293329650600746,0.03575007447932183,0.038342421515167556,0.0463070155128502,0.8363441723538069,0.0
25917,16000,0,2,2,38,0,0,0,0,0,0,10961.8,11188.8,11415.0,11549.0,11819.8,12097.8,522.4,531.0,442.8,487.0,533.8,3396.2,5,0.04668954668954669,0.046517739816031536,0.038340981903195084,0.04120205079612176,0.0441237249747888,6.746523639253079,0.0
25918,64000,0,1,1,40,-1,-1,-1,-1,-1,-1,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,86.0,0,1.0,1.0,1.0,1.0,1.0,1.0,5.0
25919,6000,0,2,2,35,1,3,2,2,2,2,2864.0,2761.6,2657.8,2813.6,2919.2,2842.4,0.0,0.0,200.0,180.0,0.0,286.2,5,0.0,0.0,0.0710833096388968,0.06166072896684023,0.0,3.76578947368421,0.0
25920,4000,0,2,1,22,0,0,0,0,0,0,3871.2,3950.8,4055.8,3977.4,3977.4,0.0,297.0,280.0,79.6,0.0,0.0,0.0,4,0.07517464817252202,0.06903693476009665,0.020013073867350527,0.0,10.0,0.0,10.0
25921,100000,1,1,1,34,0,0,0,0,0,0,34849.2,29920.0,16664.0,15871.8,11509.8,8998.8,1274.2,1000.0,2010.2,1509.8,420.4,10000.0,5,0.042586898395721925,0.0600096015362458,0.12665230156629997,0.13117517246172827,0.04671734008978975,8.045570109097932,0.0
25922,70000,1,2,1,38,-1,-1,-1,-1,-1,-1,56.4,545.6,321.2,203.0,4911.0,37.0,550.0,322.4,203.4,4912.0,200.0,183.4,0,1.0080645161290323,1.00373599003736,1.0019704433497538,1.0002036245163917,5.405405405405405,0.1481948349978991,9.0
25923,12000,1,3,3,53,0,0,0,0,0,0,11521.0,9775.4,7937.8,5547.2,5684.0,5800.4,417.6,380.0,192.4,220.0,204.6,192.6,5,0.04271947950978988,0.0478722064047973,0.034684164984136144,0.03870513722730472,0.03527342941866078,0.6807578113954476,0.0
25924,42000,0,1,1,52,0,0,0,-1,-1,-1,8986.6,7708.4,7866.4,2228.0,1692.6,2081.2,358.6,1648.4,2400.0,1706.8,2200.0,1500.0,2,0.04652067874007577,0.20954947625343234,1.0771992818671454,1.0083894600023633,1.0570824524312898,0.9021145565204841,3.0
