,ID,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
10917,10918,0,0,0,0,0,0,35154.6,35973.2,34601.4,33748.6,34455.0,35372.2,1211.8,1130.6,1297.6,1027.6,1262.6,950.8
10918,10919,0,0,0,0,2,2,60669.4,34318.4,35323.0,37009.8,37675.0,36613.8,1300.0,1610.2,2600.0,1300.0,0.0,1340.0
10919,10920,0,0,0,0,0,0,3187.6,3225.6,3410.2,3021.8,2779.0,2847.2,263.4,401.6,200.8,101.0,114.6,200.6
10920,10921,0,0,0,0,0,0,31460.6,32299.6,30645.2,15702.2,1961.6,1671.6,1611.0,1009.0,456.0,61.0,400.0,400.0
10921,10922,-1,-1,-1,-1,-1,-1,611.8,58.2,226.2,88.2,88.6,146.4,58.2,226.2,88.2,88.6,116.0,0.0
10922,10923,0,0,2,0,-1,-1,2509.8,2310.4,1324.4,1246.4,78.0,186.0,463.8,0.0,0.0,0.0,186.0,0.0
10923,10924,0,0,0,0,0,0,89946.6,85053.6,97988.4,87561.8,81867.4,81314.6,4024.0,24012.6,8000.0,2477.8,2400.0,2000.0
10924,10925,-1,-1,-1,-1,-1,-1,1834.6,2312.8,1356.2,1145.0,797.8,519.8,2314.8,1420.8,1171.4,797.8,519.8,5438.4
10925,10926,-1,-1,-1,-1,-1,-1,1329.8,3163.8,2197.2,1636.8,2987.2,3914.6,3167.4,2316.8,1636.8,2987.2,3914.6,1261.8
10926,10927,0,0,2,2,0,0,15103.4,15415.6,14756.6,13781.8,13261.6,12137.4,1200.0,400.0,0.0,1013.0,1247.0,600.0
10927,10928,2,2,2,2,0,0,546.0,1092.2,1243.6,1194.0,1789.0,1979.2,560.0,200.0,0.0,620.0,220.0,0.0
10928,10929,0,0,0,-1,-1,0,6117.4,5892.4,5613.6,4672.4,5967.4,6071.4,340.0,257.6,196.4,6400.0,400.0,287.2
10929,10930,0,0,0,0,0,0,25769.2,26105.0,14949.0,13719.4,10954.8,10745.6,1034.0,516.8,800.0,401.2,400.0,400.8
10930,10931,-1,0,0,0,0,0,968.6,1758.0,2484.0,2946.2,4301.6,1539.0,1000.0,1000.0,800.0,800.0,700.0,600.0
10931,10932,-1,-2,-2,-1,0,0,-0.6,-0.6,199.4,359.6,160.0,0.0,0.0,200.6,360.8,40.4,0.0,10000.0
10932,10933,1,2,2,0,0,0,20974.2,21484.4,20386.0,20422.2,20304.2,20048.0,1600.0,0.0,800.0,800.0,720.0,700.0
10933,10934,0,0,0,0,0,0,17432.4,17760.2,17594.4,11569.2,11559.6,10414.2,858.6,600.0,385.6,400.0,500.0,400.0
10934,10935,0,0,0,0,0,0,3110.0,3556.0,3645.2,3983.0,4178.2,4308.4,500.0,300.0,400.0,260.0,200.0,300.0
10935,10936,0,0,0,0,0,0,9241.2,9279.2,8762.4,8426.4,8838.0,8927.2,600.0,600.0,600.0,800.0,800.0,600.0
10936,10937,2,2,2,2,2,2,3690.8,4224.2,4096.8,4429.0,4330.4,4627.6,595.2,0.0,400.0,0.0,400.0,0.0
10937,10938,-1,2,-2,-2,-2,-1,940.6,0.0,0.0,0.0,0.0,198.4,0.0,0.0,0.0,0.0,198.4,2800.0
10938,10939,-1,-1,-1,0,0,0,-86.2,113.8,353.8,516.4,636.8,794.8,200.0,353.8,200.0,160.0,200.0,800.0
10939,10940,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10940,10941,2,0,0,0,0,0,17644.4,17657.6,16964.4,17194.0,17328.8,17515.2,703.0,621.4,1000.6,640.6,691.2,800.0
10941,10942,3,5,4,3,2,0,65583.6,64295.2,62986.2,35287.8,30802.0,26866.8,0.0,0.0,100.0,0.0,1253.4,451.4
10942,10943,-1,-1,-2,-1,-1,-1,319.4,-400.4,-200.2,799.8,0.0,896.6,0.0,0.0,1000.0,0.0,896.6,241.8
10943,10944,-1,-1,-1,-1,-1,-2,10895.0,615.0,0.0,1230.0,0.0,0.0,1230.0,0.0,1230.0,0.0,0.0,0.0
10944,10945,0,0,0,0,0,0,2183.2,2477.2,1972.8,1040.2,1390.0,1451.2,400.0,412.6,400.0,400.0,84.2,400.0
10945,10946,0,0,2,0,0,0,16161.6,16323.0,15815.0,15920.8,15713.4,15962.0,1385.2,0.0,600.0,600.0,660.0,640.0
10946,10947,0,0,2,0,0,0,19278.6,20091.8,19210.2,3610.2,3753.4,3892.4,1160.0,60.0,3600.0,200.0,200.0,200.0
10947,10948,0,0,2,0,0,0,11989.2,9919.0,7157.2,6530.2,5994.4,5485.0,800.0,0.0,242.0,200.0,207.0,400.0
10948,10949,0,0,0,0,0,0,10326.0,10836.6,11137.0,11728.4,12106.6,12364.6,800.0,600.0,900.0,600.0,460.0,1300.0
10949,10950,-1,-2,-2,-2,-2,-2,381.0,384.8,2371.0,133.0,0.0,133.0,384.8,2371.0,2131.0,0.0,133.0,0.0
10950,10951,1,2,2,0,0,0,5960.6,6153.2,5983.6,5814.2,5905.4,6096.0,346.8,0.0,229.6,206.8,533.4,0.0
10951,10952,-1,-1,-1,0,0,0,697.8,2985.2,1987.4,1605.4,2941.8,1496.6,2993.8,1988.4,2.0,2004.4,76.8,0.0
10952,10953,0,0,0,0,0,0,29763.0,29618.0,26723.8,25408.6,22413.4,7980.2,1029.4,980.0,935.4,941.4,340.0,200.0
10953,10954,-1,0,0,0,0,0,51335.0,50736.4,52054.8,30703.2,31366.0,30409.0,2600.0,2200.0,1600.0,1173.2,1600.0,1123.2
10954,10955,0,0,0,0,0,0,1378.4,1583.0,2017.2,3742.8,1956.2,1995.8,258.8,493.0,100.0,200.0,100.0,0.0
10955,10956,-1,0,-2,-2,-2,-2,10280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10956,10957,-1,-1,-1,-1,-1,-1,1269.2,18984.2,10759.2,1201.8,1819.2,653.4,18984.2,10759.2,1201.8,1819.2,653.4,580.2
10957,10958,0,0,0,0,0,0,6806.6,6924.4,3998.6,3770.4,3604.0,3707.4,268.4,300.0,140.0,130.2,200.0,200.0
10958,10959,0,0,0,0,0,0,19064.4,19380.6,18936.4,17841.4,9251.8,10100.8,643.2,467.6,530.6,400.2,1002.4,411.6
10959,10960,0,0,0,0,0,0,9420.8,5111.0,3219.4,3267.4,3266.0,3341.6,400.0,300.0,160.0,140.0,130.0,140.0
10960,10961,0,0,0,0,0,0,16673.8,16323.4,16670.2,16597.8,16752.0,17141.4,770.6,800.0,600.0,640.0,700.0,700.0
10961,10962,-1,-2,-1,0,0,0,-40.0,-40.0,39934.4,39854.4,39854.4,0.0,0.0,39974.4,0.0,0.0,0.0,0.0
10962,10963,-1,-2,-2,-2,-2,-2,294.0,0.0,294.0,147.0,83.8,63.2,0.0,294.0,147.0,83.8,63.2,147.0
10963,10964,-1,-1,0,-1,0,0,1018.8,5827.4,5154.4,9727.0,5181.4,1502.6,5829.6,5000.0,9727.0,2781.4,302.6,9359.6
10964,10965,1,2,0,0,0,2,977.0,696.4,850.2,809.4,709.4,44.2,0.0,200.0,100.0,200.0,0.0,200.0
10965,10966,-1,-1,-1,0,-1,-1,358.0,0.0,6313.6,3527.6,257.0,541.0,0.0,6313.6,70.6,257.0,541.0,0.0
10966,10967,-1,-1,-1,-2,-2,-1,6659.8,12171.4,5264.8,5218.2,1911.6,848.4,12191.4,5411.2,5219.2,1921.0,848.4,186.0
10967,10968,1,2,2,2,2,2,5770.0,5620.4,6064.8,5489.2,5865.8,5944.0,0.0,540.0,0.0,460.0,200.0,0.0
10968,10969,0,0,0,0,0,0,22694.0,22158.8,13143.0,13504.6,13626.2,13628.0,800.0,600.0,1100.0,600.0,600.0,340.0
10969,10970,-1,0,-2,-2,-1,0,2080.0,0.0,0.0,0.0,372.8,344.0,0.0,0.0,0.0,372.8,10.0,300.0
10970,10971,0,0,0,-1,-1,-1,3711.2,4050.4,4483.8,4415.0,5893.2,5782.2,400.0,601.6,1013.2,5914.4,382.2,200.0
10971,10972,0,0,0,0,0,0,4199.2,5121.4,5362.6,5173.6,5083.6,5514.4,1000.0,400.0,217.8,600.0,1000.0,0.0
10972,10973,0,0,0,0,0,0,41292.2,23433.6,25766.4,26665.8,10774.0,2637.0,1000.0,3000.0,1000.0,1000.0,600.0,1000.0
10973,10974,-1,-1,-1,-1,-1,-1,1019.0,963.0,12208.8,4522.2,277.0,1208.6,968.0,12269.8,4537.4,277.8,1211.6,230.6
10974,10975,0,0,0,0,0,0,3473.0,3800.2,4053.8,3730.8,3782.8,4040.0,523.6,455.2,158.2,137.2,320.0,0.0
10975,10976,1,4,3,2,2,0,10617.2,10396.2,10161.0,10303.6,10142.6,10261.8,0.0,0.0,360.0,21.6,480.0,385.2
10976,10977,0,0,0,0,0,0,13224.4,18426.2,9531.0,8636.4,8866.4,9088.0,520.0,860.0,400.0,400.0,400.0,400.0
10977,10978,-1,-1,-1,-1,-1,-1,373.2,1150.0,40.0,8293.4,205.6,528.6,1150.0,40.0,8293.4,265.6,528.6,25.2
10978,10979,2,0,0,2,0,0,1994.0,1925.0,1924.4,1554.6,1193.6,1076.0,400.2,360.2,0.0,140.0,260.0,640.0
10979,10980,-1,-1,-1,-1,-1,-1,397.2,210.0,34.0,557.0,625.6,101.0,210.0,34.0,557.0,625.6,101.0,38.0
10980,10981,-1,-2,-2,-2,-2,-2,140.0,285.6,120.0,0.0,0.0,0.0,285.6,120.0,0.0,0.0,0.0,0.0
10981,10982,0,0,0,-1,-1,2,3227.8,3452.2,2870.8,1742.6,356.2,323.0,280.0,200.0,100.0,356.2,0.0,0.0
10982,10983,-1,-2,-2,-1,-1,-1,0.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,20.0
10983,10984,0,0,2,0,0,0,4261.8,4538.6,4179.8,4002.8,3866.2,3435.2,630.0,0.0,160.0,170.0,132.0,130.0
10984,10985,0,-1,0,-2,-2,-2,3286.8,3438.2,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,1600.0
10985,10986,0,0,0,0,0,0,6327.4,5427.4,5197.2,4699.2,4720.2,4930.0,346.8,400.0,400.0,400.0,400.0,400.0
10986,10987,-1,-1,0,0,0,0,1585.6,463.6,4486.0,4091.4,2792.8,2974.4,463.6,4400.0,200.0,200.0,200.0,200.0
10987,10988,2,2,2,2,2,2,31311.6,33490.6,34002.0,34445.2,35183.6,35888.2,3000.0,1360.0,1300.0,1320.0,1320.0,1040.0
10988,10989,-1,-1,-1,-1,-1,-1,179.8,1489.0,0.0,779.8,541.4,1600.0,1489.6,0.0,779.8,541.4,1600.0,0.0
10989,10990,2,2,2,2,2,2,2884.0,3078.0,2969.2,3219.6,3140.0,3356.8,300.0,0.0,300.0,0.0,300.0,0.0
10990,10991,-1,-1,-1,-2,-2,-1,3497.8,1508.4,443.8,601.6,169.8,352.6,1522.8,445.2,601.6,251.0,30489.2,0.0
10991,10992,1,2,-1,-1,0,0,1218.2,1367.4,1533.2,1854.0,1579.4,1752.6,200.0,200.0,1900.2,100.0,200.0,200.0
10992,10993,0,0,0,0,0,0,5557.6,3948.4,4134.4,3267.2,3384.2,3497.8,400.0,320.0,200.0,200.0,200.0,100.0
10993,10994,-1,-1,-1,-1,-1,-1,78.0,78.0,78.0,78.0,78.0,30.0,78.0,78.0,78.0,78.0,30.0,156.0
10994,10995,-1,-1,-1,-1,-1,-1,299.2,299.2,299.2,299.2,299.2,299.2,299.2,299.2,299.2,299.2,299.2,299.2
10995,10996,0,0,0,0,0,0,3638.6,3760.8,3864.8,3738.4,3207.0,2452.4,360.0,240.0,111.8,106.4,84.8,124.0
10996,10997,-1,-1,-1,-1,-1,-1,1164.0,43.2,771.6,1369.8,523.2,561.0,43.2,771.6,1369.8,523.2,561.0,785.2
10997,10998,-1,-1,-1,-1,-1,-1,1258.6,1096.6,198.0,198.0,198.0,198.0,1098.0,198.0,198.0,198.0,198.0,198.0
10998,10999,0,0,0,0,0,0,2555.0,2772.8,2985.4,3075.6,3195.6,3312.0,320.0,320.0,200.0,200.0,200.0,200.0
10999,11000,0,0,0,0,0,0,2967.0,3321.0,3832.0,2901.2,2567.8,1699.0,600.0,600.0,1000.0,1000.0,600.0,102.2
11000,11001,0,0,0,0,0,0,10842.2,11069.6,11295.4,11520.2,11761.4,12060.0,401.4,409.4,412.0,426.6,493.8,498.6
11001,11002,-1,-2,-2,-2,-2,-2,-44.0,78.0,34.0,-44.0,78.0,78.0,200.0,34.0,0.0,200.0,78.0,78.0
11002,11003,0,0,0,0,0,0,9382.8,9583.6,9524.0,9714.2,9705.0,8797.4,442.0,340.0,322.8,320.0,320.0,320.0
11003,11004,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11004,11005,-1,-1,-1,-2,-2,-2,1753.8,198.0,0.0,0.0,191.0,1635.0,198.0,0.0,0.0,191.0,1640.0,486.8
11005,11006,-1,-1,-1,-1,-1,2,643.0,140.0,140.0,2134.6,1934.2,1866.4,140.0,140.0,2134.6,510.0,0.0,2000.0
11006,11007,0,0,0,0,-1,0,14490.0,10559.0,8372.2,6906.2,358.8,-69.0,1111.2,200.0,400.0,200.0,0.0,0.0
11007,11008,0,0,0,0,0,0,8409.8,8714.0,8920.2,9119.6,9350.4,9601.6,440.0,420.0,400.0,400.0,402.0,401.2
11008,11009,0,0,0,0,0,0,9737.6,20375.6,4095.0,4065.0,4055.2,4132.4,506.0,798.0,170.0,160.0,220.0,220.0
11009,11010,-1,-1,-1,-1,-1,-1,1044.2,1375.0,1025.8,2999.4,599.2,1105.0,1375.4,1025.8,3530.6,599.2,1228.6,707.6
11010,11011,0,0,0,-1,0,-2,9562.6,6692.6,5925.6,6246.0,0.0,0.0,380.0,400.0,400.0,0.0,0.0,0.0
11011,11012,0,0,0,0,0,0,8763.6,9004.2,9856.6,13228.8,15038.2,16123.8,1000.0,1008.0,3520.8,2000.0,2000.0,2040.0
11012,11013,0,0,0,0,-1,0,14524.4,1384.0,1540.0,1940.0,2340.0,0.0,400.0,200.0,400.0,400.0,0.0,0.0
11013,11014,-1,-1,-1,-1,-1,-1,156.0,0.0,78.0,108.0,108.0,127.2,0.0,78.0,108.0,108.0,127.2,727.2
11014,11015,-1,-2,-2,-2,-2,-2,-7.4,1129.0,2346.2,-145.8,-1192.0,-1192.0,1136.4,2348.4,0.0,1046.2,0.0,0.0
11015,11016,0,0,0,0,0,0,10139.6,10206.0,9996.8,4031.0,3991.8,4038.8,420.0,264.0,140.8,143.2,146.6,140.4
11016,11017,0,-1,-1,-1,-1,0,52156.6,10850.8,4823.8,3377.4,29820.8,25468.4,348.6,4829.0,3380.0,30048.2,1057.0,188.4
11017,11018,0,0,0,0,0,0,7173.4,5699.2,5680.2,4517.4,4872.2,5084.8,600.0,601.0,600.0,600.0,300.0,201.6
11018,11019,2,2,2,2,2,2,2552.4,2454.4,2851.0,2745.8,2941.2,2864.0,0.0,500.0,0.0,240.0,0.0,300.0
11019,11020,1,2,2,2,2,0,18290.0,18097.2,17200.8,12872.6,11182.4,10900.0,680.0,0.0,791.4,0.0,440.0,260.0
11020,11021,0,0,0,0,0,0,20932.0,20821.6,20413.2,19837.2,19428.0,19024.6,917.8,903.2,729.0,729.8,744.8,647.2
11021,11022,1,2,2,2,2,0,5616.8,5859.8,5748.2,6093.4,5971.6,5779.6,390.0,40.0,498.4,0.0,116.0,0.0
11022,11023,0,0,0,0,2,0,17958.4,18311.6,18748.2,19960.4,19542.2,19907.6,900.0,1000.0,1600.0,0.0,800.0,840.0
11023,11024,3,-1,2,-2,-2,-2,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11024,11025,-1,-1,-1,-1,-1,-1,44.0,551.0,276.0,0.0,399.8,-0.2,551.0,276.0,0.0,399.8,0.0,100.0
11025,11026,-1,-1,0,-1,-1,0,6456.6,3672.2,1832.0,2719.2,2291.4,5910.0,3672.2,200.0,2719.2,2291.4,3710.0,0.0
11026,11027,0,0,0,0,-1,-1,29845.4,30466.2,30616.0,31200.0,32000.0,8097.0,1101.0,651.6,624.0,800.0,20009.0,2000.0
11027,11028,0,0,0,0,0,0,14064.8,13372.8,6598.0,6011.8,5757.2,5874.2,600.0,400.6,300.0,240.0,240.0,300.0
11028,11029,0,-1,0,-1,0,0,4108.4,2171.6,0.0,155.4,158.6,5358.6,282.2,0.0,155.4,3.2,5200.0,200.0
11029,11030,-1,-1,-1,-2,-2,-2,0.0,237.2,0.0,0.0,0.0,0.0,237.2,0.0,0.0,0.0,0.0,0.0
11030,11031,1,2,2,2,0,0,4399.2,4271.2,4699.2,4564.0,4670.4,4792.6,0.0,500.0,0.0,180.0,200.0,240.0
11031,11032,2,2,2,2,2,2,11568.8,11807.6,11500.2,12084.8,12362.2,12628.4,540.0,0.0,900.0,500.0,500.0,480.0
11032,11033,-1,-1,-1,-1,-1,-1,5770.4,22468.8,5366.8,6624.0,4354.2,10455.4,18133.6,5366.8,6690.4,4376.2,10507.8,11431.8
11033,11034,1,2,0,0,2,0,1713.2,1657.4,1857.6,1998.0,1938.8,1975.8,0.0,260.0,200.0,0.0,100.0,100.0
11034,11035,-2,-1,-2,-2,-2,-1,1200.0,971.2,865.6,3142.2,0.0,25479.0,914.0,870.6,3553.4,4641.8,25479.0,0.0
11035,11036,-1,-1,-1,0,-1,-1,2238.6,366.2,2749.0,1206.6,1665.2,1785.2,366.2,2749.0,24.2,1665.2,1785.2,5278.4
11036,11037,0,0,0,0,0,0,20109.8,18894.2,11505.8,11614.0,11723.0,11752.0,742.2,631.0,339.2,377.8,352.8,342.8
11037,11038,0,0,0,0,0,0,12492.0,12670.8,12905.6,13163.0,13470.0,13721.0,500.0,460.0,456.2,503.8,490.2,460.0
11038,11039,2,0,0,2,0,0,3286.8,3510.0,4282.8,4154.8,4235.4,4322.4,337.6,895.2,0.0,177.6,157.6,217.6
11039,11040,-1,-1,-1,-1,-1,-1,1357.0,11590.6,4073.4,1399.4,3121.4,8882.4,11648.6,4093.8,1406.4,3137.0,8902.6,4031.8
11040,11041,-1,-1,-1,0,0,-1,1233.4,701.2,2169.0,1667.2,1175.6,2580.6,3.4,2171.8,76.0,37.4,2593.2,207.6
11041,11042,-1,-1,-1,-1,0,0,9939.8,6460.2,14830.4,7715.8,15563.8,9595.0,6461.0,14839.6,7760.8,13200.0,8194.0,5031.2
11042,11043,-1,-2,-2,-1,-1,-2,1730.8,3052.0,1358.0,2014.0,117.0,87.0,3065.6,1382.8,2019.6,117.0,87.0,85.4
11043,11044,0,0,0,0,0,0,10642.8,10914.2,8482.6,8589.2,8768.6,8942.8,446.0,400.8,307.4,317.8,319.6,330.8
11044,11045,0,0,0,0,0,0,5365.6,5070.4,5310.6,5310.8,3773.8,2471.8,317.6,357.8,158.0,94.2,70.4,24.2
11045,11046,0,0,0,0,0,0,22190.0,22350.0,22245.4,22169.8,22115.0,22078.8,817.6,782.4,777.6,795.0,832.4,789.0
11046,11047,0,0,3,2,2,2,11500.6,13225.6,12895.4,13082.6,13304.0,13654.0,1920.0,0.0,520.0,460.0,600.0,1040.0
11047,11048,0,0,0,0,0,0,18740.0,19198.2,3008.0,2814.8,2951.6,3088.4,902.4,402.0,200.0,200.0,200.0,0.0
11048,11049,0,0,0,0,0,0,16871.4,17279.6,12952.6,13218.6,12513.6,12765.6,568.2,600.0,367.8,354.6,358.4,369.2
11049,11050,0,0,2,0,0,0,21373.4,23430.4,22662.4,22875.8,22725.4,22438.6,2400.4,0.0,877.4,926.8,903.8,480.4
11050,11051,2,0,0,0,0,0,2068.6,2213.8,2416.4,2494.6,2524.6,5492.0,240.0,240.2,118.4,100.0,300.0,0.0
11051,11052,-1,-1,-1,-1,-1,-1,997.6,597.2,19373.6,6749.0,1028.6,320.2,600.6,19470.6,6782.6,1033.6,322.2,0.0
11052,11053,0,0,0,0,0,0,10477.6,8348.4,8770.4,7968.0,6560.2,6634.8,356.0,661.2,221.6,225.2,253.8,135.8
11053,11054,0,0,0,0,0,0,11213.6,11023.0,3860.8,4460.8,5693.0,7636.4,3001.0,2002.6,2000.0,2000.0,4000.0,4000.0
11054,11055,0,0,0,0,0,0,19546.6,18254.0,15879.2,13985.0,14358.8,14719.4,700.0,600.0,600.0,600.0,600.0,600.0
11055,11056,-1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,963.2,0.0,0.0,0.0,0.0,963.2,0.0,0.0
11056,11057,-1,-1,-1,-2,-2,-2,8892.2,1727.0,-510.0,-660.0,-660.0,-660.0,200.0,0.0,0.0,0.0,0.0,0.0
11057,11058,0,-1,-1,0,0,-1,16543.0,5800.8,20930.0,15116.6,5345.6,15645.2,1411.4,26802.2,1600.0,2000.0,15645.2,10000.0
11058,11059,0,0,0,0,0,0,10973.6,11396.6,11830.4,13457.6,14334.8,6274.8,600.0,800.0,1900.0,1000.0,400.0,280.0
11059,11060,-1,-1,-1,-2,-1,-1,357.0,150.0,0.0,0.0,141.6,3100.0,151.4,0.0,0.0,141.6,3139.8,0.0
11060,11061,0,0,0,0,0,0,10797.2,9482.6,7305.4,5634.0,5792.6,5891.2,410.0,402.2,240.0,280.0,240.0,160.0
11061,11062,-1,-1,-1,-1,-1,-1,101.8,2862.0,196.0,200.0,226.4,1754.8,2862.0,196.0,200.0,226.4,1754.8,2173.4
11062,11063,-1,-1,-1,2,0,0,537.6,2286.4,2482.2,1823.8,5856.0,4618.6,2297.2,2564.8,2.0,5809.4,1230.6,704.6
11063,11064,1,3,2,0,-1,-1,1249.8,1193.0,483.4,323.2,323.2,613.4,0.0,0.0,0.0,0.0,613.4,0.0
11064,11065,-1,-1,0,0,0,0,2902.6,16877.4,17424.2,17571.4,17753.2,18045.6,16877.4,1000.0,800.0,800.0,800.0,600.0
11065,11066,-1,-1,-1,-1,0,0,504.4,33.8,252.2,234.0,156.0,78.0,33.8,252.2,234.0,0.0,0.0,0.0
11066,11067,-1,-1,-1,0,0,-1,407.0,252.2,13809.6,670.4,398.4,235.2,252.2,13810.8,400.0,0.0,235.2,2219.8
11067,11068,0,0,0,0,0,0,36077.4,36472.2,36819.4,35574.0,33953.4,35173.4,1800.0,1700.0,1700.0,1600.0,2850.0,1600.0
11068,11069,2,0,0,0,0,0,5579.2,5987.6,6012.2,5924.2,5591.2,5896.8,501.2,349.6,200.6,204.4,400.0,200.0
11069,11070,-1,-1,-1,0,0,-1,647.2,-104.8,600.6,147.4,0.0,178.8,0.0,748.0,0.0,0.0,178.8,0.0
11070,11071,2,0,0,0,2,2,4041.0,3376.4,3618.8,3918.4,3986.0,4070.6,300.0,300.0,360.0,160.0,180.0,7.2
11071,11072,-1,-1,-1,-2,-2,-2,0.0,600.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,200.0
11072,11073,2,2,2,0,0,0,39145.0,39493.2,37829.8,37506.2,37571.2,37306.4,1640.0,0.0,1400.0,1400.0,1440.0,4740.0
11073,11074,0,0,0,0,0,0,10925.6,11047.0,9005.0,8766.8,8689.8,8935.0,440.0,400.0,340.0,400.0,420.0,300.0
11074,11075,0,0,0,0,-1,-1,9683.0,10117.6,6418.2,3923.0,4616.8,905.6,3004.2,281.6,78.4,1400.0,905.6,4404.2
11075,11076,-1,-1,-1,-1,-1,-2,3642.6,878.0,203.2,949.0,0.0,0.0,878.0,203.2,949.0,0.0,0.0,280.0
11076,11077,-2,-2,-2,-2,-2,-2,78102.4,40085.2,34041.8,27204.0,20348.8,15696.4,2012.6,1556.8,926.4,691.6,534.2,405.4
11077,11078,0,0,0,0,0,0,37884.0,38411.6,37199.0,37729.8,38140.0,37182.4,1780.0,1340.0,1339.8,1480.0,1380.0,1480.0
11078,11079,0,0,0,-1,-1,-1,1274.4,563.6,746.8,765.2,422.0,410.8,220.0,200.0,100.0,422.0,410.8,501.0
11079,11080,0,0,0,0,0,0,2011.2,2277.4,2438.4,2597.2,2755.0,2878.6,300.0,260.0,200.0,200.0,200.0,200.0
11080,11081,1,-1,-2,-2,-1,-1,1624.0,441.0,-18.8,1260.0,209.4,13526.2,202.2,0.0,1278.8,209.4,13528.6,401.0
11081,11082,1,2,-1,-1,-1,0,12504.4,12186.4,22716.0,134.6,5795.2,5943.8,0.0,336.0,550.4,11871.6,246.2,240.0
11082,11083,0,0,0,0,0,0,21353.0,19859.4,13938.2,14246.8,14586.0,15146.8,2000.0,1000.0,540.6,600.0,802.6,2000.0
11083,11084,0,0,0,0,0,0,3395.4,3922.4,1122.6,1122.6,2022.6,2022.6,600.0,600.0,0.0,900.0,0.0,688.0
11084,11085,0,0,0,-1,0,-2,5023.0,5257.4,5320.4,4200.0,0.0,0.0,377.2,324.0,0.0,0.0,0.0,0.0
11085,11086,-1,-1,-1,-2,-2,-1,904.6,2434.2,0.0,0.0,0.0,2166.4,2434.2,0.0,0.0,0.0,2166.4,0.0
11086,11087,0,0,0,0,0,0,10339.8,9693.8,9910.6,9954.4,10165.8,10246.8,440.0,440.0,400.0,400.0,420.0,320.0
11087,11088,-2,-1,-2,-2,-2,-2,5972.4,6757.0,980.0,3162.6,0.0,0.0,1000.0,981.0,3174.6,0.0,0.0,4331.4
11088,11089,-1,-2,-2,-1,0,0,0.0,0.0,0.0,13139.2,13429.6,13692.0,0.0,0.0,13139.2,600.0,600.0,800.0
11089,11090,0,0,0,-1,0,-2,757.0,974.2,1563.4,1595.4,0.0,0.0,230.8,620.0,32.0,0.0,0.0,0.0
11090,11091,0,-1,-1,0,0,0,47964.8,45343.2,23122.0,17871.8,12721.8,24625.6,1122.8,23728.0,1168.2,1200.0,20000.0,1000.0
11091,11092,2,2,-1,-1,-1,2,40.0,40.0,40.0,5969.4,6017.8,5591.4,0.0,0.0,5969.4,68.0,0.0,0.0
11092,11093,-1,-1,0,0,0,0,156.0,2533.4,1342.6,1290.4,1237.6,809.6,2533.4,211.0,36.8,36.4,30.6,20.0
11093,11094,-1,2,-2,-2,-2,-1,20.6,-135.4,-135.4,-213.4,-149.4,14.2,0.0,0.0,0.0,220.0,163.6,283.6
11094,11095,-1,-2,-2,-2,-2,-2,67.6,67.6,19.6,104.4,57.0,190.0,67.6,19.6,104.4,57.0,190.0,57.0
11095,11096,2,2,4,4,3,2,580.4,1377.6,1527.6,1477.6,1398.2,6665.4,840.0,200.0,0.0,0.0,5430.0,180.0
11096,11097,0,0,0,2,0,0,1221.2,1439.8,2043.0,1988.6,1951.6,1867.0,240.0,888.4,0.0,240.0,240.0,0.0
11097,11098,2,2,2,2,2,2,8973.0,9352.0,9478.0,8904.0,9062.0,8886.0,584.6,340.0,0.0,700.0,0.0,400.0
11098,11099,-1,0,0,0,0,0,35478.2,36426.4,20369.8,18494.8,19055.8,15507.2,1640.0,872.8,3600.0,800.0,515.2,1000.0
11099,11100,0,0,0,-1,0,-2,3127.2,908.4,815.0,733.6,0.0,0.0,400.0,200.0,200.0,200.0,360.0,0.0
11100,11101,-1,-1,-1,-2,-2,-2,501.8,252.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0
11101,11102,-1,-1,-1,0,0,-2,0.0,70.8,26.8,26.8,0.0,0.0,70.8,26.8,0.0,0.0,0.0,38.0
11102,11103,-1,-1,-2,-2,-2,-2,107.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11103,11104,0,0,0,0,0,0,11915.6,13356.2,13101.6,3535.4,3896.2,3841.0,4400.0,437.6,500.2,502.4,801.0,520.8
