ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default,result1,xgbresult,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,P1
10276,0,1,2,2,25,0,0.5,0.5,0.5,0.5,0.1,1559.4,1778.6,1933,1972.4,970.8,286,245.6,200,39.4,319.4,286,236.8,0,0,0,4,0.2,0.2,0.2,0.5,1,1,0
18830,1,0,1,1,50,0,0.5,0.5,0.5,0.5,0.5,2142.4,3627,6299.6,3431.6,3751.6,3433.6,1600,400,800,400,600,0,0,0,0,5,0.5,0.2,0.5,0.2,0.2,0,0
1117,1,0,1,2,25,3,2,2,0.5,0.5,0.5,9965.6,10093.4,9792.8,9889.4,8813.4,8952,424.2,0,400,400,400,400,1,1,1,5,0.2,0,0.2,0.2,0.2,1,1
21098,0,1,3,1,40,0,0.5,0.5,0.5,0.5,0.5,1961.4,1995.2,1507.6,1864.4,1913.4,1953.2,422.8,226.2,431,280,270.8,85.6,0,0,0,5,0.5,0.2,0.5,0.2,0.2,0.5,0
14416,0,1,2,1,40,2,2,2,0.5,0.5,0.5,5178.6,6125.6,5873.6,5553.8,5199.8,5384.8,1100.2,4.4,400,200,400,407.8,1,1,1,5,0.2,0.01,0.2,0.2,0.2,1,1
17607,1,1,1,2,30,0.0001,0,0.0001,0.0001,0.0001,0.0001,279.8,303.8,280.8,108,0,0,303.8,280.8,108,0,0,0,0,0,0,0,1,1,1,1,1,0,0
12523,1,0,3,3,40,2,2,2,3,2,2,8351,8158.6,8816.8,8952.6,8987.8,9215.6,0,789.8,340,240,400,400,0,1,1,5,0,0.2,0.2,0.2,0.2,1,1
20141,2,0,2,1,30,1,2,0.5,0.5,0.5,0.5,1105,807.8,731.2,760.2,508,455.8,0,218.8,300,0,200,0,1,1,0,5,0,0.5,0.5,0,0.5,0,0
2719,3,1,2,1,40,0.0001,0,0.5,0,0,0.1,6277.2,6278.8,273.8,3002,656,0,6280.2,273.8,3002,656,0,671.4,0,0,0,0,1,1,1,1,1,0.5,1
8486,2,1,2,2,30,0.0001,0,0.0001,0,0,0.0001,0,0,0,414.4,0.0001,0.0001,0,0,414.4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
20798,1,1,2,2,20,0,0.5,0.5,0.5,0.5,0.5,9567.2,9807.6,10631.6,9653.8,9603.8,9381.6,400,1000,400,400,400,400,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
1664,1,0,2,2,20,0,0.5,0.5,0.5,0.5,0.5,8947.4,7918,7891.4,7815,7861.4,7912.8,420.6,401,401.2,601.2,602,402.6,1,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
20270,2,0,1,1,35,0.0001,0,0.5,0,0,0.1,766.6,978,831.4,2868.4,2282.2,601.2,978,832.8,2874.2,2282.2,601.2,2667.2,0,0,0,0,1,1,1,1,1,1,4
19776,2,1,2,3,40,0.0001,0,0.5,0,0,0.1,172,20.4,170.2,0,69.2,318.4,20.4,170.2,0,69.2,318.4,219.6,1,0,0,0,1,1,1,1,1,1,0
19858,4,1,3,2,50,0.0001,0,0.5,0,0.5,0.1,8743,12143.6,4362.8,9592.8,6681,596.2,12143.6,440,9600,0,596.2,7100,0,0,0,2,1,0.2,1,0,1,1,10
6275,1,1,2,1,35,0,0.5,0.5,0.5,0.5,0.5,13868.2,3894.4,4413.2,4703,2198,0,400,600,400,600,0,30,0,0,0,4,0.2,0.2,0.2,0.5,1,0.2,0
11694,5,0,2,1,50,0.0001,0,0.0001,0,0,0.5,0.0001,254,867.6,216,515.2,1240,256.4,867.6,220,515.2,204.8,200,0,0,0,1,1,1,1,1,0.2,0.5,0
12501,0,0,2,1,30,1,2,2,2,2,0.5,3582.6,3465.6,4070.6,3993.2,3811.2,3889,0,661.8,76.2,0,77.8,178,1,1,0,5,0,0.2,0.2,0,0.2,1,0
3897,1,1,2,2,25,0,0.5,0.5,0.5,0.5,0.5,9521,9510.6,9441,9137.2,8725.8,9381.8,460,400,400,400,800,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0,0
10935,1,1,2,1,30,0,0.5,0.5,0.5,0.5,0.5,3110,3556,3645.2,3983,4178.2,4308.4,500,300,400,260,200,300,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
13082,0,1,2,2,30,1,2,0.5,0.5,0.5,0.5,5935.6,5775.6,5351.6,5492.4,5602.8,5965.2,0,350.2,291,201.4,453.6,0,1,1,0,5,0,0.2,0.2,0.2,0.2,0,0
9633,2,1,2,1,40,0.0001,0,0.5,0,0,0.1,1123.4,53.4,101.8,3139,103,103,53.4,101.8,3139,103,103,103,0,0,0,0,1,1,1,1,1,0.2,0
22451,2,0,3,1,40,0.0001,2,0.5,2,0,0.5,58.2,58.2,116.4,58.2,116.4,58.2,0,116.4,0,116.4,0,58.2,0,0,0,3,0,1,0,1,0,1,0
21046,1,1,2,1,40,0,0.5,0.5,0.5,0.5,0.5,9686.6,9932.8,9881,9504.4,5742.2,5612,700,402.6,372.6,201.2,260,500,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
13729,1,1,2,1,30,0,0.5,0.5,0.5,0.5,0.5,6550.4,6840.4,7048.4,6955.2,7099.4,7265,400,320,320,260,280,320,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
15219,4,1,1,1,50,0.0001,0,0.0001,0.0001,0.0001,0.0001,1331.6,519.6,227.6,1346,719,583,522,248,1352.6,722.6,586,9436.6,0,0,0,0,1,1,1,1,1,1,13
4768,1,1,2,1,25,0,0,0.5,0.5,0.5,0.5,1039,3074.2,2832.6,3103.4,2937,2803.2,3077.4,300,400,200,400,400,0,0,0,4,1,0.2,0.2,0.2,0.2,0.5,1
14886,1,1,2,1,25,2,0,0.5,0.5,0.5,0.5,147.2,247.4,8095.2,8281.6,7272.4,6842.6,247.4,8751.4,401,300,400,400,0,1,0,3,1,1,0.2,0.2,0.2,0.2,1
1522,1,0,2,2,30,0,0.5,0.5,0.5,2,0.5,9215.8,9446.4,9723.6,10226.8,10044.4,9774.8,440,500,720,0,350.8,378.4,1,0,0,5,0.2,0.2,0.2,0,0.2,1,1
7087,1,1,1,2,20,0,0.5,0.5,0.5,0.5,0.5,15605.6,15869.4,15204.4,11779.4,10902.4,10387.4,640,445.8,380,800,1000,4200,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,6
14855,3,1,1,2,30,0.0001,0,0.0001,0.0001,0.0001,0.0001,0,0,500,0,0,0,0,500,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0
18653,1,0,2,1,35,0,0.5,0.5,0.5,0.5,0.5,13294,7365,15312.2,7886.8,9670.2,4160,400,600,840,4400,240,0,0,0,0,5,0.2,0.2,0.2,0.5,0.2,0,0
5920,1,1,2,2,20,0,0.5,0.5,0.5,0.5,0.5,6188.2,6146,5981.6,5761.8,5581,2767,350.2,280.4,155.2,154.6,104.4,86,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,0
2846,4,1,1,1,30,0.0001,0,0.0001,0.0001,0.0001,0.1,367.4,74.6,239.6,0,107.6,15508.6,74.6,239.6,0,107.6,15508.6,116.8,0,0,0,0,1,1,1,1,1,0.2,0
17667,2,1,2,1,35,0.0001,0,0.5,0,0,0.1,497,757.6,1102.4,397.2,500.8,2696.8,759.6,1102.4,399.2,500.8,2696.8,2015,0,0,0,0,1,1,1,1,1,1,3
15218,2,1,1,1,50,0.0001,0,0.5,2,0,0.1,698,722.2,2784,2056.8,762.6,230.8,722.2,2559.4,0,765.8,230.8,553.2,0,0,0,2,1,1,0,1,1,0.7,1
12447,4,0,2,2,25,0.0001,0,2,0.5,0.5,0.5,5793.2,5991.4,5839.8,6053.4,9853.6,9648.2,1002.2,0,400,4000,3000,1000,1,0,0,5,0.2,0,0.2,0.5,0.5,0.7,1
11067,2,1,1,1,60,0.0001,0,0.5,0.5,0.5,0.1,407,252.2,13809.6,670.4,398.4,235.2,252.2,13810.8,400,0,235.2,2219.8,1,0,0,2,1,1,0.7,0,1,1,3
21525,2,1,2,1,40,1,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
3350,0,0,2,2,35,2,0.5,0.5,0,0,0.1,3919.4,7173.8,1813.2,61.8,603.8,3299.2,300.6,407.2,61.8,620,3378,100,0,1,1,2,0.2,0.5,1,1,1,0.2,0
17190,4,1,1,2,25,0,0.5,0.5,0,0.5,0.5,8426,6957,0,3703.6,3314.8,2443,200,0,3703.6,1,48.8,207.6,0,0,0,3,0.2,1,1,0.01,0.2,0.5,0
18755,2,0,1,1,35,0.0001,2,0.5,0,2,0.5,241.6,106.8,42.4,577.2,758.8,934.6,0,107.6,617.8,326,400,400,0,0,1,3,0,1,1,0.5,0.5,1,1
20709,1,1,2,1,25,0,0.5,0.5,0.5,0.5,0.5,8760,8867,8925.2,8185.6,5873.4,5831.2,408.6,425.2,420.8,198,240,330.8,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
19327,2,1,1,1,40,0,0.5,0.5,2,3,3,20497.6,21157,21816.4,23844.2,23628.8,23605.8,1300,1300,2700,460,400.4,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0,0
13448,2,0,2,2,30,0,0.5,0.5,0.5,0.5,0.5,34008.2,34962.2,35546.6,36421.2,36793,37395.8,1960,1283.6,1600,1400,1323.6,2200,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,3
20107,1,0,1,2,30,0,0.5,0.5,0.5,0.5,0.5,9827.8,9856.2,8494.4,8962,9139.8,9335,341.4,389.6,2349.2,327,342.4,800,1,0,0,5,0.2,0.2,0.5,0.2,0.2,1,1
13295,3,1,2,1,50,0,0.5,0.5,0.5,0.5,0.5,63942.2,6717.8,6921.6,7708.8,8897.2,10463.8,600,600,1200,1600,2000,380,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,1
6056,4,0,1,1,35,0.0001,2,0.5,0,0,0.1,172,86,402,1211.6,32,116,0,402,1211.6,32,200,86,0,0,0,1,0,1,1,1,1,0.5,0
19343,2,1,1,1,30,0.0001,0,0.5,0,0,0.1,600.6,537.6,625,1928.6,876.6,445,539.6,627.4,1928.6,879,445.8,608.2,0,0,0,0,1,1,1,1,1,0.7,1
12248,2,1,2,1,40,0,0.5,0.5,0.5,0.5,0.5,38138.6,33986.2,34677.8,30888,31118.4,23249.8,1400,1400,2001,1238.6,846.2,1000,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
17531,1,1,2,2,30,1,0,0.0001,0,0,0.1,0,0,0,15.2,15.2,15.2,0,0,15.2,0,0,0,1,0,0,2,1,1,1,0,0,0,0
2170,5,0,2,2,35,0,0.5,0.5,0.5,0.5,0.5,27331,29280,31209.8,32815.2,34177,35496.6,2698.4,2728.2,2433.6,1930,1930,1930,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,3
17610,1,1,2,2,30,0,0.5,0.5,0.5,0.5,0.5,18268.8,18461.8,18884.2,19497.2,19520.8,19448.2,661.8,884.2,1097.2,680,708.2,778.8,1,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
12120,1,1,2,2,35,0,0.5,0.5,0.5,0.5,0.5,22306.6,22073.4,22594.8,21678,21436,21461.8,1100,1180,1100,1000,1000,860,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
17851,2,1,1,1,50,0.0001,0.5,0.5,0,0.0001,0.1,16039.8,16460,0,0,0,4317,780,0,0,0,4317,0,0,0,0,1,0.2,1,1,1,1,0,0
7523,3,1,1,2,25,0.0001,0,0.5,0,0.5,0.1,1714.2,4202.4,2121.4,9451.6,7135,4138.2,4208.2,2121.4,9451.6,196.6,4138.2,4769.8,0,0,0,1,1,1,1,0.2,1,1,7
11108,1,0,1,1,40,2,0.5,0.5,2,2,2,10741.8,11048.8,11743.2,11434.8,12248,12256.8,600,1000,0,1000,240,600,1,1,1,5,0.2,0.2,0,0.2,0.2,1,1
10825,1,0,2,1,40,0,0.5,0.5,0.5,0.5,0.5,16461.8,18536.4,20653,23437.6,22673.6,23838.8,2536.4,2653,3437.6,2000,3000,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0,0
3202,4,0,1,2,25,0,0.5,0.5,0.5,0.5,0.5,41023.8,41936,42705.4,34981.4,25261.8,19549.2,1654,1684.6,1350.6,1027.8,1000,800,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,1
14578,2,1,2,1,35,0,0.5,0.5,0,0,0.1,14780.4,23881.6,26848.6,2534,1269.8,2155,10000,4000,6007.4,1269.8,2200,800,0,0,0,2,0.5,0.2,1,1,1,0.2,1
16251,0,1,2,2,20,3,2,2,2,2,2,64.4,64.4,64.4,64.4,64.4,64.4,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,1,0
18750,0,0,2,2,35,0,0.5,0.5,0.5,0,0.5,6280.8,6460.4,5590.2,5695,5817,5362,300,295.2,200,6200,200,199,1,0,0,4,0.2,0.2,0.2,1,0.2,0.2,0
12318,0,1,3,1,50,0,0.5,0.5,0.5,2,0.5,4857,5075.8,5392.8,5861.4,5707.4,6075.6,300,400,560,0,460,500,1,0,0,5,0.2,0.2,0.2,0,0.2,1,1
17078,1,1,1,2,30,0,0,0.5,0.5,0.5,0.5,2254.6,138.8,338.8,419.2,428.6,344.6,138.8,200,200,9.4,0,670.8,0,0,0,4,1,0.7,0.5,0.2,0,1,1
18250,1,0,2,1,40,2,2,0.5,0.5,0.5,0.5,9988.6,9517,9516.4,4278.2,4373.4,3954.8,0,500,260,400,140,200,1,1,1,5,0,0.2,0.2,0.2,0.2,1,0
1897,1,1,1,2,25,0.0001,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
4728,1,1,1,2,20,0,0.5,0.5,0.5,0.5,0.5,3262.6,2050.6,1547,1384.6,1407,1835,1000,600,400,400,800,160,0,0,0,5,0.5,0.5,0.5,0.5,0.5,0.5,0
18797,5,0,1,1,50,0.0001,0,2,0,0,0.1,2057.4,3024.6,1991.4,450.6,880.4,2068,1016.8,9.8,454,884.4,2072,782.4,0,0,0,2,0.5,0.01,1,1,1,1,1
9281,5,1,1,1,35,0.0001,0,0.5,0,0,0.1,1459.4,2469.8,5297.6,1306.8,1957.6,5062.8,2469.8,5297.6,1306.8,1957.6,5062.8,20701.6,0,0,0,0,1,1,1,1,1,1,30
6429,2,1,2,1,30,0.0001,0.5,0.5,0.5,0,0.1,4685.4,5050.4,3800.8,3041.2,284.6,1784.6,1110.8,1014,1015.2,291.4,1809.4,4544,0,0,0,3,0.5,0.5,0.5,1,1,1,6
33,1,1,2,1,35,0,0.5,0.5,0.5,0.5,0.5,11900.8,12308.8,12585,12856,13415.8,13960.4,600,600,600,800,800,600,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
16799,3,1,3,2,25,0.0001,0,0.5,0,0,0.1,392.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,819.8,0,0,0,0,1,1,1,1,1,1,1
10230,0,1,2,2,20,2,0.5,0.5,0.5,0.5,0.5,2399,2664.8,2805.8,2861.6,2925,3649,305.6,246.6,102.4,109.4,776,0,1,1,1,5,0.2,0.2,0.2,0.2,0.5,0,0
9445,1,1,2,1,25,3,2,3,2,0.5,0.5,14016.8,14275.8,13852.8,5309.4,4834.6,4924,600,0,0,400,200,200,1,1,1,5,0.2,0,0,0.2,0.2,1,0
18880,1,1,2,2,20,1,0,0.5,0,0,0.1,0,477.6,32.8,273.8,166,26.4,477.6,32.8,273.8,166,26.4,85.6,0,0,0,0,1,1,1,1,1,0.5,0
21539,2,1,5,1,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,4043.6,5048.4,786,0,0,0,5053.4,786,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
17276,1,1,3,1,40,0.0001,0,0.5,2,0,0.1,156,0,156,78,108,2208,0,156,0,108,2208,190.6,0,0,0,1,1,1,0,1,1,0.5,0
14931,1,1,2,1,40,0.0001,0.5,0.5,0,0,0.1,799,409,164.8,0,200,0,200,164.8,0,200,0,0,0,0,0,1,0.5,1,1,1,1,0,0
9907,0,0,2,2,30,0,0.5,0.5,0.5,0.5,0.5,5701.8,5947.8,5874.4,5902.8,5445.2,5081.6,400.6,300.8,403.4,400,200,220,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
61,5,1,3,3,30,0,0.5,0.5,0.5,0.5,0.5,33050.8,31556.8,32540.4,13984.6,5854.2,5977.8,1280,1513.2,600,192,200,600,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
2829,3,0,1,1,40,0.0001,0,0.5,0.5,0.5,0.5,350.2,4409.2,12745.8,11132.8,6202.8,5780.6,4581.8,12833.4,222.6,6400,115.6,353.6,0,0,0,2,1,1,0.2,1,0.2,0.2,1
4711,2,1,2,1,35,0.0001,0,0.5,0,0,0.1,136.4,0,0,202.4,0,133.8,0,0,202.4,0,133.8,0,0,0,0,0,1,1,1,1,1,0,0
13215,2,1,1,2,30,2,2,2,2,2,2,23731.2,25035,25379.8,25467.2,25054.6,26842,2000,1040,800,300,2200,200,1,1,1,5,0.2,0.2,0.2,0.2,0.2,0.2,0
16550,2,1,3,1,25,0.0001,0,0.5,0,0,0.1,480,30.4,650,478.2,236.4,64.2,30.4,650,478.2,236.4,64.2,23.6,1,0,0,0,1,1,1,1,1,0.2,0
18178,0,0,3,2,20,2,0.5,0.5,0.5,0.5,0.1,3667.4,3863.4,3929,3987,0,0,320.4,342,200,0,0,0,1,1,1,3,0.2,0.2,0.2,1,1,0,0
11761,2,0,1,2,30,0.0001,0,0.5,0,0,0.1,2719.2,6932.2,5816.8,6354,664.4,6505.6,6932.2,2200,6354,664.4,6505.6,27992.2,0,0,0,1,1,0.5,1,1,1,1,40
4214,1,1,2,2,20,0,0.5,0.5,0,0,0.1,7026.2,1311.8,167.2,167.2,167.2,660,1116.4,167.2,167.2,167.2,660,295.2,0,0,0,1,1,1,1,1,1,0.7,0
11000,0,0,2,1,40,0,0.5,0.5,0.5,0.5,0.5,2967,3321,3832,2901.2,2567.8,1699,600,600,1000,1000,600,102.2,1,0,0,5,0.2,0.2,0.5,0.5,0.5,0.2,0
13920,1,1,2,2,20,0,0.5,0.5,0.5,0.5,0.5,5578,5557.6,3948.4,4134.4,3267.2,3384.2,400,400,320,200,200,200,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
20346,2,0,1,1,30,0.0001,0,0.5,0,0,0.1,3757.2,1375.8,3328.6,973.8,1831.4,1924.8,1375.8,3340.2,976.6,1839.8,1930.4,88.6,0,0,0,0,1,1,1,1,1,0.2,0
47,1,0,2,1,35,0,0.5,0.5,0.5,0.5,0.1,14160,14412,13987.6,3303.6,2819.2,166,805,419,200,400,600,0,0,0,0,4,0.2,0.2,0.2,0.2,1,0,0
14335,1,1,1,2,25,0,0,0.5,0,0,0.1,351.2,440.2,184.6,350.2,114.6,174.6,441.8,184.6,350.2,114.6,174.6,196.8,0,0,0,0,1,1,1,1,1,1,0
8612,2,1,2,1,35,0.0001,0,0.5,0,0.5,0.1,6423.4,700.4,411.2,1551.2,998.6,183.6,701,411.2,1551.2,0,183.6,4440,0,0,0,1,1,1,1,0,1,1,6
10991,3,0,1,1,35,0.0001,0,0.5,0,0.0001,0.1,3497.8,1508.4,443.8,601.6,169.8,352.6,1522.8,445.2,601.6,251,30489.2,0,0,0,0,0,1,1,1,1,1,0,0
6047,1,1,2,2,20,0,0.5,0.5,0.5,0.5,0.5,10252.2,10298.6,10027.2,4057.4,4056.2,4005.4,520,400,146,160,180,150,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,0
6897,0,0,3,2,30,0,0.5,0.5,0.5,0.5,0.1,5567.6,5758.2,5557.6,5956.8,0,0,340.6,240,439.2,500,0,0,1,0,0,3,0.2,0.2,0.2,1,1,0,0
12994,2,1,2,2,30,6,5,4,3,2,2,16268.2,15905.8,15551.4,15168.2,14735.6,15454.6,0,0,0,0,974.8,200,0,1,1,5,0,0,0,0,0.2,1,0
1912,1,0,2,2,30,0,0.5,0.5,0.5,0.5,0.5,6273.4,5930.4,6035.6,4197.8,3425,2947.8,322.8,2003.6,401.8,200.6,203.4,202.4,0,0,0,5,0.2,0.5,0.2,0.2,0.2,0.5,0
19037,1,1,2,1,25,2,2,2,2,0.5,0.5,1033.8,1245.6,1213,697.8,697.8,232.6,260,250,0,0,0,0,1,1,1,5,0.5,0.5,0,0,0,0,0
12290,2,1,2,1,40,0.0001,0,0.0001,0.0001,0.0001,0.0001,78,78,78,78,248,846.8,78,78,78,248,846.8,594,0,0,0,0,1,1,1,1,1,1,1
19442,0,1,2,2,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,483.2,445.2,446,112.2,446,113,446,447.6,112.2,447.6,113,112.8,1,0,0,0,1,1,1,1,1,0.5,0
12557,2,0,1,2,35,0.0001,0,0.0001,0.0001,0.0001,0.0001,1121.4,0,63.2,99.8,134.4,20,0,63.2,99.8,134.4,20,0,0,0,0,0,1,1,1,1,1,0,0
300,1,1,2,2,20,2,2,2,2,2,2,24059.6,24164.4,21977.4,23262.6,23862.2,23433.4,801.4,0,1654.4,1000,0,880,0,1,1,5,0.2,0,0.2,0.2,0,1,1
20169,4,0,2,2,40,0,0.5,0.5,0.5,0.5,0.5,69558,70520,59959.4,43794.6,29265.2,21441,2600,2200,1646.4,1400,1200,1400,1,0,0,5,0.2,0.2,0.2,0.2,0.2,1,2
13767,2,1,1,2,20,0.0001,0,0.0001,0.0001,0.0001,0.0001,135,210.6,0,100,411.4,4664.4,210.6,0,100,411.4,4664.4,859.8,0,0,0,0,1,1,1,1,1,1,1
20447,0,0,3,2,30,1,4,3,2,2,2,3105.2,2999.2,2894.8,2788.8,3014.6,2938.4,0,0,0,272.6,0,400,0,1,1,5,0,0,0,0.2,0,1,1
7316,1,1,1,2,25,0,0.5,0.5,0.5,0.5,0.5,13906.6,14262.8,14605.4,14843,15173,15489.6,700,700,600,600,600,600,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
8735,2,1,3,2,35,1,0,0.5,0,0.5,0.5,0,967,444,2260.6,1871.8,1808.2,967,440,2260.6,37.4,36.2,610,0,0,0,3,1,1,1,0.2,0.2,1,1
2635,1,1,1,2,25,2,2,2,2,2,2,8732.4,8536.4,9120.6,8913.8,9490.4,9307.2,0,725.6,0,720,0,800,1,1,1,5,0,0.2,0,0.2,0,1,1
7675,1,0,2,2,20,1,2,0.5,0.5,0.5,0.5,4335.8,3713.2,3983.6,3916.8,3701.6,4009.4,0,400,300,200,400,135.2,1,1,0,5,0,0.2,0.2,0.2,0.2,0.7,0
21957,1,0,2,1,25,2,0.5,0.5,0.5,0.5,0.5,6348,14883,11287,8124,7471.2,7018.2,10000,359.2,425.2,307.8,361.4,343,0,1,1,5,0.7,0.2,0.2,0.2,0.2,0.2,0
6236,1,1,2,1,35,0,0.5,0.5,0.5,0.5,0.5,4247.4,3344.6,3173.6,1655,1190.8,1415,602.6,806.2,602.4,401.2,624.2,1156.2,0,0,0,5,0.2,0.5,0.5,0.5,0.5,1,2
20776,0,1,2,2,20,0,0.5,0.5,0.5,0.5,0.1,3098.6,3285.4,3475.8,4620,0,0,300,255.8,2000,0,0,0,0,0,0,3,0.2,0.2,0.5,1,1,0,0
8713,0,1,3,2,50,3,2,2,2,2,2,5298.8,5335,5822.2,5665,5768,1090,180,794.8,0,120,0,0,1,1,1,5,0.2,0.2,0,0.2,0,0,0
5502,6,0,1,2,30,0.0001,0,0.5,0,0,0.1,501.4,434.8,1305.4,363.6,445.4,533.2,438,1311.6,365,447.2,535.6,341.4,0,0,0,0,1,1,1,1,1,0.7,0
2215,0,1,2,1,25,1,2,0.5,0.5,0.5,0.5,6069.8,5916,6024.2,2557.4,1368,450,0,240,51.2,27.4,9,0,0,1,0,5,0,0.2,0.2,0.2,0.2,0,0
6014,2,1,2,2,25,0,0.5,2,2,2,2,37079.8,39788.2,40271.6,40813.4,40144,42480.6,3630,1440,1500,0,3015.8,1600,0,0,0,5,0.2,0.2,0.2,0,0.2,1,2
4966,3,1,1,1,35,0.0001,0,0.5,0.5,0.0001,0.0001,124.4,614.8,0,137.6,521,75.4,616.8,138.2,0,522.6,75.6,138.6,0,0,0,1,1,1,0,1,1,0.7,0
11556,6,1,2,1,40,0,0.5,0.5,0.5,0.5,0.5,13327.4,13333,13302.6,13429.8,13376,13533.4,620,614,620,464,559.2,700,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
15776,0,0,2,1,35,3,2,2,2,2,2,3500,3385.2,3852,3730.6,4008.2,3916.4,0,584.2,0,340.4,0,318.8,1,1,1,5,0,0.2,0,0.2,0,1,0
12184,1,1,3,1,40,0,0.5,0.5,0.5,0.5,0.5,647.6,934.4,573,775.6,961.8,1145.2,300,211.2,213.8,200,200,51,0,0,0,5,0.5,0.5,0.5,0.5,0.2,0.5,0
7407,2,1,2,1,30,0.0001,0,0.0001,0.0001,0.0001,0.0001,63.2,360.2,227.8,449.2,1087,93.2,360.2,227.8,449.2,1087,93.2,63.2,0,0,0,0,1,1,1,1,1,0.2,0
896,2,0,1,1,35,0,0.5,0.5,0.5,0.5,0.5,24667.4,2229.6,3833,4234.2,3552.4,4734,2240.4,3855,4460.8,4770,4756.8,16886,0,0,0,0,1,1,1,1,1,1,24
4335,1,0,2,1,35,0,0.5,0.5,0.5,0.5,0.5,9212.8,9464,9667.4,9866.4,10107.2,10338.8,400,361,360,400,400,400,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,1
1093,1,1,3,3,40,0,0.5,0.5,0.5,0.5,0.5,4888.6,4878.2,4719,4518,4357.6,4389.8,360,280,160,200,180,180,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
4971,1,1,2,1,35,5,4,4,3,2,2,12096,11993.2,11682.2,11773.6,11046.4,11686,200.2,0,400.2,0,860.2,400,0,1,1,5,0.2,0,0.2,0,0.2,1,1
6290,2,1,1,1,40,1,0,0.0001,0,0.5,0.5,0.0001,0.0001,0.0001,232,232,0,0,0,240,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10431,0,0,2,1,35,0,0.5,0.5,0.5,0.5,0.5,4142,4358,4203.4,3954.4,3125.6,2500.2,347.8,290.6,138.2,102.4,286,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0,0
8071,1,1,2,2,20,0.0001,0,0.5,0.0001,0.0001,0.0001,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
6100,3,1,2,2,50,0.0001,0,0.0001,0.0001,0.0001,0.0001,21.4,0,0,47,0,0,0,0,47,0,0,116.8,0,0,0,0,1,1,1,1,1,1,0
1992,3,1,1,1,30,2,2,0.5,0,0.5,0.5,202.6,0,0,1379,743.6,0,0,0,1379,0,0,0,1,1,0,1,1,1,1,0,1,0,0
16620,2,1,1,2,25,0.0001,0,0.0001,0.0001,0.0001,0.0001,72,0,0,0,20,180,0,0,0,20,180,143,0,0,0,0,1,1,1,1,1,1,0
4081,1,1,2,2,35,0,0.5,2,0.5,0.5,0.5,4406.6,4813.4,4874.4,4934,5123.4,5307,480,200,200,300,300,300,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1,0
