ID,CRED_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,Default,PAY_B,cc1,cc2,cc3,cc4,cc5,PAY6LIT,c00,c04,c05,xgbresult
15448,40.0,0,2,1,30,2,2,2,2,2,1,5,0.2,0.2,0.2,0.0,0.2,1.0,5,5,5,1.0
10010,24.0,1,3,2,25,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
7528,68.0,1,3,1,35,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
7631,72.0,0,1,1,50,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0,-2147483648,-2147483648,0.0
945,10.0,0,1,2,20,2,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,1.0,9,3,3,1.0
4597,84.0,1,1,1,35,-1,-1,-1,-1,-1,0,1,0.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
7993,72.0,1,2,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
1536,24.0,1,1,2,20,0,0,-1,0,0,0,3,0.5,1.0,0.0,0.0,1.0,1.0,0,0,-2147483648,0.0
20583,30.0,0,1,2,30,-1,2,-1,-1,0,0,2,0.0,1.0,1.0,0.0,1.0,1.0,-2147483648,0,-2147483648,0.0
1871,58.0,1,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,2,2,2,0.0
14616,36.0,1,1,2,25,1,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
10557,50.0,0,2,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,8,10,0.0
15942,6.0,0,3,2,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,7,8,10,0.0
644,20.0,1,3,1,40,2,2,2,2,2,1,5,0.2,0.2,0.2,0.2,0.0,1.0,4,5,5,1.0
16623,22.0,1,2,2,25,2,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,8,6,8,1.0
16791,58.0,1,1,2,25,0,0,0,0,0,0,3,0.2,0.2,0.2,0.0,1.0,0.2,9,-2147483648,-2147483648,0.0
446,16.0,0,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,5,4,4,0.0
18471,4.0,0,2,2,30,2,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,9,10,1.0
2815,72.0,1,1,1,30,-2,-1,-2,-1,0,0,1,0.0,0.0,1.0,0.01,1.0,1.0,-2147483648,0,-2147483648,0.0
20936,2.0,1,2,1,25,2,2,2,2,2,0,5,0.5,0.0,0.5,0.0,0.2,0.5,2,5,5,1.0
2997,44.0,0,3,2,30,1,-1,-1,0,0,0,2,1.0,1.0,0.5,0.5,0.0,1.0,-2147483648,0,-2147483648,0.0
8258,36.0,1,1,2,25,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.5,-2147483648,-2147483648,-2147483648,0.0
4804,40.0,1,2,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1,2,2,0.0
21116,42.0,1,1,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3,3,3,0.0
20974,16.0,1,2,1,25,0,0,0,0,-1,0,4,0.2,1.0,0.2,1.0,0.5,0.2,10,-2147483648,2,0.0
5356,20.0,1,2,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,7,8,0.0
15764,10.0,0,2,2,30,1,2,2,0,0,1,5,0.2,0.0,0.2,0.2,0.2,1.0,9,9,9,0.0
21187,40.0,1,1,2,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.5,0,-2147483648,-2147483648,0.0
7224,52.0,0,1,1,40,0,0,0,0,0,0,3,0.2,0.2,0.2,0.0,1.0,0.2,4,-2147483648,-2147483648,0.0
19001,16.0,1,3,2,25,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.5,0,-2147483648,-2147483648,0.0
18895,6.0,1,2,1,20,4,3,2,2,3,0,5,0.0,0.2,0.2,0.0,0.2,0.0,10,10,10,1.0
1809,72.0,0,1,2,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
3166,60.0,1,2,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,10,5,5,0.0
20641,16.0,0,1,2,50,0,0,0,0,0,1,5,0.2,0.2,0.2,0.5,0.5,1.0,10,1,2,0.0
15185,16.0,1,5,1,50,2,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,9,3,3,0.0
14629,90.0,1,1,2,35,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
5658,26.0,1,3,2,25,0,0,0,0,0,0,5,0.2,0.7,0.2,0.2,0.2,0.2,3,3,3,0.0
2692,42.0,1,1,1,35,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
14501,6.0,1,3,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,7,8,10,0.0
19958,4.0,0,2,2,20,0,0,2,2,4,1,5,0.5,0.2,0.2,0.0,0.0,0.5,4,9,10,0.0
16732,4.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,6,8,8,0.0
7308,2.0,0,3,2,20,-1,-1,0,0,0,0,4,1.0,0.2,0.2,0.2,0.2,0.2,0,9,10,0.0
17922,26.0,0,2,2,25,1,2,2,2,2,1,5,0.2,0.2,0.0,0.2,0.2,1.0,6,6,8,1.0
15546,6.0,0,2,1,35,0,0,4,3,2,0,5,0.5,0.0,0.0,0.0,0.2,1.0,6,8,9,0.0
878,6.0,1,3,2,40,0,0,0,0,0,0,5,0.7,0.5,0.5,0.5,0.2,1.0,-2147483648,2,2,0.0
20542,72.0,0,1,2,35,1,-1,-1,-1,-1,0,0,1.0,1.0,0.0,1.0,1.0,0.5,-2147483648,-2147483648,-2147483648,0.0
13725,42.0,1,3,1,35,0,0,0,0,0,0,4,0.2,0.2,0.2,0.2,1.0,0.2,7,4,-2147483648,0.0
10680,16.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,2,2,0,0.0
11918,14.0,1,2,2,25,0,0,0,0,2,0,5,0.2,0.2,0.2,0.0,0.2,1.0,6,7,8,0.0
9136,10.0,1,2,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,8,9,10,0.0
10909,16.0,0,2,1,40,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.0,10,9,10,0.0
10554,20.0,1,2,2,20,2,0,0,2,2,1,4,0.2,0.2,0.0,1.0,1.0,0.0,1,0,-2147483648,1.0
1286,78.0,1,1,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,4,3,3,0.0
21861,70.0,1,2,1,50,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
3827,28.0,1,2,1,30,-1,-1,-1,-1,-1,1,0,1.0,1.0,1.0,1.0,1.0,0.5,0,-2147483648,-2147483648,0.0
14895,28.0,1,1,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,1,1,1,0.0
5841,10.0,0,3,2,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.7,1.0,0.5,6,0,0,0.0
22404,84.0,0,2,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,6,8,0.0
8340,6.0,1,2,2,35,1,2,0,0,0,0,4,0.0,0.2,0.2,0.2,1.0,1.0,3,9,-2147483648,0.0
18256,28.0,0,1,1,35,-1,-1,0,-1,-1,0,1,1.0,0.5,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
11287,68.0,0,1,1,40,0,-1,-1,-1,2,0,1,1.0,0.0,1.0,0.01,1.0,1.0,0,0,-2147483648,0.0
22150,34.0,0,2,1,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
15823,22.0,0,2,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,5,5,0.0
3377,36.0,0,2,1,35,0,0,0,0,-1,1,3,0.5,0.2,0.5,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
9956,32.0,1,1,2,25,-1,-1,-1,0,-1,0,2,1.0,1.0,1.0,1.0,1.0,0.5,0,-2147483648,0,0.0
11183,4.0,0,1,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,9,10,0.0
2367,60.0,1,1,1,35,-1,-1,-1,-1,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
15962,22.0,0,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,9,4,4,0.0
14735,72.0,1,1,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
294,56.0,1,2,1,35,1,-1,0,0,0,1,4,1.0,0.2,0.2,0.2,0.2,0.7,-2147483648,1,1,0.0
19443,12.0,1,1,2,30,-1,0,-1,2,2,1,4,0.7,1.0,0.0,1.0,0.0,1.0,-2147483648,0,0,0.0
12904,14.0,0,2,2,25,-2,-1,-2,-2,-2,0,0,0.0,10.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
15553,4.0,0,1,2,20,1,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,0.0,5,5,6,1.0
16601,16.0,1,1,2,20,1,2,2,-1,-1,0,2,0.2,0.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
4899,32.0,0,2,2,25,-1,2,-1,-1,-1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
16259,12.0,1,1,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
20129,46.0,0,1,1,35,1,-1,-1,-1,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
14989,12.0,1,3,2,40,0,0,0,0,-1,1,4,0.2,0.2,0.2,1.0,0.2,0.2,10,-2147483648,4,0.0
201,26.0,1,3,2,40,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.0,6,2,2,0.0
9522,4.0,1,3,2,35,-1,-1,2,0,-1,0,3,0.5,0.0,0.0,1.0,1.0,0.5,5,-2147483648,-2147483648,0.0
14118,42.0,1,2,2,25,-2,-1,0,0,0,1,4,1.0,0.2,0.2,0.0,0.0,0.0,0,0,0,0.0
8166,12.0,1,2,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.0,3,4,4,0.0
2661,50.0,0,3,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,3,3,0.0
8229,68.0,1,1,1,30,0,0,0,-1,-1,0,1,0.2,1.0,1.0,1.0,1.0,1.0,0,-2147483648,-2147483648,0.0
18426,56.0,0,3,1,35,-1,-1,-1,0,0,0,3,1.0,1.0,0.2,0.2,0.2,1.0,-2147483648,0,0,0.0
13656,32.0,0,1,2,30,-2,-1,-2,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
11143,42.0,1,2,1,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
7310,16.0,0,3,2,30,0,0,0,0,0,0,5,0.2,1.0,0.2,0.2,0.2,0.2,8,10,10,0.0
14971,4.0,1,2,1,40,1,2,2,-1,0,1,2,0.0,0.0,1.0,0.0,1.0,1.0,1,0,-2147483648,0.0
18061,32.0,0,2,2,25,0,0,-1,-2,-2,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0,-2147483648,-2147483648,0.0
19511,62.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,7,8,0.0
2777,40.0,1,1,2,25,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.5,0,-2147483648,-2147483648,0.0
7007,14.0,0,2,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,5,5,0.0
12186,10.0,1,2,1,35,2,0,0,2,2,1,5,0.2,0.2,0.2,0.2,0.2,1.0,5,6,6,1.0
21501,60.0,1,1,1,35,-2,-1,-2,-2,-2,0,1,1.0,1.0,1.0,1.0,0.0,1.0,-2147483648,-2147483648,0,0.0
11070,32.0,0,1,2,25,-1,-1,-1,0,0,0,1,0.0,1.0,0.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
8524,16.0,0,2,2,35,0,0,0,-1,-1,0,2,0.2,0.2,1.0,1.0,1.0,1.0,9,-2147483648,-2147483648,0.0
9473,2.0,0,2,2,35,0,0,2,0,0,0,5,0.5,0.2,0.2,0.2,0.2,1.0,5,8,5,0.0
6101,80.0,1,2,1,30,0,0,-1,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
13746,4.0,1,1,2,25,0,-1,-1,2,0,0,4,1.0,1.0,0.0,0.0,0.0,0.5,1,4,3,0.0
21698,40.0,1,1,2,40,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,0.7,9,6,6,0.0
19000,104.0,1,1,2,25,-1,0,0,-1,0,0,4,1.0,0.5,1.0,0.5,0.5,1.0,-2147483648,1,1,0.0
2879,14.0,0,3,2,50,0,0,0,0,0,0,5,0.2,0.2,0.5,0.2,0.2,0.7,1,2,2,0.0
16471,10.0,1,3,2,25,3,2,2,7,7,1,5,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0
11129,100.0,0,1,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,5,4,0.0
18690,30.0,0,1,2,40,-1,2,-1,-1,-1,0,1,0.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
18666,28.0,0,1,2,30,0,0,0,0,2,0,5,0.2,0.2,0.2,0.0,0.2,1.0,5,7,8,0.0
15909,50.0,0,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,5,1,1,0.0
14489,10.0,1,3,1,40,2,2,2,2,2,1,5,0.2,0.0,0.2,0.0,0.2,0.0,3,4,4,1.0
11878,10.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,5,5,0.0
19809,78.0,1,1,1,40,0,0,2,0,0,0,3,0.2,0.0,0.2,1.0,1.0,0.0,1,-2147483648,-2147483648,0.0
11636,52.0,0,2,2,30,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,6,4,4,0.0
18954,16.0,1,2,2,20,0,0,0,0,0,0,5,1.0,0.2,0.2,0.2,0.2,0.0,10,4,1,0.0
17871,56.0,1,2,1,40,2,2,2,2,0,1,5,0.2,0.2,0.0,0.2,0.2,1.0,3,3,3,1.0
3117,40.0,0,1,1,30,1,2,0,0,0,0,5,0.0,0.2,0.2,0.2,0.2,1.0,9,8,9,0.0
17467,32.0,1,3,1,30,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0,-2147483648,-2147483648,0.0
18923,4.0,1,3,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.7,0.2,1.0,6,2,5,0.0
2370,78.0,0,2,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.2,0,-2147483648,-2147483648,0.0
14152,64.0,1,2,2,25,1,2,2,0,0,1,5,0.2,0.0,0.2,0.2,0.2,1.0,0,0,0,0.0
14907,20.0,1,3,1,35,1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
15861,26.0,0,2,1,40,1,-1,-2,-2,-2,1,0,0.0,0.0,0.0,0.0,0.0,1.0,-2147483648,-2147483648,-2147483648,0.0
11987,6.0,1,2,1,40,0,0,0,0,2,0,5,0.2,0.2,0.2,0.0,0.2,0.7,7,9,9,0.0
20777,6.0,1,1,2,20,2,2,2,2,2,1,5,0.2,0.0,0.2,0.0,0.2,1.0,9,9,8,1.0
9156,38.0,0,1,1,40,-1,-1,-1,-1,-1,0,1,1.0,1.0,1.0,1.0,0.7,0.0,0,-2147483648,0,0.0
13316,66.0,1,3,1,50,0,0,0,0,0,0,5,0.2,0.5,0.5,0.5,0.5,1.0,0,0,0,0.0
4219,42.0,1,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,9,4,4,0.0
3395,10.0,0,2,2,20,0,0,0,-1,-1,0,2,0.2,0.7,1.0,1.0,1.0,0.0,2,-2147483648,-2147483648,0.0
7389,20.0,0,2,1,50,0,0,0,0,0,1,5,0.2,1.0,0.2,0.2,0.2,0.2,6,7,8,0.0
9936,4.0,0,2,1,50,1,2,2,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,8,9,0.0
174,4.0,0,2,2,20,1,2,0,0,2,1,5,0.0,0.2,0.2,0.0,0.2,1.0,5,6,4,1.0
14491,20.0,1,2,1,30,0,0,0,0,-1,0,2,0.2,0.2,1.0,1.0,1.0,0.0,2,-2147483648,-2147483648,0.0
21689,30.0,1,1,1,35,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
11959,20.0,1,3,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,7,8,0.0
10411,100.0,1,1,2,30,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,5,6,6,0.0
11358,58.0,1,1,2,40,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,0.5,-2147483648,-2147483648,-2147483648,0.0
12828,10.0,1,2,1,20,0,0,2,0,0,0,5,0.2,0.0,0.2,0.2,0.2,0.0,4,5,5,0.0
12600,4.0,0,2,2,40,1,2,2,2,0,1,5,0.0,0.5,0.0,0.2,0.2,1.0,3,5,5,1.0
3874,16.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,6,6,6,0.0
20867,40.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.7,1.0,1,0,0,0.0
2620,40.0,0,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,6,8,0.0
12469,84.0,0,1,2,30,0,0,0,2,0,0,5,0.2,0.2,0.0,0.2,0.2,1.0,-2147483648,1,1,0.0
1978,26.0,0,2,2,30,1,2,2,2,0,0,5,0.0,0.2,0.01,0.2,0.2,1.0,5,4,2,0.0
19252,28.0,1,1,2,20,1,-1,-2,-1,-1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,-2147483648,0,-2147483648,0.0
3884,38.0,0,1,1,40,2,2,2,2,2,1,5,0.2,0.2,0.2,0.2,0.2,1.0,3,3,3,1.0
21884,30.0,1,3,2,50,2,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,10,4,4,1.0
4114,20.0,1,3,2,25,-2,-1,-2,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.5,0,-2147483648,-2147483648,0.0
20921,30.0,1,1,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
18408,10.0,0,2,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,4,4,5,0.0
9362,16.0,1,3,2,25,2,2,2,2,2,1,5,0.2,0.0,0.2,0.0,0.2,1.0,4,6,5,1.0
21186,6.0,1,2,1,30,0,0,-1,-2,-2,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1,-2147483648,-2147483648,0.0
2611,40.0,0,1,2,25,-1,-1,-1,0,0,0,2,1.0,1.0,0.0,0.0,1.0,1.0,-2147483648,0,-2147483648,0.0
21524,66.0,1,5,1,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.5,0.2,1.0,4,0,0,0.0
5939,12.0,0,3,2,20,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,4,4,0.0
5137,60.0,1,1,2,35,-2,0,-2,-2,-2,0,3,0.2,0.7,0.5,1.0,0.0,1.0,-2147483648,-2147483648,-2147483648,0.0
15138,42.0,1,1,2,25,-1,-1,-1,-1,-1,0,1,1.0,1.0,1.0,1.0,0.2,0.5,-2147483648,-2147483648,3,0.0
12322,10.0,1,3,1,40,0,-1,-1,-1,-1,0,1,1.0,1.0,1.0,1.0,0.0,0.7,0,-2147483648,0,0.0
20317,10.0,0,2,1,40,0,0,-1,-1,-1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
2057,18.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,6,4,3,0.0
13078,10.0,1,1,2,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.5,9,3,3,0.0
8067,10.0,1,2,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,2,2,2,0.0
22154,10.0,0,2,1,40,0,0,0,0,0,1,4,0.2,0.2,0.2,0.2,1.0,1.0,6,2,-2147483648,0.0
2482,2.0,1,2,2,20,0,0,0,0,0,0,4,0.2,0.2,0.2,0.2,1.0,0.0,7,9,-2147483648,0.0
1670,12.0,0,1,2,30,1,-1,0,0,0,1,4,1.0,1.0,0.5,0.5,1.0,0.7,-2147483648,0,0,0.0
11408,14.0,1,2,1,25,0,0,2,2,2,0,5,0.2,0.2,0.01,0.2,0.0,0.7,9,6,6,0.0
4807,10.0,1,2,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3,3,3,0.0
4933,60.0,0,3,1,30,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.5,0,-2147483648,-2147483648,0.0
3357,48.0,1,1,1,40,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,7,7,9,0.0
4185,6.0,1,3,1,50,1,2,2,2,3,1,5,0.2,0.0,0.2,0.0,0.2,0.0,8,9,9,1.0
14315,14.0,1,1,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,9,10,0.0
17869,10.0,1,3,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,5,5,0.0
4070,48.0,1,1,1,50,1,-1,-1,-1,-1,1,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
485,30.0,0,3,2,35,1,-1,-1,-1,-2,0,2,0.2,0.2,1.0,0.0,1.0,0.0,10,-2147483648,-2147483648,0.0
4080,22.0,1,2,1,40,2,2,2,2,2,0,5,0.0,0.2,0.2,0.0,0.2,1.0,2,2,2,1.0
21196,52.0,1,3,1,40,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,9,4,4,0.0
21094,46.0,1,2,1,35,-2,-1,-2,-2,-2,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
22419,20.0,0,3,2,40,0,0,0,0,0,0,3,0.2,0.2,0.2,1.0,1.0,0.0,9,-2147483648,-2147483648,0.0
7290,72.0,0,2,2,35,-2,-1,-2,-2,-1,0,1,1.0,1.0,1.0,1.0,1.0,0.2,-2147483648,-2147483648,0,0.0
5207,46.0,1,3,2,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.7,-2147483648,-2147483648,-2147483648,0.0
21724,40.0,1,1,1,35,1,-1,-2,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,-2147483648,-2147483648,-2147483648,0.0
8785,24.0,1,3,2,40,1,2,2,2,2,0,5,0.2,0.0,0.2,0.0,0.2,0.0,10,10,10,0.0
4679,42.0,0,2,1,25,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,1,1,1,0.0
11099,64.0,1,2,1,30,-1,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,5,2,2,0.0
17260,34.0,1,2,1,35,0,0,0,-1,-2,0,1,0.2,1.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
14291,16.0,1,3,1,35,0,0,0,0,0,1,5,0.2,0.2,0.2,0.2,0.2,1.0,9,5,5,0.0
19932,10.0,1,3,2,50,-1,-1,2,-1,-1,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0,-2147483648,-2147483648,0.0
6002,28.0,1,2,1,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,2,2,2,0.0
7082,42.0,1,1,1,30,0,0,0,0,0,0,4,0.2,0.5,0.2,0.2,1.0,0.0,0,0,-2147483648,0.0
602,4.0,0,2,2,20,4,3,2,0,0,1,5,0.0,0.0,0.2,0.2,0.2,0.0,10,8,8,1.0
12757,10.0,1,2,2,20,2,2,2,2,2,0,5,0.2,0.2,0.0,0.2,0.2,0.0,9,9,10,1.0
11248,28.0,1,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,8,3,2,0.0
8414,6.0,1,2,1,30,-1,2,2,3,2,1,3,0.0,0.0,1.0,0.0,0.5,0.0,0,0,0,1.0
4988,64.0,1,1,2,25,0,0,-1,-1,-1,0,1,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
19579,28.0,1,1,2,25,-1,-1,-1,0,-1,0,1,1.0,1.0,0.2,1.0,1.0,0.5,-2147483648,-2147483648,-2147483648,0.0
15797,60.0,0,2,2,30,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.7,9,4,4,0.0
9299,72.0,1,1,1,40,1,-1,-1,-1,-1,0,0,1.0,0.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
9316,100.0,1,1,1,40,-1,-1,-1,-1,-1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,-2147483648,-2147483648,-2147483648,0.0
11208,6.0,0,2,1,50,0,0,0,0,0,0,5,0.2,0.2,0.2,0.5,0.2,0.0,6,5,8,0.0
11450,46.0,1,1,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,8,6,5,0.0
20906,68.0,1,2,2,25,0,0,0,0,-1,0,4,0.5,0.5,0.5,1.0,1.0,1.0,0,-2147483648,0,0.0
7625,28.0,0,2,1,35,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,0.0,5,5,5,0.0
11596,18.0,0,2,2,25,0,0,0,0,0,0,5,0.2,0.2,0.2,0.2,0.2,1.0,9,2,2,0.0
17437,16.0,1,3,1,35,0,0,0,0,0,0,5,0.5,0.2,0.2,0.2,0.2,0.5,7,6,6,0.0
18188,64.0,0,2,2,25,0,0,0,-1,0,0,4,0.2,0.2,1.0,0.2,0.2,0.2,0,3,3,0.0
